Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/16,Fev/16,Mar/16,Abr/16,Mai/16,Jun/16,Jul/16,Ago/16,Set/16,Out/16,Nov/16,Dez/16,Região,Rpga,Total
Salvador (São tomé de Paripe) - 292740806A,-12.795508,-38.489389,,17.2,25.7,39.2,169,113.5,90.4,145.3,81.2,39.4,76.2,71,Recôncavo,RPGA do Recôncavo Norte,720.9
Salvador (Federação) - 292740803A,-13.000791,-38.511056,139.6,29.9,85.4,74.5,256.5,126.8,84.8,171.4,107.8,75.1,51.8,43.4,Recôncavo,RPGA do Recôncavo Norte,1151.8
Salvador (Cabula) - 292740810A,-12.961347,-38.460778,,,,,196.2,120.2,114.7,214.3,92.7,67.3,77.5,31.4,Recôncavo,RPGA do Recôncavo Norte,805.4
Salvador (Nova Esperança) - 292740818A,-12.861,-38.368,118.8,51.1,70.9,75.1,225.3,151.2,115,144,114.6,54.3,108.1,50.9,Recôncavo,RPGA do Recôncavo Norte,1120.3
Salvador (Caminho das Árvores) - 292740815A,-12.97718,-38.453834,,,,,195.8,117.4,83.7,203.9,101.8,61.8,56.6,52.3,Recôncavo,RPGA do Recôncavo Norte,764.4
Salvador (Águas Claras) - 292740808A,-12.8944,-38.441889,110.3,56,67,106.5,196.5,147.3,,,,,,,Recôncavo,RPGA do Recôncavo Norte,683.6
Salvador (Alto do Peru) - 292740812A,-12.939122,-38.486334,182.1,54.3,61.4,81.8,213.7,113.8,106.6,215.8,97.4,56.6,96.4,27.1,Recôncavo,RPGA do Recôncavo Norte,1183.5
Salvador (CAB) - 292740811A,-12.943354,-38.421264,,,58.2,64.9,233.6,137.8,76,181.8,104.1,20.9,86.6,49.8,Recôncavo,RPGA do Recôncavo Norte,877.3
Salvador (Cosme de Farias) - 292740816A,-12.979402,-38.4855,182.9,40.1,105.4,113.6,280.4,124.6,114.8,208,108.1,,,,Recôncavo,RPGA do Recôncavo Norte,1277.9
Salvador (São Caetano) - 292740814A,-12.939678,-38.474667,,,,,198.9,117,92.8,194.8,92.2,50.8,77.5,32.4,Recôncavo,RPGA do Recôncavo Norte,746.5
Salvador (Pirajá) - 292740801A,-12.8994,-38.458833,67.9,14,39,123.1,221.9,186.9,120.2,181.5,99.7,36.2,122.2,100.1,Recôncavo,RPGA do Recôncavo Norte,1090.4
Salvador (Rio Sena) - 292740805A,-12.891344,-38.470778,143.7,19.4,56,112.6,214.8,180.9,109.8,177.7,92.7,45.6,121.3,126.3,Recôncavo,RPGA do Recôncavo Norte,1153.2
Salvador (Monte Serrat) - 292740804A,-12.930789,-38.517167,,,,,181.2,,93.9,137.8,73,41.2,55.9,47.1,Recôncavo,RPGA do Recôncavo Norte,527.1
Candeias (Santa Terezinha) - 290650105A,-12.647172,-38.539112,,,,,,182.4,76.2,86.9,97.9,38.7,80.5,55.6,Recôncavo,RPGA do Recôncavo Norte,482.1
Candeias (Centro) - 290650101A,-12.670229,-38.544112,147.7,23.4,31.8,48.2,108.4,,,,14.2,,,,Recôncavo,RPGA do Recôncavo Norte,373.7
Candeias (Malemba) - 290650102A,-12.678285,-38.544112,167.3,27.7,50.1,44.1,177.3,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,466.5
Candeias (Santo Antônio) - 290650103A,-12.678285,-38.536056,129.4,28,,50.2,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,207.61
Salvador - Itapuã - RN-CL-01,-12.931388,-38.361111,124.2,76.7,58.7,73.4,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,333
Candeias (Sarandi) - 290650104A,-12.671341,-38.531056,150.7,,,,,211.8,66.5,105.7,105,43.8,110.1,93.8,Recôncavo,RPGA do Recôncavo Norte,683.5
Lauro de Freitas (Areia Branca) - 291920706A,-12.841,-38.337,106.7,62.7,65.3,57.1,303.2,181.2,,,,,,,Recôncavo,RPGA do Recôncavo Norte,776.2
Lauro de Freitas (Itinga) - 291920703A,-12.892,-38.336,120.5,117.3,73.6,76,289.7,143.6,108.3,150.8,92.9,53.8,165.3,45,Recôncavo,RPGA do Recôncavo Norte,1226.5
Lauro de Freitas (Itinga 02) - 291920704A,-12.89,-38.353,,,,,203.3,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,203.3
Lauro de Freitas (Vila Praiana) - 291920702A,-12.901,-38.308,104.7,120.2,58.8,67.5,233.2,117.7,95.4,115.9,82.6,,,,Recôncavo,RPGA do Recôncavo Norte,996
Lauro de Freitas (Rua 02 de Julho) - 291920705A,-12.839,-38.35,112,52,64.5,52.8,264.6,156.6,,,147.1,44,103.5,34.3,Recôncavo,RPGA do Recôncavo Norte,893.61
Muritiba - PG-PR-12,-12.617895,-39.005591,217.75,44.5,,,,,,118.75,48,46,18.5,38.75,Recôncavo,RPGA do Rio Paraguaçu,475
Gandú (Dois de Julho) - 291120401A,-13.741357,-39.48303,184.6,31.9,53.1,71.2,29.6,37.4,125.3,,,134.5,97.8,51.7,Recôncavo,RPGA do Recôncavo Sul,667.6
Maragogipe (Centro) - 292060101A,-12.78,-38.917,,,,,,118.6,,129.5,102.7,76.2,,59.8,Recôncavo,RPGA do Rio Paraguaçu,427
Nazaré (Centro) - 292250801A,-13.032,-39.015,181.1,56.8,83.1,,,,,,,,,,Recôncavo,RPGA do Recôncavo Sul,321
Valença (Rua São Roque) - 293290301A,-13.363,-39.078,243.8,94.1,118.8,126.7,189,77.2,177.9,,,,,,Recôncavo,RPGA do Recôncavo Sul,1027.5
Rafael Jambeiro (PC Fazenda Jurema) - 51346050,-12.4881,-39.6981,336.5,10.9,16.1,25.2,38.6,34.9,63.4,74.9,32,13.4,60.9,4.7,Recôncavo,RPGA do Rio Paraguaçu,645.9
Rafael Jambeiro (PC Argoim) - 51351000,-12.5867,-39.5217,222.6,7.2,15.2,22.2,26.8,10.4,20.8,26.6,16.6,15.5,14.8,18.3,Recôncavo,RPGA do Rio Paraguaçu,383.91
Santo Estevão (PC Rio Paratigi) - 51370000,-12.51503,-39.38272,,7.4,12.9,35.6,,32.2,58.1,30.6,29.1,37.4,51.6,35.5,Recôncavo,RPGA do Rio Paraguaçu,243.3
Feira de Santana - PC Rio Branco,-12.2331,-39.0461,,47.2,4.8,24.9,40.2,,,39.4,41.3,20,29.7,25.6,Recôncavo,RPGA do Rio Paraguaçu,217.8
Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,86.3,96.1,59.3,64.3,263.3,105.5,62.7,148.7,65.1,61.1,78.6,22.2,Recôncavo,RPGA do Recôncavo Norte,1012.41
Espinheira,-14.283478,-41.75792,392.25,0,3.25,0,0,0.5,5,3.75,22.75,14.25,74.75,,Sudoeste,RPGA do Rio de Contas,441.75
Cândido Sales - 53620000,-15.512891,-41.236629,,,,4,,3.4,,6.2,,,,35.8,Sudoeste,RPGA do Rio Pardo,13.61
Itiruçu - A407,-13.52629,-40.12055,197.2,18.6,13.2,29,29.8,59,62,71,46,50.6,38.4,94,Sudoeste,RPGA do Recôncavo Sul,576.4
Itapetinga (Hidro) - 291640103H,-15.243383,-40.234307,,,,,,,,31,16.4,134.9,103.4,69,Sudoeste,RPGA do Rio Pardo,182.3
Vitória da Conquista - A414,-14.886428,-40.80133,216.2,3.8,20.6,8.4,5.2,18.6,32.2,28,53.4,23.2,121.8,111.2,Sudoeste,RPGA do Rio Pardo,409.6
Ituaçu - 83292,-13.812778,-41.3,,13.7,1.5,2.1,4.8,0,8.9,11.1,29.2,57.8,85.2,106.6,Sudoeste,RPGA do Rio de Contas,129.1
Vitória da Conquista - 83344,-14.883333,-40.8,215.2,1.9,18.4,7.8,4.2,18.3,30.8,28.7,58.3,22.1,114.8,112.1,Sudoeste,RPGA do Rio Pardo,405.71
Brumado - A433,-14.181886,-41.672281,481.8,4,,0.2,0.8,8,,,6.6,15.2,89.4,68.6,Sudoeste,RPGA do Rio de Contas,516.6
Ipiaú - A445,-14.171304,-39.692502,193.2,13,32.2,63,25,90.4,98,83.6,61,87.6,135.2,36.6,Sudoeste,RPGA do Rio de Contas,747
Itapetinga - A446,-15.24462,-40.22955,194.8,1.6,9.4,30,23.2,27.8,43.2,33.4,16,131.6,102.6,57,Sudoeste,RPGA do Rio Pardo,511
Anagé - CO-CL-01,-14.618055,-41.149722,409.5,11.25,13,2.5,0,0,3.75,4,11.5,10.5,84,72.25,Sudoeste,RPGA do Rio de Contas,466
Planaltino - PG-PR-03,-13.259292,-40.373976,289.75,19.75,,10.75,21.25,16,,,14,21.5,25.75,5.75,Sudoeste,RPGA do Recôncavo Sul,393
Vitória da Conquista (Centro) - 293330701A,-14.852,-40.839,258.2,36,16.5,4.4,0.6,9,,10,45.5,18.5,117.2,,Sudoeste,RPGA do Rio Pardo,398.7
Itororó (Centro) - 291710201A,-15.119,-40.065,253.8,0,37.2,30.5,,,,,,,,,Sudoeste,RPGA do Leste,321.5
Itapetinga (Clerolândia) - 291640101A,-15.243,-40.221,230.8,2.4,10.2,31.7,18.6,31,40.2,26.1,16.2,151.5,93.1,52.4,Sudoeste,RPGA do Rio Pardo,558.7
Vitória da Conquista (Recreio) - 293330702A,-14.861,-40.841,,,,,,,,12.5,37,23.7,117.3,,Sudoeste,RPGA do Rio Pardo,73.2
Vitória da Conquista (Patagônia) - 293330704A,-14.87,-40.863,213.3,13.4,14.6,3,3,6.6,,12.1,53.4,20.9,121.3,140.9,Sudoeste,RPGA do Rio Pardo,340.3
Vitória da Conquista (Barcelar) - 293330705A,-14.838,-40.856,,,,,,,,16.6,16,48.2,143.5,170.5,Sudoeste,RPGA do Rio Pardo,80.81
Vitória da Conquista (Lomantão) - 293330703A,-14.87,-40.827,215.8,13.6,20.5,3,1.2,8.8,,12,38.8,18.2,112.2,116.7,Sudoeste,RPGA do Rio Pardo,331.9
Jaguaquara - RS-CL-01,-13.573055,-39.940833,204.75,13,20.5,26.5,16.75,58,53.75,60.75,38,41.75,55.5,28.8,Sudoeste,RPGA do Recôncavo Sul,533.75
Jequié - CO-CL-03,-13.873055,-40.071944,196.25,5.75,23.25,30.25,5.75,21.75,20.25,17.25,68.25,41.25,28.75,12,Sudoeste,RPGA do Rio de Contas,430
Tremedal - CO-PR-03,-14.980998,-41.410135,,,,0.5,0,0.5,,,12.25,39,160.25,,Sudoeste,RPGA do Rio de Contas,52.25
Jucuruçu (PCH Cach. da Lixa M) - 55354000,-17.06703,-40.068619,536.7,5.5,89.5,84.5,205,180.5,294.5,233.3,135,461.9,207,496.1,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",2226.4
Caravelas - A405,-17.739413,-39.258617,192.8,1.2,24.8,53,132.6,61.4,93.8,69.6,26.2,87.6,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",743
Vereda (PCH Colino II M) - 55355600,-17.07126,-40.15474,,,,47,77,70.6,118.4,80.1,49.3,176.2,196.5,157.6,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",618.6
Ilhéus - A410,-14.658803,-39.181438,130,41.2,103.6,119.8,53.8,81.4,163.8,200.8,98.4,179.6,169.8,55,Sul,RPGA do Leste,1172.4
Itamaraju - A455,-17.17103,-39.58819,,,,,,,130.6,77.6,26,141,213,109.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",375.2
Itabuna (Rio Cachoeira) - 291480202H,-14.800574,-39.278891,,,,,,,,92.5,75.8,196.9,151.6,69.2,Sul,RPGA do Leste,365.21
Santa Cruz Cabrália - 292770505H,-16.2835,-39.0237,,,,,,,,193.2,143.6,144,193.4,85.2,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",480.8
Itajuípe,-14.6744,-39.3769,,,,,,,,104.6,49.4,147,112.4,63.6,Sul,RPGA do Leste,301
Canavieiras - 83398,-15.666667,-38.95,281.2,82.5,,,,164.2,158.7,153.3,78.6,244.8,374.2,56.4,Sul,RPGA do Rio Pardo,1163.3
Caravelas - 83498,-17.739167,-39.258333,182.5,0.4,22.6,49.6,125,54.7,86.8,62.5,20.6,78.4,175,84.3,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",683.1
Guaratinga - 83446,-16.58,-39.78,340.1,0,44.4,12.7,18,13.6,112.7,48.4,37.6,183.1,236.5,124.8,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",810.6
Maraú - A438,-13.90694,-38.97222,130.8,78.4,100.6,189.2,227.6,127.4,160.8,,,,66.6,142.2,Sul,RPGA do Recôncavo Sul,1014.8
Una - A437,-15.280215,-39.09127,94.4,6.4,82,61,78,,,,82.6,207.2,318.2,89.8,Sul,RPGA do Leste,611.6
Porto Seguro - A427,-16.388977,-39.182389,225.2,8.2,39.6,56.4,111,91.6,156,110.4,165.4,152.4,331.8,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1116.2
Caravelas (Abrolhos) - A422,-17.79052,-39.22789,169.8,3,23,49.8,,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",245.61
Belmonte - A447,-16.08487,-39.21726,152,42.6,21.2,,,,143.2,97.6,113.6,258.6,248.6,64.6,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",828.81
Ilhéus (CPLAC) - LE-CL-01,-14.80184,-39.181444,154,70.7,70.3,4.25,2.25,0.5,7.5,2.5,69.75,350.5,174.7,145.7,Sul,RPGA do Leste,732.25
Camacan (Centro) - 290560201A,-15.422225,-39.494984,,,,,,,149,87.8,106.7,212.4,218.1,64.3,Sul,RPGA do Rio Pardo,555.9
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,191.25,3.25,54.25,26.25,49.4,28.2,50.25,34.25,29.75,40.75,167.5,81.25,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",507.6
Itabuna - Fazenda Barra,-14.8997,-39.3686,133.8,,62.4,71.6,38,28.6,,82.6,46.8,293,86.4,80.8,Sul,RPGA do Leste,756.8
Belmonte (Centro) - 290340901A,-15.859179,-38.878025,143,33.2,45.7,38.7,269.3,161.7,108.7,112,,,,,Sul,RPGA do Rio Jequitinhonha,912.3
Camacan (São João do Panelinha) - 290560202A,-15.375278,-39.489984,123,15.1,41.8,59.5,,122.9,162.3,105,,181,178.3,74.3,Sul,RPGA do Rio Pardo,810.6
Camacan (Centro) - 290560203A,-15.416389,-39.493873,81.2,8.5,50.5,43,,,,,,,,,Sul,RPGA do Rio Pardo,183.2
Ilhéus (Conquista) - 291360601A,-14.797213,-39.04608,141,,,,,,170.7,196.4,85.3,,,,Sul,RPGA do Leste,593.4
Ilhéus (Malhado) - 291360602A,-14.789158,-39.048858,152.9,56.2,105,104.5,79,76.1,152.4,183.6,73.8,208.7,165.3,47.5,Sul,RPGA do Leste,1192.2
Itabuna (São Caetano) - 291480202A,-14.80638,-39.27803,204.1,20.9,88.4,108,50.4,22.5,127,97.9,84.3,234.2,140.2,,Sul,RPGA do Leste,1037.7
Itabuna (Nova Ferradas) - 291480203A,-14.857213,-39.346922,145.7,13.1,44.9,102.2,37.3,27.9,107.6,86,63.9,218.5,235.01,,Sul,RPGA do Leste,847.1
Medeiros Neto (Planalto I) - 292110401A,-17.365,-40.223,244.3,,,,,,42.4,24.1,7,30.4,113.4,106.1,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",348.2
Nova Viçosa (Centro) - 292300102A,-17.893,-39.372,168,9.3,40.7,19.1,106.8,39.3,60,,18.1,,,85.5,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",461.3
Nova Viçosa (Posto da Mata) - 292300103A,-17.896,-39.37,165.2,6.9,39.9,,108.6,38.8,51.6,,15.7,39.1,275.1,77.9,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",465.81
Porto Seguro (Areião) - 292530301A,-16.441,-39.076,116.8,4.8,26.5,55.5,117.4,95.6,,,,,,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",416.6
Porto Seguro (Paraguai) - 292530302A,-16.41,-39.08,90.1,3.4,,,,,144.2,,120.5,163.4,254.9,68.1,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",521.6
Porto Seguro (Trancoso) - 292530303A,-16.595,-39.109,131.7,5.4,52.4,77.6,169.7,,136.8,,71.7,,321.2,62.7,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",645.31
Santa Cruz Cabrália (BR367km4) - 292770501A,-16.321,-39.023,112.7,1,38.3,47.5,98.4,93.35,130.9,114.9,146.1,124,188.8,35.9,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",907.15
Itagimirim (Estádio Municipal) - 291530401A,-16.089181,-39.615546,206.2,7.9,,48.5,55.7,24.6,,,,,,,Sul,RPGA do Rio Jequitinhonha,342.91
Itapebi (Jusante) - 54945000,-15.949206,-39.5225,,5.4,23.9,45.8,13.3,57.8,156.8,82.2,145.5,191.7,284.6,67.5,Sul,RPGA do Rio Jequitinhonha,722.41
Macaúbas - A454,-13.0389,-42.6172,,,,,,,0,0,6,40.4,137.6,36,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,46.4
Santa Rita de Cássia - A415,-11.002768,-44.524965,758,30.2,,0.6,0,0,0,0,16.4,26.6,123.2,150.2,São Francisco,RPGA do Rio Grande,831.81
Bom Jesus da Lapa - A418,-13.251094,-43.405365,346.6,8.4,0.2,0,0,4.6,0,0,,,,63.2,São Francisco,RPGA do Rio Carnaíba de Dentro,359.8
Pilão Arcado - A449,-10.003519,-42.474785,,,,,,,,,,,,27.8,São Francisco,RPGA do Lago de Sobradinho,0
Barra - 83179,-11.083333,-43.166667,412.8,19.6,,4.6,6.4,0,0,0,20.2,17.3,126.7,93,São Francisco,RPGA do Rio Grande,480.91
Bom Jesus da Lapa - 83288,-13.251389,-43.405278,357,8.7,0.1,0,0,5,0,0,3,23.3,130.7,63.5,São Francisco,RPGA do Rio Carnaíba de Dentro,397.1
Caetité - 83339,-14.066667,-42.483333,401,14,0,0.6,0.2,10.9,5.3,5.3,3.6,7.7,209.4,63.2,São Francisco,RPGA do Rio de Contas,448.6
Carinhanha - 83408,-14.283333,-43.766667,625.1,25.9,6.8,0,0,1.4,0,0,8,,288.8,64.9,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",667.2
Santa Rita de Cássia - 83076,-11.016667,-44.516667,827.7,33.8,31.5,0.3,0,0,0,0,17.4,28.9,132.2,179.5,São Francisco,RPGA do Rio Grande,939.6
Guanambí - A426,-14.208123,-42.749647,432.8,9.6,3.8,,,0.6,0,,,,,109.4,São Francisco,RPGA do Rio Carnaíba de Dentro,446.81
Buritirama - A432,-10.722925,-43.651203,,18.4,49.6,0,7.6,0,0,,,,91,7,São Francisco,RPGA do Rio Grande,75.6
Barra - A429,-11.084858,-43.138998,495,24,24.8,5.8,8.8,0,0,0,24,23.8,154,108.2,São Francisco,RPGA do Rio Grande,606.2
Ibotirama - A439,-12.19306,-43.21342,,,,0,0,0,0,0,3.6,32,80.8,54,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,35.6
Paramirim (Zabumbão) - PM-PR-02,-13.43836,-42.21638,306.5,9.25,,,,,,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,315.75
Cotegipe (Faz. Macambira) - 46675000,-11.6106,-44.1567,602,,56.2,0,0,0,,0.2,,22.4,254,44.2,São Francisco,RPGA do Rio Grande,680.81
Gentio do Ouro,-11.42951,-42.513484,471.4,19.6,,,,,,,32.6,25.6,172,31.8,São Francisco,RPGA dos Rios Verde e Jacaré,549.2
Fazenda Caraíbas,-12.571486,-42.074028,395,0.2,,,,,,5.6,46.6,85,104.4,116.8,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,532.41
Santa Maria da Vitória - 45910001,-13.4006,-44.1989,,,,,,,,,,,,63.4,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",0
