Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/18,Fev/18,Mar/18,Abr/18,Mai/18,Jun/18,Jul/18,Ago/18,Set/18,Out/18,Nov/18,Dez/18,Região,Rpga,Total
Correntina (PCH Pres. Goulart-J) - 45600000,-13.3344,-44.6208,153,387.7,136.8,,,,,0.9,,125,82.5,219,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",803.4
Correntina (PCH Pres. Goulart-M1) - 45588000,-13.3408,-44.6414,,,,,,,,0.9,,84.5,125.5,207.75,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",85.4
São Desidério (PCH Sítio Grande-J) - 46453500,-12.4286,-45.1528,118.7,,,235,,,,12.1,,42.5,230.75,308.5,Oeste,RPGA do Rio Grande,408.3
Barreiras - A402,-12.124715,-45.027049,23.2,18.8,,90.8,4.4,0,,0.4,,27,220.8,288.2,Oeste,RPGA do Rio Grande,164.61
Luís Eduardo Magalhães - A404,-12.152394,-45.829745,113.2,11.8,71.2,52.6,0,0,,5,,49.2,231,284.6,Oeste,RPGA do Rio Grande,303
São Desidério - R. Velha - GR-CL-01,-12.898055,-46.157222,,,,,,,0,8,0,159.5,239.1,240.95,Oeste,RPGA do Rio Grande,167.5
Formosa do Rio Preto (Fazenda Evandro) - GR-PR-01,-10.600581,-45.822752,,,,,,,,,,,262,296.8,Oeste,RPGA do Rio Grande,0
Formosa do Rio Preto (Barra do Tapuio) - GR-PR-02,-11.09476,-45.950259,191.6,274,250.6,66.6,,,,,,,,,Oeste,RPGA do Rio Grande,782.81
Formosa do Rio Preto (Fazenda Mingore) - GR-PR-03,-11.043367,-46.296104,,,,,,,,,,,275.6,219.6,Oeste,RPGA do Rio Grande,0
 Formosa do Rio Preto (Garganta) - GR-PR-04,-11.384764,-46.505001,,,,,,,,,,,247,330.2,Oeste,RPGA do Rio Grande,0
Ubaíra - 293210101C,-13.265761,-39.655158,34.6,56.4,107.6,90.8,69.2,63.8,22,,,,,,Recôncavo,RPGA do Recôncavo Sul,444.4
Salvador (J. Zoológico) - A401,-13.005515,-38.50576,75.4,44.8,164.6,191.4,233.8,180.8,,,,,,,Recôncavo,RPGA do Recôncavo Norte,890.8
Cruz das Almas - A406,-12.675422,-39.08958,55.2,58.4,,,190.8,156.8,,61,,18.2,97,118.4,Recôncavo,RPGA do Rio Paraguaçu,540.41
Lauro de Freitas (Rio Ipitanga) - 291920704H,-12.888539,-38.321162,,64.8,,,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,64.8
Camaçari (Hidro) - 290570101H,-12.714036,-38.33905,29.2,35.6,,,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,64.8
Valença - 293290307H,-13.3664,-39.0767,127.6,96.4,,,,,,,,,,,Recôncavo,RPGA do Recôncavo Sul,224
Feira de Santana - A413,-12.1962,-38.967384,40,7.6,,,97.2,109.4,,22.8,,30.8,24.6,115,Recôncavo,RPGA do Recôncavo Norte,307.8
Salvador (Periperi) - 292740820A,-12.867344,-38.458111,,31.4,153.9,,197.8,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,383.1
Salvador (Mussurunga) - 292740821A,-12.907733,-38.440111,,38.4,106,,175.8,162,51,82,51.6,,,,Recôncavo,RPGA do Recôncavo Norte,666.81
Salvador (Fazenda Coutos) - 292740822A,-12.849955,-38.461778,46.2,20,182.4,,196.2,136,50,73,47.8,56.8,,,Recôncavo,RPGA do Recôncavo Norte,808.4
Salvador (Itapuã) - 292740819A,-12.947736,-38.370136,,77.59,101.6,,164.2,212.2,39.4,90,59.6,73,,,Recôncavo,RPGA do Recôncavo Norte,817.59
Alagoinhas - 83249,-12.148333,-38.425556,9,31.7,47.3,114.1,113.3,178.8,20,55.9,36.3,84.6,82.2,31.5,Recôncavo,RPGA do Recôncavo Norte,691
Salvador (Tancredo Neves) - 292740823A,-12.945347,-38.453472,,43.6,,,177.2,171.4,87.2,63.6,62.2,85.8,,,Recôncavo,RPGA do Recôncavo Norte,691
Santo Amaro (Polivalente) - 292860401A,-12.552863,-38.712504,28.6,10,80.2,,193.8,172.4,33.6,44,69.4,40.8,109,126,Recôncavo,RPGA do Recôncavo Norte,672.8
Santo Amaro (Povoado de Pedras) - 292860402A,-12.549625,-38.770999,36.2,21.4,,,253,156,31.8,77,61.4,,152.6,165,Recôncavo,RPGA do Recôncavo Norte,636.81
Camaçari - Tiririca,-12.51246,-38.06769,88.8,37,140.6,,,,,,,103,145,32.4,Recôncavo,RPGA do Recôncavo Norte,369.4
Salvador (Estação Rádio Marinha) - A456,-12.808222,-38.495944,,,,451.8,207,153.2,,51.2,,64.4,128.2,108,Recôncavo,RPGA do Recôncavo Norte,927.6
Cruz das Almas - 83222,-12.666667,-39.083333,56.3,74.7,118.2,170.5,184.2,168.8,51.5,59.1,48.5,20.8,103.8,133.3,Recôncavo,RPGA do Rio Paraguaçu,952.6
Cachoeira - 290490201A,-12.607725,-38.960655,,,,,196.2,174.8,45.8,110.4,86,35.4,107.4,160,Recôncavo,RPGA do Rio Paraguaçu,648.6
Igrapiúna (Centro) - 291345701A,-13.819025,-39.141885,,,,,145.2,110,134.4,114.4,77,39.2,261.4,57.6,Recôncavo,RPGA do Recôncavo Sul,620.2
São Félix - 292900801A,-12.606591,-38.969939,,,,,182.4,167.6,41.4,105,68.8,29.4,98.2,154.2,Recôncavo,RPGA do Rio Paraguaçu,594.6
Simões Filho (Góes Calmon) - 293070901A,-12.780101,-38.353331,,,,,209.2,148,47,98.8,27.6,124.2,136.4,137.4,Recôncavo,RPGA do Recôncavo Norte,654.81
Feira de Santana - 83221,-12.196111,-38.967222,46.3,9.1,73.8,154.3,79.3,101.1,8.7,35.2,2.6,34,25.3,,Recôncavo,RPGA do Recôncavo Norte,544.4
Simões Filho (Centro) - 293070903A,-12.788344,-38.396864,,,,,181,170.2,41.8,82.2,69.6,103.8,143.4,121,Recôncavo,RPGA do Recôncavo Norte,648.6
Amargosa - A434,-13.009468,-39.616881,70.2,,,,,,,73,,12.8,42.6,185.2,Recôncavo,RPGA do Recôncavo Sul,156
Valença - A444,-13.34361,-39.12667,190,71.6,160,101.4,278.4,202.6,,151.4,,22.2,168.8,131.8,Recôncavo,RPGA do Recôncavo Sul,1177.61
Rafael Jambeiro - 292595601U,-12.442547,-39.786244,9,7,12.2,,,,,,,,,,Recôncavo,RPGA do Rio Paraguaçu,28.2
Candeias - EMBASA,-12.663561,-38.533,5.3,,62.96,,0,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,68.26
Dias D´Ávila - EMBASA,-12.620505,-38.315217,42.3,,,,315.6,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,357.91
São Sebastião do Passé-EMBASA,-12.517449,-38.492165,8,,85.61,,239.2,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,332.81
Simões Filho (Joanes II) - 322,-12.674147,-38.376254,26.1,,130,,339.7,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,495.8
Camaçari (Santa Helena) - 323,-12.56202,-38.1606,45.7,,112.5,,258.55,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,416.75
Salvador (Ondina) - 83229,-13.005278,-38.505833,77.5,65.4,243.9,240.9,216.8,176.2,63.7,61.9,90.1,65.6,72.7,149,Recôncavo,RPGA do Recôncavo Norte,1302
Feira de Santana - PG-PR-13,-12.268161,-38.96642,,,,,,,,,,,84.4,,Recôncavo,RPGA do Rio Paraguaçu,0
Maragogipe - PG-CL-06,-12.85164,-38.94467,,,,,,,,92.5,40.8,56,139.2,114.8,Recôncavo,RPGA do Rio Paraguaçu,189.3
Salvador (Centro) - 292740802A,-12.97821,-38.515945,,51.46,159.4,,180.93,135.02,50.89,82.56,88.45,53.42,40.29,29.1,Recôncavo,RPGA do Recôncavo Norte,802.13
Salvador (São tomé de Paripe) - 292740806A,-12.795508,-38.489389,,28.4,232,,115.24,117.6,,,,,,,Recôncavo,RPGA do Recôncavo Norte,493.24
Salvador (Federação) - 292740803A,-13.000791,-38.511056,,62.32,170,,160.1,118.62,41.2,59.71,75.89,53.84,62.15,114.35,Recôncavo,RPGA do Recôncavo Norte,741.69
Salvador (Cabula) - 292740810A,-12.961347,-38.460778,,,,,153.7,166.04,49.52,83.41,53.21,71.58,50.68,56.04,Recôncavo,RPGA do Recôncavo Norte,577.46
Santo Estevão - PG-CL-08,-12.43521,-39.21209,,,,,,,,43.2,24.8,10.2,34.8,83,Recôncavo,RPGA do Rio Paraguaçu,78.2
Salvador (Nova Esperança) - 292740818A,-12.861,-38.368,35.2,48.43,100.2,199.44,134.8,100.59,48.53,89.44,45.45,93.67,109.3,26.23,Recôncavo,RPGA do Recôncavo Norte,895.75
Salvador (Caminho das Árvores) - 292740815A,-12.97718,-38.453834,,47.15,111.1,,126.6,152.46,53.38,86.7,67.07,53.24,,,Recôncavo,RPGA do Recôncavo Norte,697.7
Salvador (Águas Claras) - 292740808A,-12.8944,-38.441889,,8.4,,,193.15,157.75,45.07,,,,,,Recôncavo,RPGA do Recôncavo Norte,404.37
Salvador (Alto do Peru) - 292740812A,-12.939122,-38.486334,,81.53,167.2,,135.35,143.8,49.86,103.25,64.45,92.07,81.56,107.69,Recôncavo,RPGA do Recôncavo Norte,837.51
Salvador (CAB) - 292740811A,-12.943354,-38.421264,,23.33,107.7,,150.12,170.12,56.59,68.94,37.36,67.9,71.71,90.1,Recôncavo,RPGA do Recôncavo Norte,682.06
Salvador (Cosme de Farias) - 292740816A,-12.979402,-38.4855,,82.74,174.1,,184.3,144.76,48.64,92.95,62.15,87.14,57.98,124.01,Recôncavo,RPGA do Recôncavo Norte,876.78
Salvador (São Caetano) - 292740814A,-12.939678,-38.474667,,22.9,34.5,,162.58,166.33,60.88,70.86,43.82,19.54,9.57,23.05,Recôncavo,RPGA do Recôncavo Norte,581.42
Salvador (Pirajá) - 292740801A,-12.8994,-38.458833,,52.21,166.5,,176.86,189.17,59.77,95.27,43.21,103.85,,,Recôncavo,RPGA do Recôncavo Norte,886.84
Salvador (Rio Sena) - 292740805A,-12.891344,-38.470778,,,,,126.69,191.04,81.23,78.54,44.42,88.89,94.63,69.02,Recôncavo,RPGA do Recôncavo Norte,610.82
Salvador (Monte Serrat) - 292740804A,-12.930789,-38.517167,,,,,57.27,141.45,51.31,83.33,95.93,36.74,68.98,100.78,Recôncavo,RPGA do Recôncavo Norte,466.04
Candeias (Santa Terezinha) - 290650105A,-12.647172,-38.539112,,22.71,75.5,,133.05,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,231.27
Candeias (Centro) - 290650101A,-12.670229,-38.544112,,13.8,45.3,,176.68,110.85,42.21,31.98,7,36.7,55.02,9.6,Recôncavo,RPGA do Recôncavo Norte,464.52
Candeias (Sarandi) - 290650104A,-12.671341,-38.531056,,14.55,71.2,,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,85.75
Lauro de Freitas (Areia Branca) - 291920706A,-12.841,-38.337,,,,,157.94,137.86,42,90.68,38.29,113.93,144.87,106.75,Recôncavo,RPGA do Recôncavo Norte,580.7
Lauro de Freitas (Itinga) - 291920703A,-12.892,-38.336,,64.65,69.8,,138.62,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,273.07
Lauro de Freitas (Itinga 02) - 291920704A,-12.89,-38.353,,,,,117.26,147.6,46.09,58.26,39.53,52.15,17.37,66.4,Recôncavo,RPGA do Recôncavo Norte,460.89
Lauro de Freitas (Vila Praiana) - 291920702A,-12.901,-38.308,,,,,0,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,0
Lauro de Freitas (Rua 02 de Julho) - 291920705A,-12.839,-38.35,,,,,151.11,140.73,,,,,,,Recôncavo,RPGA do Recôncavo Norte,291.85
Gandú (Dois de Julho) - 291120401A,-13.741357,-39.48303,,110.73,,,88.85,86.09,75.91,67.39,16.73,11.92,134.46,116.93,Recôncavo,RPGA do Recôncavo Sul,457.62
Muritiba - PG-PR-12,-12.617895,-39.005591,,,,,,,,,,,110.4,,Recôncavo,RPGA do Rio Paraguaçu,0
Maragogipe (Centro) - 292060101A,-12.78,-38.917,,8.4,93.5,,176.3,189.98,68.27,91.72,58.12,33.15,,,Recôncavo,RPGA do Rio Paraguaçu,719.44
Nazaré (Centro) - 292250801A,-13.032,-39.015,,32.61,93.1,,203.55,162.92,135.51,102.7,81.56,27.6,100.89,98.34,Recôncavo,RPGA do Recôncavo Sul,839.56
Rafael Jambeiro (PC Fazenda Jurema) - 51346050,-12.4881,-39.6981,12.6,29.5,49.3,32,,,,28.2,,,,55.2,Recôncavo,RPGA do Rio Paraguaçu,151.6
Rafael Jambeiro (PC Argoim) - 51351000,-12.5867,-39.5217,19.6,31,114.7,59.6,,,,26.2,,,23.4,52,Recôncavo,RPGA do Rio Paraguaçu,251.1
Santo Estevão (PC Rio Paratigi) - 51370000,-12.51503,-39.38272,7.1,83.7,,,,,,,,,58.2,77.4,Recôncavo,RPGA do Rio Paraguaçu,90.8
Feira de Santana - PC Rio Branco,-12.2331,-39.0461,22.4,8.9,118.7,111,,,,27.4,,,,60.4,Recôncavo,RPGA do Rio Paraguaçu,288.4
Antônio Cardoso - 290170001C,-12.35093,-39.1648,,,,,140,,24.4,,42,16.8,37,128.4,Recôncavo,RPGA do Rio Paraguaçu,223.21
Santo Estevão - 292880201C,-12.50891,-39.30653,,34.2,59.8,45.2,100.2,102.2,36.8,,21,3.2,36,,Recôncavo,RPGA do Rio Paraguaçu,402.6
Cabaceiras do Paraguaçu - 290485201C,-12.6226,-39.23243,,51.8,53,73.4,86.2,94.6,45.6,,33.4,3.6,39.8,81.8,Recôncavo,RPGA do Rio Paraguaçu,441.6
Castro Alves - 290730101C,-12.754086,-39.438503,48.2,58,103.2,67.2,64.4,69.2,35.6,,25.8,8.8,,,Recôncavo,RPGA do Rio Paraguaçu,480.41
Santa Inês - 292790301C,-13.276383,-39.80675,24.4,42.8,29.8,,22.2,,,,,,,,Recôncavo,RPGA do Recôncavo Sul,119.2
Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,44.1,159.2,98.1,276.2,208.1,233.7,42.8,89.2,64.5,76.1,95.3,113.82,Recôncavo,RPGA do Recôncavo Norte,1292
Espinheira,-14.283478,-41.75792,8,6,,,,,,,,,,,Sudoeste,RPGA do Rio de Contas,14
Planaltino - 292490001C,-13.286861,-40.387033,,,,,,,4.2,,,,,,Sudoeste,RPGA do Recôncavo Sul,4.2
Lajedo do Tabocal - 291905801C,-13.429464,-40.238969,,,,,,,14.8,,15.6,10.8,49.4,167,Sudoeste,RPGA do Recôncavo Sul,41.2
Cândido Sales - 53620000,-15.512891,-41.236629,77.8,102.2,93.6,24.2,,,,1.8,,62.8,95.4,263.6,Sudoeste,RPGA do Rio Pardo,362.41
Itiruçu - A407,-13.52629,-40.12055,55.2,96,60.8,76.4,84.6,66.4,,46.2,,46.6,52.4,152,Sudoeste,RPGA do Recôncavo Sul,532.2
Itapetinga (Hidro) - 291640103H,-15.243383,-40.234307,19,36.9,,,,,,,,,,,Sudoeste,RPGA do Rio Pardo,55.9
Vitória da Conquista - A414,-14.886428,-40.80133,115.2,,,,34.2,26.6,,8,,42.2,138,135.8,Sudoeste,RPGA do Rio Pardo,226.2
Ituaçu - 83292,-13.812778,-41.3,30.8,129.7,85.8,25,56.7,10.6,10,0,0,25.8,100.7,200.9,Sudoeste,RPGA do Rio de Contas,374.41
Jaguaquara (Lagoa) - 291760701A,-13.523228,-39.968685,,,,,52.6,34.2,27.4,35.8,12.4,15.2,64.2,132.6,Sudoeste,RPGA do Recôncavo Sul,177.6
Jaguaquara (Entroncamento) - 291760702A,-13.509869,-40.05461,,,,,45.6,20.8,23.8,30.4,13,15,62,111.8,Sudoeste,RPGA do Recôncavo Sul,148.6
Vitória da Conquista - 83344,-14.883333,-40.8,119.9,79.2,57.7,52.1,40.7,31.1,19.1,8.4,3.1,43.4,158.3,140.7,Sudoeste,RPGA do Rio Pardo,454.71
Brumado - A433,-14.181886,-41.672281,10.4,146.8,78,13.8,8,18,,0,,7.2,146.4,173.2,Sudoeste,RPGA do Rio de Contas,282.2
Ipiaú - A445,-14.171304,-39.692502,79,107.6,3.8,119.2,52.2,92.4,,65.8,,16.6,129.4,147,Sudoeste,RPGA do Rio de Contas,536.6
Itapetinga - A446,-15.24462,-40.22955,17,59.4,2.2,49.6,80.2,48.6,,14.6,,60,110.2,124.6,Sudoeste,RPGA do Rio Pardo,331.61
Anagé - CO-CL-01,-14.618055,-41.149722,13.3,133.05,64.35,9.1,19.75,4,1.55,5.85,0,41.65,109.95,157.2,Sudoeste,RPGA do Rio de Contas,292.6
Vitória da Conquista - Inhobim (ANA),-15.340228,-40.933566,,,,,,,,,,49.4,152.2,236,Sudoeste,RPGA do Rio Pardo,49.4
Planaltino - PG-PR-03,-13.259292,-40.373976,,,,,,17.75,14.25,12.75,8.75,9,56.45,,Sudoeste,RPGA do Recôncavo Sul,62.5
Vitória da Conquista (Centro) - 293330701A,-14.852,-40.839,91.7,90.64,87.8,,14.55,9.37,8.19,3.8,1.39,55.24,100.15,117.31,Sudoeste,RPGA do Rio Pardo,362.68
Itororó (Centro) - 291710201A,-15.119,-40.065,23.2,114.45,104.4,,55.88,50.62,46.67,36.36,15.84,65.5,117.89,131.13,Sudoeste,RPGA do Leste,512.93
Itapetinga (Clerolândia) - 291640101A,-15.243,-40.221,,62.81,97.8,,,,,,,13.72,49.63,69.24,Sudoeste,RPGA do Rio Pardo,174.33
Vitória da Conquista (Recreio) - 293330702A,-14.861,-40.841,,74.6,,,12.38,14.12,11.35,4.41,1.42,45.56,83.19,121.69,Sudoeste,RPGA do Rio Pardo,163.84
Vitória da Conquista (Patagônia) - 293330704A,-14.87,-40.863,,65.41,,,8.21,13.4,8.86,3.19,0.8,57.61,114.51,105.45,Sudoeste,RPGA do Rio Pardo,157.49
Vitória da Conquista (Barcelar) - 293330705A,-14.838,-40.856,,106.33,100.4,,21.11,13.53,10.83,5.83,2.21,69.68,146.88,120.48,Sudoeste,RPGA do Rio Pardo,329.92
Vitória da Conquista (Lomantão) - 293330703A,-14.87,-40.827,,71.92,,,12.34,13.92,13.15,4,0.8,44.82,,,Sudoeste,RPGA do Rio Pardo,160.96
Maracás - 292050201C,-13.443972,-40.450888,,,,,40.8,,,,,,,,Sudoeste,RPGA do Rio de Contas,40.8
Jaguaquara - RS-CL-01,-13.573055,-39.940833,41.55,131.3,65.7,59.75,78.5,121.2,32,49,23.25,23.5,65.3,105.7,Sudoeste,RPGA do Recôncavo Sul,625.75
Manoel Vitorino - 292040301C,-14.174275,-40.259877,,,35.2,,14.8,,,,,,,,Sudoeste,RPGA do Rio de Contas,50
Jequié - CO-CL-03,-13.873055,-40.071944,66.45,132.55,65.75,56.05,45,21.9,27.85,8.9,3,17.4,54.6,128.2,Sudoeste,RPGA do Rio de Contas,444.85
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,118.75,80.15,56.75,52.5,33.25,30.4,18.7,7.55,2,67.2,178.35,98,Sudoeste,RPGA do Rio Pardo,467.25
Nova Canaã - 292270601C,-14.662641,-40.274647,,,90.8,,13.2,14.6,15.2,,27,,89.6,179.2,Sudoeste,RPGA do Rio de Contas,160.8
Caculé - 290500801C,-14.498111,-42.259611,,,,,15.4,,3.2,,0,57.8,197.2,101,Sudoeste,RPGA do Rio de Contas,76.4
Cândido Sales - 290670901C,-15.5101,-41.1519,8.2,45.4,38.4,,1.8,,,,,,,,Sudoeste,RPGA do Rio Pardo,93.8
Itambé - 291580901C,-15.22378,-40.629767,39.6,,,,,,,,,,,,Sudoeste,RPGA do Rio Pardo,39.6
Piripá - 292470201C,-15.009277,-41.735333,,,,,,,,,0.8,111.4,,,Sudoeste,RPGA do Rio de Contas,112.2
Caraíbas - 290689901C,-14.725138,-41.276972,,,,,,,0.2,,0,18.2,85.6,193.4,Sudoeste,RPGA do Rio de Contas,18.4
Camacã (Fz Nanci) - 53880000,-15.581395,-39.521095,,,,,,,,,,103.6,108.8,15,Sul,RPGA do Rio Pardo,103.6
Jucuruçu (PCH Cach. da Lixa M) - 55354000,-17.06703,-40.068619,97.5,209.5,103.6,221.1,,,,40.2,,167.25,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",839.16
Caravelas - A405,-17.739413,-39.258617,40.4,228.4,38.8,274.2,176.2,138.4,,37,,249.4,187.4,291.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1182.8
Vereda (PCH Colino II M) - 55355600,-17.07126,-40.15474,,187.9,179.1,150.8,,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",517.8
Ilhéus - A410,-14.658803,-39.181438,123.4,92.2,165.6,223.6,263.8,185.4,,129.6,,45.6,205.4,131.2,Sul,RPGA do Leste,1229.2
Itamaraju - A455,-17.17103,-39.58819,42.6,208,90.8,,,58.4,,18.6,,89,162.4,310.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",507.4
Itabuna (Rio Cachoeira) - 291480202H,-14.800574,-39.278891,125,147.2,,,,,,,,,,,Sul,RPGA do Leste,272.2
Santa Cruz Cabrália - 292770505H,-16.2835,-39.0237,,92.4,,,,,,,,,,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",92.4
Itajuípe,-14.6744,-39.3769,130.2,142.6,141,,,,,29.8,,,,,Sul,RPGA do Leste,443.6
Canavieiras - 83398,-15.666667,-38.95,129.2,190.3,283.1,157.5,439.1,229.7,127.9,104.9,150.8,46,203.5,159.7,Sul,RPGA do Rio Pardo,1858.51
Caravelas - 83498,-17.739167,-39.258333,62.2,,28.6,164.6,125,99.3,56.8,28.4,30.2,241,180.8,261.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",836.1
Guaratinga - 83446,-16.58,-39.78,63.2,154.2,86.5,143.6,75.8,58.8,47.4,8.4,12.5,32.6,215.9,194.9,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",683
Camamu (Centro) - 290580001A,-13.943506,-39.10251,,,,,155.8,133.4,120.4,116.6,62.6,17.2,273.4,153.2,Sul,RPGA do Recôncavo Sul,606.01
Caravelas (Palmeiras) - 290690701A,-17.730921,-39.26635,,,,,69.4,,51,18.4,17,188,225.2,279.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",343.8
Guaratinga (Novo Horizonte) - 291180801A,-16.582916,-39.780555,,,,,81.6,62.8,57.8,11.4,15.6,38,240.8,225.2,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",267.2
Itacaré (Passagem) - 291490101A,-14.280609,-39.002952,,,,,252.4,181.2,139,195.2,60,56.4,262.2,141,Sul,RPGA do Rio de Contas,884.2
Itamaraju (Centro) - 291560101A,-17.027541,-39.534994,,,,,72.2,115,66.8,15,31.2,101.6,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",401.8
Pau Brasil - 292390201A,-15.46122,-39.65225,,,,,143.4,101,69.8,27.8,,64.8,86.4,,Sul,RPGA do Rio Pardo,406.8
Santa Luzia (Centro) - 292805901A,-15.42976,-39.332759,,,,,216.8,174,97.4,53.4,73.8,44.2,146.4,,Sul,RPGA do Leste,659.6
Maraú - A438,-13.90694,-38.97222,126.4,69.4,,375,334.8,281,,101.6,,27.8,281.6,161,Sul,RPGA do Recôncavo Sul,1316
Una - A437,-15.280215,-39.09127,88.4,225.8,187.4,108,220.6,227.8,,73,,70.2,111.6,185.8,Sul,RPGA do Leste,1201.2
Porto Seguro - A427,-16.388977,-39.182389,88.6,134.2,51.8,215.8,267,210,,46,,75,219,218.2,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1088.4
Caravelas (Abrolhos) - A422,-17.79052,-39.22789,,,,,,,,23.4,,66.2,75.8,167.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",89.6
Belmonte - A447,-16.08487,-39.21726,,,,,,110,,29.4,,48.2,212.6,131,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",187.61
Mascote - 53950000,-15.565561,-39.302756,,,,,,,,,,63.8,164.6,157.6,Sul,RPGA do Rio Pardo,63.8
Jucuruçu (PCH Colino I J) - 55357000,-17.0822,-40.0772,,,,,,,,,,176.25,52.25,43.75,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",176.25
Eunápolis - FB-CL-01,-16.290555,-39.579722,,,,,,,74.55,21,34.3,35.55,254.85,209.2,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",165.4
Camacan (Centro) - 290560201A,-15.422225,-39.494984,,150.7,132.5,,188.41,134.49,90.21,43.3,58.54,52.73,135.56,231.46,Sul,RPGA do Rio Pardo,850.88
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,65.4,233.8,215.6,186.5,78.75,82.1,84.85,11.45,11,237.25,190.9,158.05,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1206.71
Itabuna - Fazenda Barra,-14.8997,-39.3686,166.6,,116.8,116.8,,,,37.8,,48,169.8,172.8,Sul,RPGA do Leste,486
Belmonte (Centro) - 290340901A,-15.859179,-38.878025,,116.44,108.6,,333.47,152.87,141.93,80.26,67.23,30.24,129.02,,Sul,RPGA do Rio Jequitinhonha,1031.04
Camacan (São João do Panelinha) - 290560202A,-15.375278,-39.489984,,118.15,,,,,,,,,,,Sul,RPGA do Rio Pardo,118.15
Camacan (Centro) - 290560203A,-15.416389,-39.493873,,157.66,163.1,,186.6,128.44,99.3,53.75,64.33,70.62,139.12,249.27,Sul,RPGA do Rio Pardo,923.8
Ilhéus (Conquista) - 291360601A,-14.797213,-39.04608,,,,,215.47,192.06,190.29,119.95,42.77,130.96,266.44,156.93,Sul,RPGA do Leste,891.5
Ilhéus (Malhado) - 291360602A,-14.789158,-39.048858,,68.85,,,175.75,166.03,188.84,94.48,41.89,117.81,246.89,143.46,Sul,RPGA do Leste,853.66
Itabuna (São Caetano) - 291480202A,-14.80638,-39.27803,,,154.4,,144.48,151.05,82.55,59.87,28.86,49.49,233.84,174.07,Sul,RPGA do Leste,670.7
Itabuna (Nova Ferradas) - 291480203A,-14.857213,-39.346922,,137.43,,,123.42,132.56,84.81,3.98,1.4,12.49,0,0.2,Sul,RPGA do Leste,496.1
Medeiros Neto (Planalto I) - 292110401A,-17.365,-40.223,,186.8,,,32.67,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",219.48
Nova Viçosa (Posto da Mata) - 292300103A,-17.896,-39.37,,,,,150.03,,48.1,92.15,20.99,138.85,185.99,324.99,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",450.12
Porto Seguro (Areião) - 292530301A,-16.441,-39.076,,70.36,38.4,,223.45,188.02,58.12,39.22,48.19,35.53,,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",701.29
Porto Seguro (Paraguai) - 292530302A,-16.41,-39.08,,,,230.16,356.19,194.73,88.04,52.01,86.03,49.19,208.9,217.79,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1056.35
Porto Seguro (Trancoso) - 292530303A,-16.595,-39.109,,111.59,,,332.17,176.13,74.13,37.17,68.02,64.22,111.36,256.02,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",863.43
Santa Cruz Cabrália (BR367km4) - 292770501A,-16.321,-39.023,,85.57,56.9,,262.04,162.66,103.79,36.26,44.45,51.33,222.32,149.95,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",803
