Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/99,Fev/99,Mar/99,Abr/99,Mai/99,Jun/99,Jul/99,Ago/99,Set/99,Out/99,Nov/99,Dez/99,Região,Rpga,Total
Jequié - EBDA,-13.851356,-40.084435,,,106,57,88,0,6,56.5,61,74.5,136.5,161,Sudoeste,RPGA do Rio de Contas,449
Jacaraci - EBDA,-14.784698,-42.451167,,149.4,,,,,,,,,,,Sudoeste,RPGA do Rio de Contas,149.4
Tanhaçu - Santo Antônio (ANA),-14.100801,-41.292245,16,77.9,99.1,25.7,,,,,,,,,Sudoeste,RPGA do Rio de Contas,218.7
Itiruçu - EBDA,-13.534683,-40.151101,,,43,123,93,0,0,84,112,70,92,157,Sudoeste,RPGA do Rio de Contas,525
Ipiaú - EBDA,-14.134698,-39.734428,,,32,124,130.6,0,23.7,125.8,77.7,79.2,140.3,109.9,Sudoeste,RPGA do Rio de Contas,593.01
Jaguaquara - EBDA,-13.534684,-39.984431,,,61,64,19,0,21.5,79.5,74,43.5,102.5,73,Sudoeste,RPGA do Recôncavo Sul,362.5
Jequié,-13.883579,-40.141382,35.2,13.8,83,42.9,,,,,,,,,Sudoeste,RPGA do Rio de Contas,174.9
Anagé - CO-CL-01,-14.618055,-41.149722,32,4,0,0,0,0,0,3,32,45,133,100,Sudoeste,RPGA do Rio de Contas,116
Brumado - CO-CL-02,-14.207222,-41.778055,30,40,81,23,22,5,17,21,36,53,204,136,Sudoeste,RPGA do Rio de Contas,328
Jaguaquara - RS-CL-01,-13.573055,-39.940833,,,,,,,,93,73,0,0,0,Sudoeste,RPGA do Recôncavo Sul,166
Jequié - CO-CL-03,-13.873055,-40.071944,67,78,92,64,84,31,57,43,67,28,131,198,Sudoeste,RPGA do Rio de Contas,611
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,39,4,0,0,0,0,0,25,32,25,172,121,Sudoeste,RPGA do Rio Pardo,125
Maiquinique (CEPLAC) - 368,-15.534722,-40.251116,63.5,48,,66.6,58.3,26.5,97.5,41.8,13.3,44.9,312.4,210.9,Sudoeste,RPGA do Rio Pardo,460.4
Barra do Choça - EBDA,-14.868041,-40.651122,,56.5,,,,,,,,,,,Sudoeste,RPGA do Rio Pardo,56.5
Potiraguá - EBDA,-15.601392,-39.867771,,71.5,109,114.3,52,0,0,50.5,12,43,194.7,259,Sul,RPGA do Rio Pardo,452.3
Canavieiras - 83398,-15.666667,-38.95,112.8,188.3,82.3,328,322.7,164.3,369,179.6,72.5,,206.7,256.8,Sul,RPGA do Rio Pardo,1819.5
Caravelas - 83498,-17.739167,-39.258333,20.2,30.1,132.7,212.7,132.6,57.9,228,,,,,204.9,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",814.2
Camacã - EBDA,-15.418056,-39.501095,74,74,97.5,199.9,167.7,,78.2,110.9,40.2,53.4,155.1,220,Sul,RPGA do Rio Pardo,895.8
Guaratinga - 83446,-16.58,-39.78,19,82.8,176.7,61.2,34.8,25.7,,42.9,36.4,55.9,314.2,304.9,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",535.4
Arataca - EBDA,-15.268055,-39.417759,,,,190.2,194.5,,94.6,127.6,62.4,47.2,98.3,199.6,Sul,RPGA do Leste,716.5
Mascote - EBDA,-15.568061,-39.301089,,,,156.5,213.9,,93.8,123.5,33.6,45.5,182.7,198.1,Sul,RPGA do Rio Pardo,666.81
Santa Luzia - EBDA,-15.434725,-39.334423,85.4,,,153.2,154.5,,44.9,82.8,24.9,69.3,147.2,273.8,Sul,RPGA do Leste,615
Floresta Azul - EBDA,-14.868046,-39.651095,,,,145.8,90.8,,75.6,130.2,47.6,49.3,147.6,240.8,Sul,RPGA do Leste,539.31
Belmonte - EBDA,-15.868068,-38.90108,,,,262.4,379,,147.2,191.2,53.8,83.2,219,144.5,Sul,RPGA do Rio Jequitinhonha,1116.8
Itaju do Colônia - EBDA,-15.134717,-39.717765,,,,104.5,78.8,,45.9,43.8,30,9.8,159.1,194.9,Sul,RPGA do Leste,312.8
Jussari - EBDA,-15.184719,-39.501092,,,,13.3,142.2,,,,,,,,Sul,RPGA do Leste,155.5
Itajuípe - EBDA,-14.668043,-39.367753,,,,192.3,148.8,,211.4,169.3,97.4,91.3,190.4,382.8,Sul,RPGA do Leste,910.5
Pau Brasil - EBDA,-15.468058,-39.651098,,85.4,135.8,177.7,164.2,,90.7,111.9,20,84.7,153.1,278.7,Sul,RPGA do Rio Pardo,870.4
Coaraci - EBDA,-14.634708,-39.551092,,161.2,155.7,145.8,120.3,,96.1,139,88,87.1,106.5,356.1,Sul,RPGA do Leste,993.2
Ibicaraí - EBDA,-14.868046,-39.584428,101,101,,124.4,86.3,,71.5,127.2,57.2,68.9,121.9,281.8,Sul,RPGA do Leste,737.5
Ilhéus - 01 - EBDA,-14.784713,-39.05108,219.8,219.8,,189.3,152.8,,240.1,135.4,99.5,53.6,136.4,150.1,Sul,RPGA do Leste,1310.3
Ubaitaba - EBDA,-14.318037,-39.31775,112,112,111.9,130.5,148.6,,133.2,197.9,64.6,86.7,124.9,225.8,Sul,RPGA do Rio de Contas,1097.4
Itapebi - EBDA,-15.968068,-39.534431,,74,,131.2,85.7,142.9,93.3,67.4,25.6,33.3,207.2,321.7,Sul,RPGA do Rio Jequitinhonha,653.4
Canavieiras - EBDA,-15.684731,-38.95108,,,,302.7,332.6,,145.2,147.1,66.2,95.6,211.4,194.2,Sul,RPGA do Rio Pardo,1089.4
Uruçuca - EBDA,-14.601377,-39.284419,161.2,,,195.1,210.4,,197.5,198.7,96.2,81.9,170.7,259.5,Sul,RPGA do Leste,1141
Una - EBDA,-15.301389,-39.084416,,,,138.7,186,,88.1,254.7,61.9,116.4,301.9,241.5,Sul,RPGA do Leste,845.8
Teixeira de Freitas - EBDA,-17.534762,-39.734446,21,24,192.7,91,11,5,13.3,56,26,87,112.5,31,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",527
Eunápolis - EBDA,-16.368074,-39.567768,59,92,158,125,79,27,63,64,25,64,0,10,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",756
Medeiros Neto - EBDA,-17.368089,-40.234458,35.2,15,117,60,45.5,0,5.5,55.3,54.2,88,88,46,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",475.7
Itanhém - EBDA,-17.134752,-40.334459,112.4,26,346.9,115.3,34.3,0,20,51,18,159.5,121,17,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",883.4
Nova Viçosa - EBDA,-17.884771,-39.38444,8.5,10,122.5,68.5,25,16,0,19.5,18,52,130,13,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",340
Mucuri - EBDA,-18.084773,-39.55111,17.6,7.5,137.6,53.5,42.5,9,0,41,38,34,185.2,12.5,Sul,RPGA do Rio Mucuri,380.7
Itamaraju - EBDA,-17.068089,-39.534438,37.3,17.4,106.8,112.5,80.7,4.2,113.7,73.4,37.1,68.2,61.4,61.6,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",651.31
Mascote - 53950000,-15.565561,-39.302756,82.3,101.1,247.1,227.5,,,,,,,,,Sul,RPGA do Rio Pardo,658
Eunápolis - FB-CL-01,-16.290555,-39.579722,61,89,158,122,86,52,177,68,24,65,270,221,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",902
Ilhéus (CPLAC) - LE-CL-01,-14.80184,-39.181444,152,,,,,,,,,,,,Sul,RPGA do Leste,152
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,62,28,105,94,22,7,202,56,27,71,243,297,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",674
Camamu - EBDA,-13.951362,-39.117744,,,0,0,158.7,197.2,,45.2,80.4,119.2,122.4,276.5,Sul,RPGA do Recôncavo Sul,600.7
Angical (SEDE) - EBDA,-12.001302,-44.684543,40.5,182.5,,0,6,0,0,0,18,119.5,215.9,292,São Francisco,RPGA do Rio Grande,366.5
Baianópolis (SEDE) - EBDA,-12.301308,-44.53454,50,55,,0,21,0,0,0,0,160,339,273,São Francisco,RPGA do Rio Grande,286
Cristópolis (SEDE) - EBDA,-12.217972,-44.434539,64,77.5,,20,12.5,0,0,0,0,98,412,377.5,São Francisco,RPGA do Rio Grande,272
Santa Rita de Cássia (SEDE),-11.001281,-44.517867,107.9,94.6,110.1,0,24.9,0,0,0,50,307.7,200.8,169.1,São Francisco,RPGA do Rio Grande,695.2
Wanderley (SEDE) - EBDA,-12.117972,-43.884524,30.5,92.8,,0,40.8,0,0,0,23,100.3,275.7,277.4,São Francisco,RPGA do Rio Grande,287.4
Bom Jesus da Lapa - EBDA,-13.251329,-43.417851,111.7,224.9,,,0,,0,0,36.2,77.9,191.1,237.4,São Francisco,RPGA do Rio Carnaíba de Dentro,450.71
Carinhanha - EBDA,-14.301347,-43.767864,63.3,73.5,,9.5,0,,0,0,28.9,35.4,220.3,183.4,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",210.61
Ibotirama - EBDA,-12.184644,-43.21784,51.4,109.3,,,0,,0,0,21.5,80.4,178.6,125.6,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,262.6
Paratinga - EBDA,-12.684653,-43.184509,82.4,120.3,,,16.4,,0,0,24.3,40.2,223.2,103.8,São Francisco,RPGA do Rio Carnaíba de Dentro,283.6
Riacho de Santana - EBDA,-13.601338,-42.934507,145.1,71,,0,9.5,,0,0,39.2,53.3,161.9,310.8,São Francisco,RPGA do Rio Carnaíba de Dentro,318.1
Serra do Ramalho - EBDA,-13.618002,-43.567857,52.3,162.3,,,0,,0,0,4,57.1,134.4,235.8,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",275.71
Santa Maria da Vitória - CT-PR-07,-13.384662,-44.184537,58.5,181.7,,55,10,,0,0,22,111.5,428,323.5,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",438.7
Coribe - EBDA,-13.834669,-44.451212,78.6,62.4,,0,0,,0,0,17.5,129.9,321.3,261.6,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",288.4
Santana - EBDA,-12.984656,-44.0512,,201.7,141.7,2.5,9.1,,0,0,24.4,139.1,329,195.5,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",518.5
Sebastião Laranjeiras - EBDA,-14.534689,-42.967846,,,,0,,,,,,,,,São Francisco,RPGA do Rio Verde Grande,0
Barra - EBDA,-11.084623,-43.151167,109.9,109.9,,0,12.6,,0,0,73.4,42.7,89.9,75.8,São Francisco,RPGA do Rio Grande,348.5
Gentio do Ouro - EBDA,-11.417965,-42.501152,55,55,,0,0,,0,0,18.4,40,137,67,São Francisco,RPGA dos Rios Verde e Jacaré,168.4
Xique-Xique - EBDA,-10.817951,-42.717822,90,90,,0,2.5,0,0,0,0,27,122,141.4,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,209.5
Brotas de Macaúbas - EBDA,-12.001308,-42.617825,62.6,56.2,120.9,0,0,0,0,0,40.7,155.1,164.4,181.8,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,435.5
Oliveira dos Brejinhos - EBDA,-12.301314,-42.8845,62.6,91,61.5,18,86.5,0,0,0,94,69,286,110.3,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,482.6
Barra - 83179,-11.083333,-43.166667,65.4,130.2,143.8,0,16.1,0,0,0,76.6,47.1,94.9,85.5,São Francisco,RPGA do Rio Grande,479.21
Caetité - EBDA,-14.068017,-42.484498,118,222.5,,10.5,38.5,21.5,21.5,23,59.5,118,442.7,181,São Francisco,RPGA do Rio de Contas,633
Bom Jesus da Lapa - 83288,-13.251389,-43.405278,74.8,182.5,149.9,17.6,0,0,0,0,31.3,91.2,209.4,234.6,São Francisco,RPGA do Rio Carnaíba de Dentro,547.31
Caetité - 83339,-14.066667,-42.483333,93.2,143.8,172.5,8.4,32.1,10.9,,20.1,46.3,,,,São Francisco,RPGA do Rio de Contas,527.3
Urandi - EBDA,-14.768029,-42.651173,91.1,61,105.2,0,0,0,0,0,11,38,294.5,156,São Francisco,RPGA do Rio Verde Grande,306.3
Paramirim - EBDA,-13.434672,-42.234489,34.5,67,,0,0,0,0,0,0,27.6,253.8,234,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,129.1
Guanambí - EBDA,-14.218017,-42.76784,55.5,43,,0,0,0,0,0,19.8,60.5,237.5,76.7,São Francisco,RPGA do Rio Carnaíba de Dentro,178.8
Carinhanha - 83408,-14.283333,-43.766667,60.8,61.5,217.9,2.7,0.1,0.6,,0,29.9,39.6,227,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",413.1
Macaúbas - EBDA,-13.017996,-42.684498,29,132.4,134,0,0,0,0,0,71.5,68.6,165.2,185.3,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,435.5
Palmas do Monte Alto - EBDA,-14.268017,-43.167849,139,129.5,,0,0,0,0,0,32,43,317.5,199,São Francisco,RPGA do Rio Carnaíba de Dentro,343.5
Santa Rita de Cássia - 83076,-11.016667,-44.516667,118.7,100.7,,2,33,0,0,0,,206.1,212.9,265.1,São Francisco,RPGA do Rio Grande,460.5
Ibotirama - 46150000,-12.181866,-43.224509,63.8,145.1,155.8,24.3,24.3,0,0,0,16.5,125.3,200.5,202.7,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,555.1
Baianópolis (Cascudeiro) - EBDA,-12.528533,-44.480095,,,,,10,0,,0,19,192,296.5,,São Francisco,RPGA do Rio Grande,221
Carinhanha - ANA,-14.305792,-43.769253,64.6,73.5,246.4,10.5,0,0,0,0,28.9,42.5,227,183.6,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",466.4
Caetité - CD-CL-01,-13.96659,-42.60482,,,,,,,,2,33,52,315,192,São Francisco,RPGA do Rio Carnaíba de Dentro,87
Sítio do Mato - EBDA,-13.167995,-43.501185,,205.1,,,,,,,,,,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",205.1
Matina - EBDA,-13.918012,-42.834506,,109.3,,,,,,,,,,,São Francisco,RPGA do Rio Carnaíba de Dentro,109.3
Serra Dourada - EBDA - EBDA,-12.751317,-43.951194,,,,2.5,,,,,,,,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",2.5
