Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/10,Fev/10,Mar/10,Abr/10,Mai/10,Jun/10,Jul/10,Ago/10,Set/10,Out/10,Nov/10,Dez/10,Região,Rpga,Total
Lapão - EBDA,-11.367966,-41.817803,63.6,14,190.2,47.9,0,0,0,0,0,65.4,30.9,0,Norte,RPGA dos Rios Verde e Jacaré,381.1
Presidente Dutra - EBDA,-11.284632,-41.651131,126.1,26.6,233.5,110.2,0,0,0,0,0,55,42.6,37.3,Norte,RPGA dos Rios Verde e Jacaré,551.4
Uibaí - EBDA,-11.334632,-42.134477,56.5,91.7,200.3,132.7,0,0,0,0,0,33.4,42.4,0,Norte,RPGA dos Rios Verde e Jacaré,514.6
Irecê - 83182,-11.3,-41.866667,102.2,59.6,196,94.3,0.3,0,1.1,0.7,0.7,67.2,41.8,177.6,Norte,RPGA dos Rios Verde e Jacaré,522.1
Remanso - 82979,-9.633333,-42.1,115.2,44.9,148.7,104.1,0,17.7,3.1,0,0,28.9,5.9,170.7,Norte,RPGA do Lago de Sobradinho,462.6
Umburanas (Delfino) - A443,-10.45492,-41.206996,44.6,20.2,194.6,84.6,2,9.2,21.6,7.6,5.2,44.2,9.4,153.8,Norte,RPGA do Rio Salitre,433.8
Remanso - A423,-9.625693,-42.077214,110.4,43.6,144.2,102,0,17.8,3.6,0,0,30.6,6.2,161.6,Norte,RPGA do Lago de Sobradinho,452.21
Juazeiro - UEP - EMBRAPA -EBDA - EBDA,-9.41293,-40.499706,9.9,18.5,0,92.3,0,0,0,0,0,36.9,0,0,Norte,RPGA dos Rios Macururé e Curaçá,157.6
Irecê - A424,-11.328998,-41.864504,110.2,42.2,210.4,92,0.4,0.8,1.4,4,0.4,81.6,43.4,151.4,Norte,RPGA dos Rios Verde e Jacaré,543.4
Juazeiro - Est. Exp. Caraíbas - EBDA,-9.418208,-40.510817,0,64,0,31,0,0,0,,,0,16,0,Norte,RPGA dos Rios Macururé e Curaçá,95
Ibitibá,-11.551736,-41.968187,28.5,51.75,58,71,0.25,0.25,3.75,1,1.25,36.75,46.5,,Norte,RPGA dos Rios Verde e Jacaré,252.5
Jussara - Arrecife,-11.065335,-41.974853,57.5,46.25,196,126.25,0.25,0,0,0.5,1.5,2.25,17,,Norte,RPGA dos Rios Verde e Jacaré,430.5
Ibipeba,-11.673962,-42.010413,62.75,50.75,86,88.5,0,1,1.5,1,1,2,56,,Norte,RPGA dos Rios Verde e Jacaré,294.5
Central,-11.135391,-42.093468,46.5,46.75,211.5,139.5,0,0,0.5,0,1.25,37.25,32.5,,Norte,RPGA dos Rios Verde e Jacaré,483.25
Uibai,-11.294784,-42.14208,,,,102.25,,,,,,,,,Norte,RPGA dos Rios Verde e Jacaré,102.25
Irecê - VJ-CL-01,-11.289166,-41.894166,114.75,38,165.25,83.75,0,0,0,0,0,63,72,132.45,Norte,RPGA dos Rios Verde e Jacaré,464.75
Jaguarari (Santa Rosa) - SM-PR-01,-10.098374,-39.869774,92.5,115,117.75,53,8,60.75,57.25,9.25,13.25,8.75,1.75,,Norte,RPGA dos Rios Macururé e Curaçá,535.5
Campo Formoso - IT-PR-27,-10.510327,-40.332849,63.25,25.75,158.5,98.75,37.25,124.25,73.25,43.75,48,4.25,1.25,,Norte,RPGA do Rio Itapicuru,677
Jaguarari - IT-PR-28,-10.269489,-40.200344,24.75,41.5,123.5,79.25,0,43,82.75,23.75,37.25,4.25,1.25,,Norte,RPGA do Rio Itapicuru,460
Mirangaba - IT-PR-29,-10.954784,-40.574527,36.5,26,46.25,60.5,7.25,36,73.25,21.25,20.75,43.25,0,,Norte,RPGA do Rio Itapicuru,371
Olho D'Água,-10.700331,-40.601468,,,,58,,,41.5,9,6.5,16.25,0,,Norte,RPGA do Rio Salitre,131.25
América Dourada - EBDA,-11.384635,-41.584464,54,39,167.8,132.7,0,0,0,0,0,12,24.3,35.6,Norte,RPGA dos Rios Verde e Jacaré,405.5
Mirangaba (Taquarendi) - SA-PR-01,-10.893669,-40.687028,19.25,,,41.5,0.75,5.5,,,,61,,,Norte,RPGA do Rio Salitre,128
São Gabriel - EBDA,-11.134629,-41.867803,129,87,158,176,0,0,0,0,0,71,34.4,0,Norte,RPGA dos Rios Verde e Jacaré,621
Campo Formoso - EBDA,-10.501287,-40.317761,55,25,67,225,60,262,318,101,89,35,0,231,Norte,RPGA do Rio Itapicuru,1237
Luiz Eduardo Magalhães (Fazenda Poletto) - GR-PR-11,-12.07145,-45.896097,,,,83.25,97.25,,,,,165.75,,,Oeste,RPGA do Rio Grande,346.25
Fazenda Sinimbu,-12.366736,-45.862763,129.5,,,45.25,,,,,,,,,Oeste,RPGA do Rio Grande,174.75
Barreiras (Limoeiro) - GR-PR-18,-12.293403,-45.544421,94.25,164.5,234.75,58.25,8.75,0,0,,,,,201.8,Oeste,RPGA do Rio Grande,560.5
Barreiras (Fazenda Pró Café) - GR-PR-19,-12.160625,-45.330802,,,,54.5,,,0,,,,,,Oeste,RPGA do Rio Grande,54.5
Fazenda Rio Brilhante,-12.802859,-45.729985,1.5,1.5,,0,0,0,0,0,0,150.5,,,Oeste,RPGA do Rio Grande,153.5
Fazenda Buritis,-12.643967,-45.453029,,,,21.75,21.5,0,0,0,0,132,,,Oeste,RPGA do Rio Grande,175.25
Fazenda Catarinense,-13.286201,-46.028331,83.5,,,,53.25,0,,,,,,,Oeste,RPGA do Rio Grande,136.75
Fazenda Morete,-13.222316,-45.154969,133,75.5,169.5,,,,0,0,3,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",381
Arrojolândia,-13.741772,-45.466093,93,57.75,131.5,53.75,16.5,0.75,0,0,,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",353.25
Barreiras (INMET) - EBDA,-12.134635,-44.984551,64,0,78,54.5,0,0,0,,,,,,Oeste,RPGA do Rio Grande,196.5
Correntina (Rosário) - CT-PR-03,-13.940105,-46.188064,190,49.75,177.5,112,41.5,0,0,0,7.75,70.75,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",649.25
Fazenda Nova Esperança,-13.987891,-45.389148,88,77,112.25,78,7.5,0.5,0,0,66.75,102,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",532
Formosa do Rio Preto (SEDE) - EBDA,-11.051281,-45.201218,0,0,0,0,4.75,0,0,0,0,91,98,165.7,Oeste,RPGA do Rio Grande,95.75
Fazenda Cachoeirinha,-14.389284,-45.840279,141.25,111.25,218.25,131.5,24,0.25,0,0,2.5,85.5,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",714.5
Projeto Alto Formoso,-14.260954,-45.27887,,,,115.25,8.25,0,0,0,14,60.25,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",197.75
Formosa do Rio Preto,-11.051281,-45.201218,56,51,,,,,,,,,,,Oeste,RPGA do Rio Grande,107
Correntina - A416,-13.332386,-44.617376,31.2,30,199,44.8,8.4,0,0.2,0.6,7,165.4,214.8,239.4,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",486.6
Barreiras - 83236,-12.155556,-45.007778,,,,,,,0.2,0,0,105.4,145.1,233.1,Oeste,RPGA do Rio Grande,105.61
Correntina - 83286,-13.332222,-44.617222,29.8,30.2,203.3,45,8.2,0,0.3,0,,168.5,223.2,247.3,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",485.3
Riachão das Neves (SEDE) - EBDA,-11.747407,-44.911215,108.45,127.75,236,111.75,47.75,0,0,0,8,166,264,274.6,Oeste,RPGA do Rio Grande,805.7
Barreiras (Form. Rio Preto) - 46550000,-11.154444,-45.009166,80.3,104.8,216.1,99.3,9.4,0,0,0,0,103.7,106.7,227.8,Oeste,RPGA do Rio Grande,613.6
Formosa do Rio Preto (COACERAL)  - GR-CL-02,-10.561944,-45.693333,154.6,163.5,173.1,0,4.75,0,0,0,0,284.75,271.75,154,Oeste,RPGA do Rio Grande,780.7
Barreiras - A402,-12.124715,-45.027049,59.8,87.4,217,90.4,12.4,0,,0,0,104.8,181.8,222.6,Oeste,RPGA do Rio Grande,571.8
Luís Eduardo Magalhães - A404,-12.152394,-45.829745,22.6,24.2,154.4,62.8,46.6,0,0,3.4,0,138.2,229.4,174,Oeste,RPGA do Rio Grande,452.2
Barreiras - EBDA,-12.084632,-45.6679,102.2,96,142.7,115.7,72.5,0,0,0,10,160.5,226.3,212.2,Oeste,RPGA do Rio Grande,699.6
São Desidério - R. Velha - GR-CL-01,-12.898055,-46.157222,138.25,113.2,217,107.75,13.5,0,0,0,15,217,205.75,165,Oeste,RPGA do Rio Grande,821.7
Formosa do Rio Preto (Fazenda Evandro) - GR-PR-01,-10.600581,-45.822752,129,86.25,155.75,102.5,12,0.25,0,0,0,173.25,,,Oeste,RPGA do Rio Grande,659
 Formosa do Rio Preto (Garganta) - GR-PR-04,-11.384764,-46.505001,137.25,152.75,174.75,71.5,32.75,0,2.5,0,44.75,143.5,,,Oeste,RPGA do Rio Grande,759.75
Restaurante Anel da Soja,-11.598938,-46.005263,109,108,255.75,111.75,47.75,0.25,0,0,0,,,,Oeste,RPGA do Rio Grande,632.5
Fazenda Santa Rita de Cássia,-11.625053,-45.645252,129.5,78.5,325.5,123.25,10.25,0,0,0,0,249.25,,,Oeste,RPGA do Rio Grande,916.25
Algocel,-11.758942,-46.205271,169.5,115.25,150,106.25,24,0,0.5,0,,,,,Oeste,RPGA do Rio Grande,565.5
Santa Inês - EBDA,-13.28468,-39.834426,45,67.5,111,107,21,2,104,56,0,70.5,32,82,Recôncavo,RPGA do Recôncavo Sul,584
Argoim - Rafael Jambeiro,-12.551332,-39.531083,99,12,78,49,10,9,77,25,18,52,4,46,Recôncavo,RPGA do Rio Paraguaçu,429
Salvador (J. Zoológico) - A401,-13.005515,-38.50576,86.4,13.2,56,21.4,247,105,534.4,187.2,62.8,60.2,31,73.2,Recôncavo,RPGA do Recôncavo Norte,1373.61
Cruz das Almas - A406,-12.675422,-39.08958,25.2,38.2,143.6,241,70,101.8,,83.2,79.8,34.6,4.8,99.6,Recôncavo,RPGA do Rio Paraguaçu,817.4
Salvador - Canabrava,-12.924122,-38.429942,93.3,22.1,200.3,617.5,210.6,59.4,502.5,191.8,46.4,70.8,12.8,34.5,Recôncavo,RPGA do Recôncavo Norte,2014.7
Salvador - Inema -Monte Serrat,-12.930789,-38.517167,123.7,57.9,148,519.2,155.8,90.7,422.3,148.1,79.7,68.8,10.6,45.2,Recôncavo,RPGA do Recôncavo Norte,1814.2
Salvador - 19 BC,-12.961069,-38.461056,156.1,22.7,188.6,640.6,267.9,70.4,552,180.1,37.7,69.7,27.1,110.7,Recôncavo,RPGA do Recôncavo Norte,2185.8
Salvador - Base Naval/SSN,-12.796341,-38.489389,54.6,21.8,124,612.4,244.1,140.4,365.7,120,56.8,74.3,8.3,116.3,Recôncavo,RPGA do Recôncavo Norte,1814.1
Salvador - Ilha Amarela,-12.891344,-38.470778,131.4,20.3,158.2,641.6,190.5,110.9,541.7,179.6,53.7,110,10.8,96.6,Recôncavo,RPGA do Recôncavo Norte,2137.9
Feira de Santana - A413,-12.1962,-38.967384,25,3.8,1.4,0.2,0,0,0,0,6.2,43,5.4,77.8,Recôncavo,RPGA do Recôncavo Norte,79.6
Alagoinhas - 83249,-12.148333,-38.425556,30.5,39.5,141.2,197.5,75,174,319.3,56.3,62.5,46.3,2.3,70.7,Recôncavo,RPGA do Recôncavo Norte,1142.1
Camaçari - 83226,-12.701619,-38.334661,63,18.8,92.2,465.4,156.6,,,56.4,42.2,102,0.6,27.6,Recôncavo,RPGA do Recôncavo Norte,996.6
Cruz das Almas - 83222,-12.666667,-39.083333,26.9,34.8,111.9,246.7,57.7,94.7,264.5,81.2,72,34.7,4.9,107.1,Recôncavo,RPGA do Rio Paraguaçu,1025.1
Feira de Santana - 83221,-12.196111,-38.967222,66.6,16.2,86.9,169.5,49.7,82.3,173.3,34.4,45.7,40.1,4.6,81.5,Recôncavo,RPGA do Recôncavo Norte,764.7
Santo Estêvão - EBDA,-12.434665,-39.251074,54,0.7,102.5,107.6,24.1,80.4,156.1,38.9,40.8,21.6,2.6,34,Recôncavo,RPGA do Rio Paraguaçu,626.7
Amargosa - A434,-13.009468,-39.616881,108,65.2,81.2,124.2,43,34.2,229.2,72.4,52.8,143.6,32.2,160.4,Recôncavo,RPGA do Recôncavo Sul,953.8
São Sebastião do Passé - EBDA,-12.518004,-38.501056,118.6,7.3,136.7,516.1,130.5,235,387.4,106.4,71.9,70.6,5.8,48.3,Recôncavo,RPGA do Recôncavo Norte,1780.5
Feira de Santana - Fz.C. Mocó - EBDA,-12.267996,-38.967732,51.5,10,146.5,62,0,150.5,187,0,28,36,0,46,Recôncavo,RPGA do Rio Paraguaçu,671.5
Conceição da Feira - EBDA,-12.501335,-39.001068,66.3,0,149.3,209,72.5,106,263.5,49,48,50.5,2,,Recôncavo,RPGA do Recôncavo Norte,1014.1
Valença - A444,-13.34361,-39.12667,182.6,132,,208.6,116.2,97.4,578.8,163.4,230.4,238.8,45.8,145.4,Recôncavo,RPGA do Recôncavo Sul,1948.2
Mata de São João - ETA - Embasa,-12.394946,-37.934649,17.4,57.2,157.4,205,126.4,161.1,476.6,74.6,120.7,28.5,3.2,70.3,Recôncavo,RPGA do Recôncavo Norte,1424.9
Candeias - EMBASA,-12.663561,-38.533,53.1,29,115.3,463.4,129.7,118,415.8,115.7,45.6,19.6,10.6,25,Recôncavo,RPGA do Recôncavo Norte,1505.2
Dias D´Ávila - EMBASA,-12.620505,-38.315217,130.8,5.8,165.6,610.2,176.7,218.3,506.65,126.6,78,84,11.5,85.5,Recôncavo,RPGA do Recôncavo Norte,2102.65
São Sebastião do Passé-EMBASA,-12.517449,-38.492165,39.4,11.2,109.2,456.9,117.3,172.5,331,102.6,79.4,34.7,12.9,21.2,Recôncavo,RPGA do Recôncavo Norte,1454.2
Simões Filho (Joanes II) - 322,-12.674147,-38.376254,66.8,51,138.3,219.1,177.8,147.6,371.7,121.9,75.3,71.7,6,78.2,Recôncavo,RPGA do Recôncavo Norte,1441.2
Camaçari (Santa Helena) - 323,-12.56202,-38.1606,89.8,23.8,139,510.9,182.9,123.9,375.6,89.7,70,9.1,0.6,38.8,Recôncavo,RPGA do Recôncavo Norte,1614.7
Pedrão - EBDA,-12.151329,-38.651056,0,0,0,286,0,182.5,0,52,52,0,0,0,Recôncavo,RPGA do Recôncavo Norte,572.5
Saubara - EBDA,-12.734674,-38.784396,,,,,136.5,159,479.6,127.8,68.9,26.6,0,0,Recôncavo,RPGA do Recôncavo Norte,998.4
Salvador (Ondina) - 83229,-13.005278,-38.505833,78.5,19.2,122.8,448.8,243.8,96.6,492.5,176.3,55.8,56.7,27.2,102.5,Recôncavo,RPGA do Recôncavo Norte,1791
Feira de Santana - PG-PR-13,-12.268161,-38.96642,82,12,208.75,239.25,54.75,82.25,,,,,,,Recôncavo,RPGA do Rio Paraguaçu,679
Itatim - PG-PR-14,-12.720391,-39.700059,42,13.5,70,35.5,26,0.75,60,12.5,15,65.75,1.75,,Recôncavo,RPGA do Rio Paraguaçu,341
Feira de Santana - DERBA,-12.251329,-38.767728,47.7,3.6,79,219,11.8,75.9,144.4,32.4,37.85,49,0,180.1,Recôncavo,RPGA do Recôncavo Norte,700.65
Salvador - Itapuã - RN-CL-01,-12.931388,-38.361111,141.7,26,227.8,732.5,264.9,98.3,641.4,226.7,50,77.2,30.2,75.6,Recôncavo,RPGA do Recôncavo Norte,2486.5
Muritiba - PG-PR-12,-12.617895,-39.005591,38,13.75,158,281.5,128,94,286.5,78.25,57.5,55.5,4.25,,Recôncavo,RPGA do Rio Paraguaçu,1191
Amargosa - EBDA,-13.034677,-39.601086,92.8,4.2,61.3,113,51.3,23.3,183.9,32.4,43.4,63.4,0,110.3,Recôncavo,RPGA do Recôncavo Sul,669
Coração de Maria - EBDA,-12.234663,-38.751059,45.6,85.9,108.9,196.8,32.7,228.2,292.8,42,46.9,44.4,0,73.7,Recôncavo,RPGA do Recôncavo Norte,1124.21
Irará - EBDA,-12.034659,-38.767726,78,20,80.5,209.6,43,187,308,76,51,114.4,4,92.5,Recôncavo,RPGA do Recôncavo Norte,1167.5
Santo Amaro - EBDA,-12.551335,-38.701059,22,0,228.6,350.4,102.8,271.9,370.1,107.5,55.1,71.9,0,33.4,Recôncavo,RPGA do Recôncavo Norte,1580.3
Conceição de Jacuípe - EBDA,-12.317998,-38.767728,12,2.5,126.2,155,57,207.5,254.1,54.5,73.4,25,0,0,Recôncavo,RPGA do Recôncavo Norte,967.2
Itaparica - EBDA,-12.884677,-38.684395,66.3,35.5,114.2,477.9,144.5,127.3,533,132.9,75.8,71.8,0,68,Recôncavo,RPGA do Recôncavo Sul,1779.2
Muritiba - EBDA,-12.618004,-38.984401,42,6.5,154.8,344.3,149.5,119,314.5,124.5,79.5,0,10,40,Recôncavo,RPGA do Rio Paraguaçu,1334.6
Santo Antônio de Jesus - EBDA,-12.96801,-39.267744,83.5,18,172.5,147.5,62.5,61.5,339.2,52,83.6,,17.8,67.1,Recôncavo,RPGA do Recôncavo Sul,1020.31
Valença - EBDA,-13.368019,-39.06774,58,105.5,109,88,18.5,9,157.5,80,,,,,Recôncavo,RPGA do Recôncavo Sul,625.5
Ubaíra - EBDA,-13.268014,-39.667756,61,105.5,109,91,18.5,9,157.5,80,72.6,79.5,14.6,149.5,Recôncavo,RPGA do Recôncavo Sul,783.6
Castro Alves - EBDA,-12.751338,-39.434413,64.5,55,124.5,154.5,41.8,33,228,30,66,41,0,150,Recôncavo,RPGA do Rio Paraguaçu,838.3
Cruz das Almas - EBDA,-12.668004,-39.101071,23.8,4,200.5,208.5,41.5,109.5,220.5,113,64.9,34.5,4.9,110.1,Recôncavo,RPGA do Rio Paraguaçu,1020.7
Conceição do Almeida - EBDA,-12.768005,-39.16774,57.5,24,140,242.5,50.5,124.5,360.2,101.5,66,28,0,61,Recôncavo,RPGA do Recôncavo Sul,1194.7
Alagoinhas - EBDA,-12.134662,-38.434384,0,0,0.3,233,0,224,0,58.5,69.5,0,1,65,Recôncavo,RPGA do Recôncavo Norte,585.3
Aramari - EBDA,-12.08466,-38.501053,54.8,0.6,100.8,160.8,44.5,213.9,207.3,50,53.5,99.8,6,0,Recôncavo,RPGA do Recôncavo Norte,986
Mata de São João - EBDA,-12.534671,-38.30105,0,0,0,565,0,232,0,123,103,0,0,136,Recôncavo,RPGA do Recôncavo Norte,1023
Catu - EBDA,-12.351333,-38.384384,135,6,207.4,282.5,80,214.2,265,20,83,33.5,5,0,Recôncavo,RPGA do Recôncavo Norte,1326.6
Salvador - CIA,-12.865789,-38.365219,123,29,266,853,260,130,674.1,290,62,86,33,39.5,Recôncavo,RPGA do Recôncavo Norte,2773.1
Feira de Santana - EBDA,-12.268274,-38.96801,35.4,0,206.7,234,39.5,69.8,154.1,10,12.5,47.6,0,93,Recôncavo,RPGA do Rio Paraguaçu,809.6
Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,106,17.2,169,584.5,151.5,53.7,492.6,143.3,44,67.1,12.9,92.8,Recôncavo,RPGA do Recôncavo Norte,1828.9
Amélia Rodrigues (Rio Seco) - EBDA,-12.400777,-38.758839,88.4,45.4,110.5,340.3,133.4,281.1,428.7,57.1,71.8,10,0,131.5,Recôncavo,RPGA do Recôncavo Norte,1566.7
Espinheira,-14.283478,-41.75792,2.25,9.25,111.75,8.75,2.25,1.5,3,1.5,0,59,74.5,,Sudoeste,RPGA do Rio de Contas,199.25
Maracás - EBDA,-13.43468,-40.434443,89,25.9,204.1,60.2,0,3,41.2,28.9,0,93,55,107.5,Sudoeste,RPGA do Rio de Contas,545.3
Tanhaçu - EBDA,-14.018022,-41.234467,0,0,113,42,,0,0,0,10,16,142,187,Sudoeste,RPGA do Rio de Contas,181
Anagé - EBDA,-14.618034,-41.134467,41,62.5,154.95,44,16,0.25,0.25,0,0.9,14.25,128.45,130,Sudoeste,RPGA do Rio de Contas,334.1
Cândido Sales - EBDA,-15.501383,-41.234473,20.7,64.1,286.5,28.4,0,1.8,0,7.8,4,54.2,149.5,137,Sudoeste,RPGA do Rio Pardo,467.5
Ibicuí - EBDA,-14.83471,-39.984437,0,0,220.8,93,35.1,21.5,68.6,6.1,31.7,79.9,124.2,115,Sudoeste,RPGA do Rio de Contas,556.7
Itapetinga - EBDA,-15.251383,-40.251113,13.6,46.4,146,37.1,22,21.9,43.1,14.5,19.4,25.2,145.4,129.9,Sudoeste,RPGA do Rio Pardo,389.2
Itarantim - EBDA,-15.651392,-40.067777,10,18,424,100,,22,59,26,8,45,273,,Sudoeste,RPGA do Rio Pardo,712
Itambé,-15.251383,-40.631122,13,20,,,,,,,,,,,Sudoeste,RPGA do Rio Pardo,33
Macarani - EBDA,-15.568056,-40.417786,50,106,179,72.3,,18,27,12,21,82,227,189,Sudoeste,RPGA do Rio Pardo,567.3
Vitória da Conquista - EBDA,-14.851374,-40.834461,0,6.75,173.75,73,24.5,16.95,38.85,16.5,12.65,40,248.5,172.2,Sudoeste,RPGA do Rio Pardo,402.95
Santo Antônio - Tanhaçu,-14.271359,-41.284468,13,7,98,48,0,0,1,1,17,21,,185,Sudoeste,RPGA do Rio de Contas,206
Itiruçu - A407,-13.52629,-40.12055,56.2,31.4,189,112.2,25.6,31,113.2,45,72.4,57.6,63.6,129.8,Sudoeste,RPGA do Recôncavo Sul,733.6
Vitória da Conquista - A414,-14.886428,-40.80133,50.4,8.4,176,76.2,16.8,20.6,46.8,21.6,15,33.2,143.6,171.8,Sudoeste,RPGA do Rio Pardo,465.01
Condeúba - EBDA,-14.884701,-41.984489,18,44.6,211.4,85.6,4,0,0,0,0,24.5,184.3,0,Sudoeste,RPGA do Rio de Contas,388.1
Brumado - EBDA,-14.201356,-41.651143,7.7,96.3,96.3,6,0,0,3.1,0,0,38,115.3,175.2,Sudoeste,RPGA do Rio de Contas,247.4
Ituaçu - 83292,-13.812778,-41.3,4.1,9.2,135.6,94.6,3.3,5.4,20.2,5.6,3.6,59.5,175.2,148.1,Sudoeste,RPGA do Rio de Contas,341.11
Vitória da Conquista - 83344,-14.883333,-40.8,50.1,7.4,176,77.5,17.4,20.3,43.9,20.5,12.5,41.6,237.2,174.1,Sudoeste,RPGA do Rio Pardo,467.2
Ituruçu (Jaguaquara) - 83295,-13.527828,-40.119752,51.8,27.5,181.6,106.6,21.4,26.2,106.4,41.5,65.1,,59.7,,Sudoeste,RPGA do Recôncavo Sul,628.1
Brumado - A433,-14.181886,-41.672281,12,18.8,106,16.2,2.4,1.4,8.4,1.6,0.6,27.2,125,151.8,Sudoeste,RPGA do Rio de Contas,194.6
Jequié - EBDA,-13.851356,-40.084435,75,35,222.9,86.6,5.3,5.5,61,20.4,0,89.1,36,112.5,Sudoeste,RPGA do Rio de Contas,600.8
Ipiaú - A445,-14.171304,-39.692502,53.2,53.2,211.8,110,38.2,28.8,188.2,51.6,59,68.2,90.4,222,Sudoeste,RPGA do Rio de Contas,862.21
Itapetinga - A446,-15.24462,-40.22955,36.2,33.8,310.4,80.2,16.2,26.2,65.2,28.4,23.4,59,123.4,68.4,Sudoeste,RPGA do Rio Pardo,679
Malhada de Pedras - EBDA,-14.389415,-41.880318,28,75,254,76.5,6,0,0,0,0,44,,0,Sudoeste,RPGA do Rio de Contas,483.5
Tremedal - EBDA,-14.977207,-41.411976,6.75,22.75,135.25,,,,,,,,,,Sudoeste,RPGA do Rio de Contas,164.75
Itiruçu - EBDA,-13.534683,-40.151101,60,29.5,186.5,90.5,27,31,111,49.5,0,74.5,101.5,113,Sudoeste,RPGA do Rio de Contas,659.5
Ipiaú - EBDA,-14.134698,-39.734428,39,32.6,160.5,127.9,21,23.2,141,46.2,0,32.3,41.8,170.6,Sudoeste,RPGA do Rio de Contas,623.7
Jaguaquara - EBDA,-13.534684,-39.984431,89,54,320.5,114.5,21,40.5,133,67.5,0,70.5,76.5,128,Sudoeste,RPGA do Recôncavo Sul,910.5
Anagé - CO-CL-01,-14.618055,-41.149722,46.25,44.75,154.5,46.5,16,0,0.25,0,0,11.75,131.75,130.75,Sudoeste,RPGA do Rio de Contas,320
Brumado - CO-CL-02,-14.207222,-41.778055,9.75,35.25,144,22.5,7,4.5,6.5,6,0,29.5,115.25,82.25,Sudoeste,RPGA do Rio de Contas,265
Planaltino - PG-PR-03,-13.259292,-40.373976,160,155,175.75,53.75,5.25,53.75,137,42,,34.75,49.5,,Sudoeste,RPGA do Recôncavo Sul,817.25
Jaguaquara - RS-CL-01,-13.573055,-39.940833,62.5,24.75,221.5,139,29.2,49.5,170.55,83,94.5,82.5,32.85,160.7,Sudoeste,RPGA do Recôncavo Sul,957
Jequié - CO-CL-03,-13.873055,-40.071944,55.9,51.3,176.6,132.5,5.5,3,39.5,13.75,11.75,84.5,71.5,112.75,Sudoeste,RPGA do Rio de Contas,574.3
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,47.75,6.75,174.75,61.5,15.75,9.5,38.5,11.5,15.75,30.25,248,154.25,Sudoeste,RPGA do Rio Pardo,412
Tremedal - CO-PR-03,-14.980998,-41.410135,11.75,22.75,135.75,23.75,30.75,0.25,0.5,1.25,2,17.75,249,,Sudoeste,RPGA do Rio de Contas,246.5
Barra do Choça - EBDA,-14.868041,-40.651122,5,15,139.5,,,30,117,53.5,5,45,112.5,113.5,Sudoeste,RPGA do Rio Pardo,410
Camacã (Fz Nanci) - 53880000,-15.581395,-39.521095,20,60,242,112,28,17,99,38,34,96,,75,Sul,RPGA do Rio Pardo,746
Potiraguá - EBDA,-15.601392,-39.867771,0,,,86.4,,,,0,0,51.9,160.2,83,Sul,RPGA do Rio Pardo,138.3
Caravelas - A405,-17.739413,-39.258617,20.8,37.2,181.2,252.6,63.4,22,12.6,,,,461.6,20.4,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",589.8
Ilhéus - A410,-14.658803,-39.181438,,,,,120.8,34.2,239.8,76,115.4,98.6,64.4,24.2,Sul,RPGA do Leste,684.81
Canavieiras - 83398,-15.666667,-38.95,39,195.7,291.9,182.3,158.6,40.4,241.2,79.9,84.1,62.1,190.5,242,Sul,RPGA do Rio Pardo,1375.2
Caravelas - 83498,-17.739167,-39.258333,19.6,34.6,175.2,257.6,187.3,64.5,79.5,56.2,91.1,80.6,463.1,18.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1046.2
Guaratinga - 83446,-16.58,-39.78,53.9,58.6,221.3,113.8,54.1,13.9,62.3,23.1,54.8,64.5,237.7,137.3,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",720.3
Teixeira de Freitas - DERBA,-17.5681,-39.234434,13,17,162.9,229.5,76,7,88,18,75,37,215,18,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",723.4
Maraú - A438,-13.90694,-38.97222,182.6,143.4,270.4,335.6,207.4,,,,,,85.6,156,Sul,RPGA do Recôncavo Sul,1139.4
Una - A437,-15.280215,-39.09127,68,134,232.6,207.6,148.4,,,112.4,,,274,94.6,Sul,RPGA do Leste,903
Porto Seguro - A427,-16.388977,-39.182389,48.8,67,306,171.6,75.4,116.4,189.8,73.2,62.6,93.2,210,93.2,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1204
Caravelas (Abrolhos) - A422,-17.79052,-39.22789,32.6,27.6,,,,,,,,,389.8,15.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",60.2
