Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/17,Fev/17,Mar/17,Abr/17,Mai/17,Jun/17,Jul/17,Ago/17,Set/17,Out/17,Nov/17,Dez/17,Região,Rpga,Total
Salvador (Alto do Peru) - 292740812A,-12.939122,-38.486334,25,72.7,132.9,238.7,297.8,113.3,105,44.5,77.4,33.3,72.9,,Recôncavo,RPGA do Recôncavo Norte,1140.61
Salvador (CAB) - 292740811A,-12.943354,-38.421264,42.9,89.7,149.2,185.3,255.1,126.1,189.7,51.7,109.3,47.4,82.37,122.5,Recôncavo,RPGA do Recôncavo Norte,1246.4
Salvador (Cosme de Farias) - 292740816A,-12.979402,-38.4855,,73.8,168.4,206.1,360.2,147.7,186.6,73.1,134.3,71.3,96.97,,Recôncavo,RPGA do Recôncavo Norte,1421.5
Salvador (São Caetano) - 292740814A,-12.939678,-38.474667,30.9,81.4,114.9,227.6,279.8,128.6,226.9,57.1,114.4,37,63.4,,Recôncavo,RPGA do Recôncavo Norte,1298.61
Salvador (Pirajá) - 292740801A,-12.8994,-38.458833,22.4,62.7,149.9,187.5,360.2,170.5,215.7,66.7,134.2,52.3,70.5,112.8,Recôncavo,RPGA do Recôncavo Norte,1422.11
Salvador (Rio Sena) - 292740805A,-12.891344,-38.470778,23.1,53.5,164.2,171.6,281.1,172.9,228.6,66.3,143,53.8,72.54,113.4,Recôncavo,RPGA do Recôncavo Norte,1358.1
Salvador (Monte Serrat) - 292740804A,-12.930789,-38.517167,10.9,65.7,87.8,,,,,,,,32.94,,Recôncavo,RPGA do Recôncavo Norte,164.4
Candeias (Santa Terezinha) - 290650105A,-12.647172,-38.539112,12.1,38.8,56.5,164.1,295.6,108.7,,47.7,69.8,31.9,72,63,Recôncavo,RPGA do Recôncavo Norte,825.2
Candeias (Centro) - 290650101A,-12.670229,-38.544112,,,76.4,126.2,312.2,103.1,178.5,62,97.7,39.8,69.2,63,Recôncavo,RPGA do Recôncavo Norte,995.9
Candeias (Sarandi) - 290650104A,-12.671341,-38.531056,11,43.9,57.6,145.6,281.1,94.5,190.6,58,80.9,46.7,67.9,72.4,Recôncavo,RPGA do Recôncavo Norte,1009.91
Lauro de Freitas (Areia Branca) - 291920706A,-12.841,-38.337,,67.8,80.4,126.4,255.6,153.1,179.1,62.7,134.8,,,,Recôncavo,RPGA do Recôncavo Norte,1059.9
Lauro de Freitas (Itinga) - 291920703A,-12.892,-38.336,,,146.7,135.5,315.1,123.1,160,51.9,96.9,57.9,92.4,,Recôncavo,RPGA do Recôncavo Norte,1087.11
Lauro de Freitas (Itinga 02) - 291920704A,-12.89,-38.353,,68.8,,,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,68.8
Lauro de Freitas (Rua 02 de Julho) - 291920705A,-12.839,-38.35,14.3,63,94.9,148.8,244.1,135.7,170,53.9,139.3,78,,,Recôncavo,RPGA do Recôncavo Norte,1142
Muritiba - PG-PR-12,-12.617895,-39.005591,11.25,18.25,72.75,108.25,152,133.25,148,,,,,,Recôncavo,RPGA do Rio Paraguaçu,643.75
Gandú (Dois de Julho) - 291120401A,-13.741357,-39.48303,21,145.8,102.9,63.9,74.7,101.9,122.6,37.3,105.5,36.2,82.59,79.72,Recôncavo,RPGA do Recôncavo Sul,811.81
Maragogipe (Centro) - 292060101A,-12.78,-38.917,,86.5,38.9,153.7,216.9,173.7,204.4,77,189.2,56.9,76,,Recôncavo,RPGA do Rio Paraguaçu,1197.2
Nazaré (Centro) - 292250801A,-13.032,-39.015,,,62.3,94.3,266.3,187.4,245.1,104.9,219.8,83.8,93.8,,Recôncavo,RPGA do Recôncavo Sul,1263.9
Valença (Rua São Roque) - 293290301A,-13.363,-39.078,,,103.5,165.1,241.9,224.7,,72.8,187.3,57,177.45,,Recôncavo,RPGA do Recôncavo Sul,1052.3
Rafael Jambeiro (PC Fazenda Jurema) - 51346050,-12.4881,-39.6981,15.8,16.2,34.4,21.9,32.6,43.4,50.2,12.3,44.1,8.1,22.1,29.9,Recôncavo,RPGA do Rio Paraguaçu,279.01
Rafael Jambeiro (PC Argoim) - 51351000,-12.5867,-39.5217,21.6,28.7,17.2,20.9,46,38.1,51.1,18.3,49.7,6.5,40.3,65.3,Recôncavo,RPGA do Rio Paraguaçu,298.1
Santo Estevão (PC Rio Paratigi) - 51370000,-12.51503,-39.38272,13.1,24.4,4.3,,84.9,48.3,68.6,31.6,56.7,30.4,19.5,85.6,Recôncavo,RPGA do Rio Paraguaçu,362.3
Feira de Santana - PC Rio Branco,-12.2331,-39.0461,5.8,21.3,18.9,72.4,59.4,63.6,87.4,31.4,55.7,12.6,78.6,34.4,Recôncavo,RPGA do Rio Paraguaçu,428.5
Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,23.4,49.4,133.4,201.36,273.9,186,150,38.3,84.9,48.3,89.3,103.3,Recôncavo,RPGA do Recôncavo Norte,1188.96
Espinheira,-14.283478,-41.75792,0.25,33.75,70.5,65.25,6.25,6.75,21.75,,4,0,45.75,126.25,Sudoeste,RPGA do Rio de Contas,208.5
Cândido Sales - 53620000,-15.512891,-41.236629,0.4,131.8,150.8,58.6,18.2,,,,,,70.4,225.2,Sudoeste,RPGA do Rio Pardo,359.8
Itiruçu - A407,-13.52629,-40.12055,8.6,66.6,81.8,54.4,44,66.4,80.8,,,,53,90.6,Sudoeste,RPGA do Recôncavo Sul,402.6
Itapetinga (Hidro) - 291640103H,-15.243383,-40.234307,1.8,108,134.4,153.8,76.6,56.8,50.4,1.4,,,,99.6,Sudoeste,RPGA do Rio Pardo,583.2
Vitória da Conquista - A414,-14.886428,-40.80133,3.8,71.4,114.8,82.4,25.4,42.4,84.4,16,33.4,2,111.6,110.6,Sudoeste,RPGA do Rio Pardo,476
Ituaçu - 83292,-13.812778,-41.3,0,30.9,68.7,21.2,13.3,4.6,36,4.4,10.6,0,96.8,86.8,Sudoeste,RPGA do Rio de Contas,189.7
Vitória da Conquista - 83344,-14.883333,-40.8,3.3,75.8,116.9,83.1,27.2,39.5,86.8,15,36.3,2.1,113.8,112.9,Sudoeste,RPGA do Rio Pardo,486.01
Brumado - A433,-14.181886,-41.672281,0,77.6,68,101.4,11.4,16.6,36,5.6,9.4,0,70.4,183.6,Sudoeste,RPGA do Rio de Contas,326
Ipiaú - A445,-14.171304,-39.692502,30.2,128.4,79.8,85.4,76.8,104.2,,42,81.2,26.8,148,122.4,Sudoeste,RPGA do Rio de Contas,654.8
Itapetinga - A446,-15.24462,-40.22955,2.2,94.8,124.2,130.4,66.4,50.8,94.6,11.8,,,103.8,112.2,Sudoeste,RPGA do Rio Pardo,575.2
Anagé - CO-CL-01,-14.618055,-41.149722,0,24.25,66.5,66,1,0.5,5.75,0.25,0,2,94,67.3,Sudoeste,RPGA do Rio de Contas,166.25
Planaltino - PG-PR-03,-13.259292,-40.373976,1.5,28.25,41.25,33.5,16.5,19.25,22.5,,,,,,Sudoeste,RPGA do Recôncavo Sul,162.75
Vitória da Conquista (Centro) - 293330701A,-14.852,-40.839,,,94.1,74.7,15.4,22,50.3,8,18.6,0.4,81.56,,Sudoeste,RPGA do Rio Pardo,283.5
Itororó (Centro) - 291710201A,-15.119,-40.065,,,,136.5,,,,,,12.7,,,Sudoeste,RPGA do Leste,149.2
Itapetinga (Clerolândia) - 291640101A,-15.243,-40.221,0.8,85.4,108.1,109.6,54.4,39.6,62.4,5,49.1,7.8,96.8,108.2,Sudoeste,RPGA do Rio Pardo,522.2
Vitória da Conquista (Recreio) - 293330702A,-14.861,-40.841,,,79.7,64.3,9.4,22.4,51.5,8,17.8,1,94.54,,Sudoeste,RPGA do Rio Pardo,254.11
Vitória da Conquista (Patagônia) - 293330704A,-14.87,-40.863,2,94.4,79.2,63.6,12.6,22.4,56,7.6,17,1.6,109.63,,Sudoeste,RPGA do Rio Pardo,356.41
Vitória da Conquista (Barcelar) - 293330705A,-14.838,-40.856,,70.6,83.8,75,16,27.1,69.8,10.6,25,0,98.6,,Sudoeste,RPGA do Rio Pardo,377.91
Vitória da Conquista (Lomantão) - 293330703A,-14.87,-40.827,1.8,60.1,102.7,78.4,10.6,22,45.9,6.2,14.8,1.6,99.67,,Sudoeste,RPGA do Rio Pardo,344.1
Jaguaquara - RS-CL-01,-13.573055,-39.940833,11.25,24.75,101.5,43.95,51.75,82.5,108.75,47.2,116.75,9.75,107.4,136.25,Sudoeste,RPGA do Recôncavo Sul,598.15
Jequié - CO-CL-03,-13.873055,-40.071944,2.5,18.75,94.25,51,38,38.5,54,10.75,31.25,5,187.25,63.3,Sudoeste,RPGA do Rio de Contas,344
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,,,,,,,,,27,1.25,115.6,106.75,Sudoeste,RPGA do Rio Pardo,28.25
Nova Canaã - 292270601C,-14.662641,-40.274647,,,,,,,,,122.4,11.8,,17.6,Sudoeste,RPGA do Rio de Contas,134.21
Jucuruçu (PCH Cach. da Lixa M) - 55354000,-17.06703,-40.068619,15.3,268,166.8,264,416,,,,,24,352,300.3,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1154.1
Vereda (PCH Colino II M) - 55355600,-17.07126,-40.15474,11.2,127.5,94,107,142.8,157.3,227.7,149.1,113,19.6,196.3,203.4,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1149.2
Caravelas - A405,-17.739413,-39.258617,,,,348.2,163.8,125.8,127,167.4,87.4,,194.4,277.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1019.6
Ilhéus - A410,-14.658803,-39.181438,45.8,233,179.2,158.4,,,,58,165,83.4,236.2,71.8,Sul,RPGA do Leste,922.8
Itamaraju - A455,-17.17103,-39.58819,34.2,135.8,139.4,72.2,229.2,162.8,207,139.8,85.8,9,211,297.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1215.2
Itabuna (Rio Cachoeira) - 291480202H,-14.800574,-39.278891,38,188.6,84,144.8,118,125.8,189.4,32.8,84,,,83.6,Sul,RPGA do Leste,1005.4
Santa Cruz Cabrália - 292770505H,-16.2835,-39.0237,22.8,51.6,,,121,191.4,177.3,151.6,,21.6,131.2,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",737.31
Itajuípe,-14.6744,-39.3769,44.6,135.2,,178.8,117,116.8,209.6,56.4,146.4,72.4,140,90.4,Sul,RPGA do Leste,1077.2
Canavieiras - 83398,-15.666667,-38.95,41.2,145.3,209.4,300.2,195.4,202.5,246.2,72.8,91.6,27.6,138.9,94.2,Sul,RPGA do Rio Pardo,1532.2
Caravelas - 83498,-17.739167,-39.258333,47.3,85.9,194.5,289.5,145.4,110.1,113.4,138.6,75.6,,137.7,308.3,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1200.3
Guaratinga - 83446,-16.58,-39.78,22.5,175.7,71.1,82.2,86.1,86.7,97.9,41.3,71.1,4.6,92.2,212.6,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",739.2
Maraú - A438,-13.90694,-38.97222,44.6,142.8,232.2,,,,,99.6,147.4,32,116.2,74,Sul,RPGA do Recôncavo Sul,698.6
Una - A437,-15.280215,-39.09127,45.2,124.8,128.4,,,,,85.8,,,,,Sul,RPGA do Leste,384.2
Porto Seguro - A427,-16.388977,-39.182389,,,92.8,274.6,177.6,192.6,203.6,132.6,158.6,40.4,289.6,172,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1272.8
Belmonte - A447,-16.08487,-39.21726,,,,,,,55.6,115.4,138.8,40.8,291,82.6,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",350.6
Ilhéus (CPLAC) - LE-CL-01,-14.80184,-39.181444,169.25,477.75,92.35,220,122.5,152.25,234.5,38.05,146.75,46,191.85,210.9,Sul,RPGA do Leste,1699.4
Camacan (Centro) - 290560201A,-15.422225,-39.494984,16,198.9,146.8,258.5,128.8,157.2,245.4,67.3,146.8,54.2,129.5,106.8,Sul,RPGA do Rio Pardo,1419.9
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,21.25,69.5,45.25,88.8,145.76,86,108.65,69.9,67.75,4.25,234.85,347.35,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",707.11
Itabuna - Fazenda Barra,-14.8997,-39.3686,25,116.6,125.2,141,113.2,99.6,151.8,47.2,68.4,32.4,,,Sul,RPGA do Leste,920.41
Belmonte (Centro) - 290340901A,-15.859179,-38.878025,,,182.5,223.7,166.1,111.5,179.7,143.8,76.4,10.8,168.17,65.57,Sul,RPGA do Rio Jequitinhonha,1094.5
Camacan (São João do Panelinha) - 290560202A,-15.375278,-39.489984,18.9,144.1,138,282.3,168.7,157.9,290.9,77.7,175.5,58.9,139.3,141.16,Sul,RPGA do Rio Pardo,1512.9
Camacan (Centro) - 290560203A,-15.416389,-39.493873,,,135.7,238,135.5,133.3,245.6,58.3,136.4,57.7,128,129.4,Sul,RPGA do Rio Pardo,1140.5
Ilhéus (Malhado) - 291360602A,-14.789158,-39.048858,41.3,197.2,172.8,,114.8,138.5,191.2,56.2,115.6,37.4,139.7,,Sul,RPGA do Leste,1065
Itabuna (São Caetano) - 291480202A,-14.80638,-39.27803,34,226.5,97.9,134.6,116,133.8,180.3,38.2,86.4,77.1,149.8,81.73,Sul,RPGA do Leste,1124.8
Itabuna (Nova Ferradas) - 291480203A,-14.857213,-39.346922,,,100,113.1,80.3,90,184.6,40.7,72.6,44.1,188.3,93.79,Sul,RPGA do Leste,725.41
Medeiros Neto (Planalto I) - 292110401A,-17.365,-40.223,2.5,126.4,70.3,51.2,53.4,62.4,79.9,16.6,37.3,1.6,153.46,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",501.6
Nova Viçosa (Centro) - 292300102A,-17.893,-39.372,,131.4,106.1,190.9,175.7,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",604.1
Nova Viçosa (Posto da Mata) - 292300103A,-17.896,-39.37,46.6,123,102.2,192.3,169.7,83.1,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",716.9
Porto Seguro (Areião) - 292530301A,-16.441,-39.076,,,147.3,218.6,241.3,165.3,179.9,123.9,113.4,27,224.8,162.18,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1216.7
Porto Seguro (Paraguai) - 292530302A,-16.41,-39.08,31.4,105.9,202.1,266,239.3,171,187.1,131.9,117.2,31.6,202.95,182.1,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1483.5
Porto Seguro (Trancoso) - 292530303A,-16.595,-39.109,37.2,,130.9,172.6,167,146.8,182,142.8,,34.5,114.36,184.3,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1013.8
Santa Cruz Cabrália (BR367km4) - 292770501A,-16.321,-39.023,29.8,52.1,,279.7,124.9,133,,93.2,116.5,21.1,127.49,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",850.31
Itagimirim (Estádio Municipal) - 291530401A,-16.089181,-39.615546,,,,169.2,95.9,84.2,127.1,65.9,93.1,28.2,79.1,251.77,Sul,RPGA do Rio Jequitinhonha,663.6
Itapebi (Jusante) - 54945000,-15.949206,-39.5225,17.4,238.4,33.9,16.2,,,282.9,93.1,176.5,22.7,261.2,166,Sul,RPGA do Rio Jequitinhonha,881.1
Macaúbas - A454,-13.0389,-42.6172,,,70,120,32,0,0.2,0,0,1.2,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,223.4
Santa Rita de Cássia - A415,-11.002768,-44.524965,177.2,240.4,124.6,,,,,,0,0.2,59.8,163,São Francisco,RPGA do Rio Grande,542.41
Bom Jesus da Lapa - A418,-13.251094,-43.405365,16.6,47.4,135,48,3.6,0,0,,,3,146.6,92.4,São Francisco,RPGA do Rio Carnaíba de Dentro,253.6
Pilão Arcado - A449,-10.003519,-42.474785,14.6,111.8,,,0,0,,,,,,,São Francisco,RPGA do Lago de Sobradinho,126.4
Barra - 83179,-11.083333,-43.166667,17.5,94.5,,53.2,0,0,0,0,0,0,69.2,189.8,São Francisco,RPGA do Rio Grande,165.2
Bom Jesus da Lapa - 83288,-13.251389,-43.405278,17.6,49.4,138.3,47.9,4,0,0,0,0,2.8,155.6,80.3,São Francisco,RPGA do Rio Carnaíba de Dentro,260.01
Caetité - 83339,-14.066667,-42.483333,5.4,84.5,121.7,55,26.5,10.2,51.8,7.8,9,0.6,122,140.5,São Francisco,RPGA do Rio de Contas,372.51
Carinhanha - 83408,-14.283333,-43.766667,5.9,37.2,251.7,5.2,10.1,0,4.5,0.6,0,0.3,113.8,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",315.51
Santa Rita de Cássia - 83076,-11.016667,-44.516667,199.4,261.5,139.3,41.1,1.1,0.4,0,0,0,0,69.7,163.7,São Francisco,RPGA do Rio Grande,642.81
Guanambí - A426,-14.208123,-42.749647,,,110.4,21.6,7.8,0,,0,0,0,85.2,150.4,São Francisco,RPGA do Rio Carnaíba de Dentro,139.8
Buritirama - A432,-10.722925,-43.651203,44.8,162,118,,1.6,0.2,0,0,,1,39.2,,São Francisco,RPGA do Rio Grande,327.6
Barra - A429,-11.084858,-43.138998,23.2,,,,0.4,0,0,0,0,0,86,72.4,São Francisco,RPGA do Rio Grande,23.6
Ibotirama - A439,-12.19306,-43.21342,32.2,143.6,75.6,16.6,,0,0,,0,0,138.6,104,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,268
Cotegipe (Faz. Macambira) - 46675000,-11.6106,-44.1567,43,134.2,118.2,93.8,10.4,0,0,0,0,0,71,173.8,São Francisco,RPGA do Rio Grande,399.6
Gentio do Ouro,-11.42951,-42.513484,9,72,27.8,130.4,5.6,3,6,,,,,,São Francisco,RPGA dos Rios Verde e Jacaré,253.8
Fazenda Caraíbas,-12.571486,-42.074028,5,60.2,84.8,74.4,18.2,4,4.6,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,251.2
Santa Maria da Vitória - 45910001,-13.4006,-44.1989,15,113.6,91,17.8,,,0,0,0,2.2,216.4,124.4,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",239.6
