Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/21,Fev/21,Mar/21,Abr/21,Mai/21,Jun/21,Jul/21,Ago/21,Set/21,Out/21,Nov/21,Dez/21,Região,Rpga,Total
São Félix - 292900801A,-12.606591,-38.969939,39,21.6,39.6,196.2,93.8,120.6,262.8,143,28.6,45.8,,185.2,Recôncavo,RPGA do Rio Paraguaçu,991
Simões Filho (Góes Calmon) - 293070901A,-12.780101,-38.353331,114,90.2,37.4,310.4,156.4,157.2,362.6,178.8,44.2,,230.4,241.8,Recôncavo,RPGA do Recôncavo Norte,1451.2
Simões Filho (Centro) - 293070903A,-12.788344,-38.396864,101.6,82,,,177.4,132,348,154.2,48,60.6,180.2,239,Recôncavo,RPGA do Recôncavo Norte,1103.8
Muritiba - Pedra do Cavalo (Embasa),-12.601335,-39.001068,,221.6,141,1125.5,197.8,389.6,505,827.8,158,490.3,1620.2,1790,Recôncavo,RPGA do Rio Paraguaçu,4056.61
Amargosa - A434,-13.009468,-39.616881,52.4,105.4,59.8,175.4,29.6,54,58.2,72,19.4,,,,Recôncavo,RPGA do Recôncavo Sul,626.2
Simões Filho (Joanes II) - 322,-12.674147,-38.376254,,99.5,33,202.3,144,151.6,411,122.8,39.2,115.8,148.9,174.4,Recôncavo,RPGA do Recôncavo Norte,1319.2
Camaçari (Santa Helena) - 323,-12.56202,-38.1606,,57.66,33.2,388.2,272.5,177.1,720.8,216.7,44,113.7,202.22,96.5,Recôncavo,RPGA do Recôncavo Norte,2023.87
Salvador (Ondina) - 83229,-13.005278,-38.505833,161.7,54.9,65.9,305.7,123.6,150.8,263,182,,152.1,316,387.7,Recôncavo,RPGA do Recôncavo Norte,1459.7
Feira de Santana - PG-PR-13,-12.268161,-38.96642,13,20.4,18.6,110.2,,29,24.6,44.4,3,7,119.6,39.6,Recôncavo,RPGA do Rio Paraguaçu,270.2
Salvador (Centro) - 292740802A,-12.97821,-38.515945,76.28,48.56,,198.92,100.66,172.07,173.53,,,,,200.95,Recôncavo,RPGA do Recôncavo Norte,770.02
Salvador (São tomé de Paripe) - 292740806A,-12.795508,-38.489389,37.32,82.3,41.03,489.99,183.48,138.88,218.9,85.59,37.45,43.95,128.25,219.68,Recôncavo,RPGA do Recôncavo Norte,1358.89
Salvador (Federação) - 292740803A,-13.000791,-38.511056,160.21,40.4,58.32,270.58,115.66,145.84,247.65,180.66,37.04,127.97,275.65,331.27,Recôncavo,RPGA do Recôncavo Norte,1384.34
Salvador (Cabula) - 292740810A,-12.961347,-38.460778,154.17,48.65,44.71,323.09,176.97,149.02,246.89,178.41,8.5,136.62,211.09,253.41,Recôncavo,RPGA do Recôncavo Norte,1467.04
Santo Estevão - PG-CL-08,-12.43521,-39.21209,71.3,69.6,14.4,164,46.8,53.2,128.8,72,,,,,Recôncavo,RPGA do Rio Paraguaçu,620.1
Salvador (Caminho das Árvores) - 292740815A,-12.97718,-38.453834,16.19,37.21,,300.23,169.23,163.39,242.35,172.09,30.93,159.39,291.9,302.17,Recôncavo,RPGA do Recôncavo Norte,1291.02
Salvador (Águas Claras) - 292740808A,-12.8944,-38.441889,84.38,79.72,57.97,325.9,179.04,143.12,237.5,140.14,38.84,113.63,173.49,259.48,Recôncavo,RPGA do Recôncavo Norte,1400.24
Salvador (Alto do Peru) - 292740812A,-12.939122,-38.486334,148.91,50.18,,279.98,165.53,159.03,308.24,212.12,37.07,116.84,195.43,305.62,Recôncavo,RPGA do Recôncavo Norte,1477.9
Salvador (CAB) - 292740811A,-12.943354,-38.421264,130.26,46.07,,379.81,192.22,143.25,235.57,198.74,34.72,125.71,181.08,304.06,Recôncavo,RPGA do Recôncavo Norte,1486.36
Salvador (Cosme de Farias) - 292740816A,-12.979402,-38.4855,183.76,30.72,48.68,258.22,154.4,150.08,306.81,210.13,58.61,,268.92,316.89,Recôncavo,RPGA do Recôncavo Norte,1401.41
Salvador (São Caetano) - 292740814A,-12.939678,-38.474667,131.48,46.28,54.04,283.73,154.77,110.91,254.21,192.52,31.35,87.77,169.53,227.99,Recôncavo,RPGA do Recôncavo Norte,1347.06
Salvador (Pirajá) - 292740801A,-12.8994,-38.458833,82.92,44.86,,343.28,180.18,213.05,362.28,220.25,71.69,111.6,240.77,324.88,Recôncavo,RPGA do Recôncavo Norte,1630.11
Salvador (Rio Sena) - 292740805A,-12.891344,-38.470778,77.57,87.15,66.23,364.09,184.07,153.33,311.61,176.91,49.71,107.29,170.41,280.01,Recôncavo,RPGA do Recôncavo Norte,1577.96
Salvador (Monte Serrat) - 292740804A,-12.930789,-38.517167,187.64,53.94,,256.65,135.04,161.89,258.92,182.79,41.83,68.42,194.37,296.56,Recôncavo,RPGA do Recôncavo Norte,1347.12
Candeias (Santa Terezinha) - 290650105A,-12.647172,-38.539112,37.98,31.12,46.79,279.08,158.79,118.8,168.52,103.81,31.73,,185.63,138.61,Recôncavo,RPGA do Recôncavo Norte,976.62
Candeias (Centro) - 290650101A,-12.670229,-38.544112,59.53,40.95,38.54,146.8,210.07,77.04,66.4,107.09,31.26,55.4,184.6,152.62,Recôncavo,RPGA do Recôncavo Norte,833.08
Candeias (Malemba) - 290650102A,-12.678285,-38.544112,51.18,,,,259.2,73.15,,,,,,,Recôncavo,RPGA do Recôncavo Norte,383.53
Candeias (Sarandi) - 290650104A,-12.671341,-38.531056,52.21,34.33,49.37,354.04,208.09,141.41,202.33,121.43,46.15,,212.65,153.58,Recôncavo,RPGA do Recôncavo Norte,1209.37
Lauro de Freitas (Areia Branca) - 291920706A,-12.841,-38.337,58.11,44.85,50.92,364.41,107.96,153.15,391.96,140.87,29.69,52.95,,216,Recôncavo,RPGA do Recôncavo Norte,1394.88
Lauro de Freitas (Itinga 02) - 291920704A,-12.89,-38.353,74.74,52.11,33.93,288.5,112.28,108.73,222.77,117.53,23.92,42.32,215.28,186.55,Recôncavo,RPGA do Recôncavo Norte,1076.83
Lauro de Freitas (Vila Praiana) - 291920702A,-12.901,-38.308,120.72,62.45,59.95,233.08,110.33,113.25,256.96,116.93,29.8,30.11,,194.62,Recôncavo,RPGA do Recôncavo Norte,1133.58
Lauro de Freitas (Portão) - 291920701A,-12.87,-38.305,123.09,49.59,,276.49,94.42,145.52,309.25,132.65,18.36,36.48,200.12,243.15,Recôncavo,RPGA do Recôncavo Norte,1185.85
Lauro de Freitas (Rua 02 de Julho) - 291920705A,-12.839,-38.35,66.13,58.28,64.42,365.35,169.15,136.06,376.5,149.2,39.52,57.05,245.18,205.86,Recôncavo,RPGA do Recôncavo Norte,1481.66
Gandú (Dois de Julho) - 291120401A,-13.741357,-39.48303,147.06,46.55,79,150.43,13.85,77.13,40.73,76.55,31.59,50.68,,343.13,Recôncavo,RPGA do Recôncavo Sul,713.57
Muritiba - PG-PR-12,-12.617895,-39.005591,,,28.4,176.6,,64.6,144.4,56.4,11.4,26.6,192,115.8,Recôncavo,RPGA do Rio Paraguaçu,508.4
Nazaré (Centro) - 292250801A,-13.032,-39.015,85.28,39.1,,,,,,,,,,,Recôncavo,RPGA do Recôncavo Sul,124.38
Valença (Rua São Roque) - 293290301A,-13.363,-39.078,213.07,104.05,104.56,330.65,77.11,151.51,167.45,176.99,32.19,,238.71,385.45,Recôncavo,RPGA do Recôncavo Sul,1357.58
Salvador (Abaeté) - RN-CL-05,-12.9469,-38.35933,135.8,32.6,76.4,393.8,125.9,169,166.4,145.5,31.8,52.6,251.4,,Recôncavo,RPGA do Recôncavo Norte,1329.8
Lauro de Freitas - RN-CL-09,-12.88712,-38.29659,134,56.6,50.2,257,95.8,170,248.2,133.6,12.6,,,,Recôncavo,RPGA do Recôncavo Norte,1158
São Francisco do Conde - RN-CL-07,-12.61136,-38.68222,60.6,66.1,42.6,395,270,169.5,191.6,88.2,54,65.8,183.8,174.6,Recôncavo,RPGA do Recôncavo Norte,1403.4
Simões Filho (CIA) - 293070902A,-12.825461,-38.409051,74.2,54.8,49.2,488.2,201.4,161.2,344,149.6,41.4,54.6,207,276.8,Recôncavo,RPGA do Recôncavo Norte,1618.6
Milagres - RS-CL-02,-12.91389,-39.74351,,,,,,,,18,,,,,Recôncavo,RPGA do Recôncavo Sul,18
Rafael Jambeiro (PC Fazenda Jurema) - 51346050,-12.4881,-39.6981,42.2,66.4,15.4,68.4,,49.8,61.6,18,3.4,10.4,,144.8,Recôncavo,RPGA do Rio Paraguaçu,335.6
Rafael Jambeiro (PC Argoim) - 51351000,-12.5867,-39.5217,26.6,17.4,13.8,51.6,9.2,18.8,14.6,24.2,5.6,16.4,,209.8,Recôncavo,RPGA do Rio Paraguaçu,198.2
Santo Estevão (PC Rio Paratigi) - 51370000,-12.51503,-39.38272,32.4,56.8,30.4,85,20.4,67.8,38.2,53.4,5.6,,,155.8,Recôncavo,RPGA do Rio Paraguaçu,390
Antônio Cardoso - 290170001C,-12.35093,-39.1648,0,,,,,,,,,,,,Recôncavo,RPGA do Rio Paraguaçu,0
Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,131.6,31.6,62.9,408.6,125.9,169,169.5,145.5,31.8,52.6,251.4,223.9,Recôncavo,RPGA do Recôncavo Norte,1329
Salvador - INEMA-CAB - RN-PL-07,-12.943371,-38.428449,120,49.2,118,,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,287.2
Cândido Sales - 53620000,-15.512891,-41.236629,,,,,,,,,,,226.4,206.4,Sudoeste,RPGA do Rio Pardo,0
Itiruçu - A407,-13.52629,-40.12055,35.8,61.2,40.8,74.8,25.2,68.4,130.8,44,16,,299.4,429.6,Sudoeste,RPGA do Recôncavo Sul,497.01
Vitória da Conquista - A414,-14.886428,-40.80133,63.6,72.2,64,,,,,,,,,384.4,Sudoeste,RPGA do Rio Pardo,199.8
Ituaçu - 83292,-13.812778,-41.3,53.2,142.1,10.1,42.5,0,0,,,,,,,Sudoeste,RPGA do Rio de Contas,247.9
Jaguaquara (Lagoa) - 291760701A,-13.523228,-39.968685,26.4,73,34.2,135.2,18.6,29.2,28.4,34.6,12,91.8,267.8,400.2,Sudoeste,RPGA do Recôncavo Sul,483.41
Jaguaquara (Entroncamento) - 291760702A,-13.509869,-40.05461,37.4,97.4,42.2,200.6,15.4,41.4,20.2,25.6,16.4,,236.2,413,Sudoeste,RPGA do Recôncavo Sul,496.6
Vitória da Conquista - 83344,-14.883333,-40.8,,,,,,,,,6.1,78.4,191.3,399.5,Sudoeste,RPGA do Rio Pardo,84.5
Brumado - A433,-14.181886,-41.672281,6,103.2,24.4,33.2,1,2.2,0.2,11,1.2,,202.8,,Sudoeste,RPGA do Rio de Contas,182.4
Itapetinga - A446,-15.24462,-40.22955,2.6,0.2,,,,,,,,,,439.6,Sudoeste,RPGA do Rio Pardo,2.81
Itapetinga (Clerolândia) - 291640101A,-15.243,-40.221,13.8,47.23,13.81,97.34,3.57,20.32,2.36,43.16,24.55,,229.47,,Sudoeste,RPGA do Rio Pardo,266.14
Vitória da Conquista (Recreio) - 293330702A,-14.861,-40.841,23.64,59.91,24.05,54.29,2.39,12.4,1.22,8.6,28.17,,196.68,374.08,Sudoeste,RPGA do Rio Pardo,214.67
Vitória da Conquista (Patagônia) - 293330704A,-14.87,-40.863,28.85,27.67,9.66,63.64,2.61,8.39,0,5.39,3.97,,235.12,441.45,Sudoeste,RPGA do Rio Pardo,150.18
Vitória da Conquista (Barcelar) - 293330705A,-14.838,-40.856,,,,,,,,7.37,7.51,,239.57,393.99,Sudoeste,RPGA do Rio Pardo,14.88
Vitória da Conquista (Lomantão) - 293330703A,-14.87,-40.827,35.85,62.12,51.18,59,3,15.35,1.4,10.99,10.1,,167.84,293.98,Sudoeste,RPGA do Rio Pardo,248.99
Jaguaquara - RS-CL-01,-13.573055,-39.940833,51.25,51.2,45.25,158.75,23.35,69.85,47.5,54.75,,93.75,211.75,370.75,Sudoeste,RPGA do Recôncavo Sul,595.65
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,61.25,72.25,65.25,88.5,5.25,19.45,1,13.75,,78,198.5,414.25,Sudoeste,RPGA do Rio Pardo,404.7
Itororó (Itati) - LE-CL-03,-15.05273,-40.02292,25,34.6,33,213.8,19.2,43.6,,,,,,,Sudoeste,RPGA do Leste,369.2
Nova Canaã - 292270601C,-14.662641,-40.274647,24.8,41.6,23.6,77.8,,,,,,,,,Sudoeste,RPGA do Rio de Contas,167.8
Cândido Sales - 290670901C,-15.5101,-41.1519,12.6,45,,65,4,2.4,,12.4,,,,,Sudoeste,RPGA do Rio Pardo,141.4
Brumado - 290460501C,-14.264447,-41.714816,0.2,129.6,,,,,,,,,,,Sudoeste,RPGA do Rio de Contas,129.8
Itambé - 291580901C,-15.22378,-40.629767,27.6,,8.2,108.8,2.2,,,,,,,,Sudoeste,RPGA do Rio Pardo,146.8
Camacã (Fz Nanci) - 53880000,-15.581395,-39.521095,91.4,67,66.4,108,,69.8,8.8,62.4,48.6,108.2,111.8,360.8,Sul,RPGA do Rio Pardo,630.6
Jucuruçu (PCH Cach. da Lixa M) - 55354000,-17.06703,-40.068619,12,74.8,53.6,94.6,49.2,39.6,44.2,71.4,46.2,122.2,196.2,88.4,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",607.8
Vereda (PCH Colino II M) - 55355600,-17.07126,-40.15474,41,140.75,82.75,176.25,62,39.25,38.25,90.5,64.5,179.5,222.25,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",914.75
Ilhéus - A410,-14.658803,-39.181438,,,,133,56.2,154,68.8,120,61.8,,213.6,419,Sul,RPGA do Leste,593.8
Itajuípe,-14.6744,-39.3769,135.6,120.6,76.8,94.2,17.6,96,18.6,65.2,45.8,72.2,9.6,224.8,Sul,RPGA do Leste,742.6
Caravelas - 83498,-17.739167,-39.258333,,,,,,,,,,123.2,150.2,504.6,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",123.2
Guaratinga - 83446,-16.58,-39.78,54.8,87.9,28.8,73.9,12.4,31.8,,,,105,152.2,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",394.6
Camamu (Centro) - 290580001A,-13.943506,-39.10251,132.2,85.6,,331.4,43.4,135,116.6,193.4,29,113.6,314.2,431.2,Sul,RPGA do Recôncavo Sul,1180.2
Guaratinga (Novo Horizonte) - 291180801A,-16.582916,-39.780555,64.8,105,34.8,97.4,13.8,37.4,32.6,34.6,46.8,121,182.6,486.8,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",588.2
Jussari (CPLAC) - LE-CL-02,-15.18683,-39.48713,,,,,,,22.2,75,48.4,128.8,148.6,352.6,Sul,RPGA do Leste,274.4
Itacaré (Passagem) - 291490101A,-14.280609,-39.002952,165.2,117.4,76.8,338.8,67,208.2,,,,,,,Sul,RPGA do Rio de Contas,973.41
Itamaraju (Centro) - 291560101A,-17.027541,-39.534994,12.2,100.2,55.6,104,57.4,55.6,22.4,71.2,116.6,,273.2,793.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",595.2
Pau Brasil - 292390201A,-15.46122,-39.65225,37.2,38.6,20.8,100.4,22.2,101.8,22.6,87.8,27.2,119.6,160.8,420.2,Sul,RPGA do Rio Pardo,578.2
Prado (Ribeira) - 292550101A,-17.338255,-39.232281,41,36.8,74.6,104.2,56.6,5.2,0,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",318.4
Santa Luzia (Centro) - 292805901A,-15.42976,-39.332759,157.2,215.4,71.6,119.6,41.4,75.4,27.2,92.4,50.6,,130.8,375.6,Sul,RPGA do Leste,850.81
Maraú - A438,-13.90694,-38.97222,110.4,,,,,,,,,,,,Sul,RPGA do Recôncavo Sul,110.4
Mascote - 53950000,-15.565561,-39.302756,100,104.4,41.4,60.8,38.8,99,44.6,107,76,135,161.2,,Sul,RPGA do Rio Pardo,807
Jucuruçu (PCH Colino I J) - 55357000,-17.0822,-40.0772,30,77.75,61.75,107.25,46.5,8.25,0.25,22.75,48.5,146.25,220.25,53.5,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",549.25
Eunápolis - FB-CL-01,-16.290555,-39.579722,35,51.5,37.25,90,27.5,51,10.75,70.54,,111.75,315.5,542.27,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",485.29
Camacan (Centro) - 290560201A,-15.422225,-39.494984,72.14,96.23,40.17,91.13,28.72,60.18,28.81,47.5,14.74,,164.15,355.11,Sul,RPGA do Rio Pardo,479.62
Belmonte (Centro) - 290340901A,-15.859179,-38.878025,,,,33.66,75.87,112.47,73.54,74.58,238.53,93.58,235.74,303.2,Sul,RPGA do Rio Jequitinhonha,702.23
Camacan (São João do Panelinha) - 290560202A,-15.375278,-39.489984,85.06,120.92,26.22,128.85,29.69,98.6,39.44,119.41,53.45,,189.14,358.98,Sul,RPGA do Rio Pardo,701.64
Camacan (Centro) - 290560203A,-15.416389,-39.493873,74.99,100.39,34.69,85.73,23.89,121.75,29.76,94.66,35.76,,159.96,433.18,Sul,RPGA do Rio Pardo,601.62
Ilhéus (Conquista) - 291360601A,-14.797213,-39.04608,129.71,135.2,124.25,188.28,50.62,184.02,96.27,105.46,116.07,197.04,240.5,644.77,Sul,RPGA do Leste,1326.92
Ilhéus (Malhado) - 291360602A,-14.789158,-39.048858,140.92,119.52,122.21,172.43,36.25,143.72,88.35,97.48,118.66,179.18,215.16,572.67,Sul,RPGA do Leste,1218.72
Itabuna (São Caetano) - 291480202A,-14.80638,-39.27803,146.77,95.86,,89.74,40.03,84.23,38.28,72.19,47.04,129.88,242.07,394.07,Sul,RPGA do Leste,744.02
Itabuna (Nova Ferradas) - 291480203A,-14.857213,-39.346922,153.72,123.76,63.45,96.88,18.98,79.87,36.46,62.68,62.78,,183.7,403.03,Sul,RPGA do Leste,698.58
Medeiros Neto (Planalto I) - 292110401A,-17.365,-40.223,12.09,208.1,,,30.05,30.79,14,25.91,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",320.95
Nova Viçosa (Centro) - 292300102A,-17.893,-39.372,42.29,259.07,40.81,227.12,97.67,26.96,71.81,122.82,64.8,203.09,278.46,259.77,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1156.44
Nova Viçosa (Posto da Mata) - 292300103A,-17.896,-39.37,35.31,237.81,39.46,215.03,106.7,26.2,82.21,127.91,66.57,,271.33,230.83,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",937.2
Porto Seguro (Areião) - 292530301A,-16.441,-39.076,49.12,55.48,,114.58,80.6,111.42,79.6,81.73,69.06,100.58,385.15,473.45,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",742.17
Porto Seguro (Paraguai) - 292530302A,-16.41,-39.08,63.12,76.73,32.71,110.81,77.55,,,,,,,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",360.92
Porto Seguro (Trancoso) - 292530303A,-16.595,-39.109,73.04,74.43,47.56,119.72,94.41,,,,,,,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",409.16
Santa Cruz Cabrália (BR367km4) - 292770501A,-16.321,-39.023,92.3,,,,,,,,,,,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",92.3
Itabuna (Centro) - 291480201A,-14.79,-39.274,133.32,86.63,,62.32,30.16,102.56,26.24,82.91,49.32,121.21,213.03,374.36,Sul,RPGA do Leste,694.68
Itagimirim (Estádio Municipal) - 291530401A,-16.089181,-39.615546,,,,,8.3,69.9,20.75,68.13,94.02,61.16,224.07,299.45,Sul,RPGA do Rio Jequitinhonha,322.26
Itapebi (Jusante) - 54945000,-15.949206,-39.5225,64,61.4,15,79.8,17,101.6,44.2,132.8,77.6,73,172.2,297,Sul,RPGA do Rio Jequitinhonha,666.4
Itabuna (Ferradas) - 53170000,-14.8439,-39.3311,162.2,101.4,67,86.8,19.8,66.2,34.2,58.2,71.8,99.2,207.8,440.4,Sul,RPGA do Leste,766.81
Brotas de Macaúbas - 290450601C,-11.995994,-42.624194,10,,7.6,,,,,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,17.6
Morpará - 46360000,-11.5583,-43.2825,60.4,306.4,26.6,30.4,2.6,2,0.2,0,2.6,90,108,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,521.2
Barra - 83179,-11.083333,-43.166667,,,,,,,0,0,0,49.9,117.9,308.3,São Francisco,RPGA do Rio Grande,49.9
Bom Jesus da Lapa - 83288,-13.251389,-43.405278,154.7,163.4,18.5,114.7,0,0,0,0,,2.6,132.3,319.6,São Francisco,RPGA do Rio Carnaíba de Dentro,453.91
Santa Rita de Cássia - 83076,-11.016667,-44.516667,87,312.3,46.7,118.4,0,0,0,0,,65.7,237,,São Francisco,RPGA do Rio Grande,630.1
Guanambí - A426,-14.208123,-42.749647,60.8,155.4,2,67.2,0,,,,,,,,São Francisco,RPGA do Rio Carnaíba de Dentro,285.4
Macaúbas - PM-CL-02,-13.07953,-42.6957,48.6,191,23.4,120.8,0,0,0,0.6,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,384.41
Cotegipe (Faz. Macambira) - 46675000,-11.6106,-44.1567,38.6,131.2,47.8,48.8,0,0,0,0,0,58.2,205.4,415.6,São Francisco,RPGA do Rio Grande,324.6
Gentio do Ouro,-11.42951,-42.513484,31.6,,,,,,,,,,,,São Francisco,RPGA dos Rios Verde e Jacaré,31.6
Mansidão (Fz.P. Limpo) - 46870000,-11.236845,-43.950633,48.6,121.2,15.8,,18.2,0,0.2,0,0,31.2,274,251,São Francisco,RPGA do Rio Grande,235.2
Fazenda Caraíbas,-12.571486,-42.074028,,,,,,,0,1.8,0.6,38.8,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,41.2
Santa Maria da Vitória - 45910001,-13.4006,-44.1989,115.6,,23,76,0,0,0,0,3.2,76.8,280.6,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",294.6
Bom Jesus da Lapa - 45480000,-13.2572,-43.435,77.2,151.2,22.6,68.2,0,0,0,0,0,0,65.2,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",319.2
Mansidão (Boqueirão) - 46902000,-11.345255,-43.826056,77.8,,,,,,,,0,140.2,198,306.2,São Francisco,RPGA do Rio Grande,218
Boquira - PM-PR-05,-12.81037,-42.71849,,,,,,,,,,,164.8,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,0
Paratinga (Volta da Serra) - CD-CL-02,-12.57591,-43.12782,69.8,121.6,6.4,98.2,1.2,0,0.6,2,0.6,45.2,154.8,,São Francisco,RPGA do Rio Carnaíba de Dentro,345.6
Xique-Xique - PM-CL-05,-10.82519,-42.68914,41.9,151.6,45.2,58,0,0,0,0,0,63.6,104.2,142.6,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,360.3
Boquira - 290410001C,-12.809794,-42.71825,35.2,112.6,,,,,,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,147.8
Guanambi - 291170901C,-14.212194,-42.839166,,,,,,,,,,,107,,São Francisco,RPGA do Rio Carnaíba de Dentro,0
Gentio do Ouro (Fazenda Água Quente) - VJ-FR-01,-11.550069,-42.337643,30.4,241.2,9.6,,,0.2,,,,,165.8,305.3,São Francisco,RPGA dos Rios Verde e Jacaré,281.4
