Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/20,Fev/20,Mar/20,Abr/20,Mai/20,Jun/20,Jul/20,Ago/20,Set/20,Out/20,Nov/20,Dez/20,Região,Rpga,Total
Salvador (J. Zoológico) - A401,-13.005515,-38.50576,92.8,37.6,265.4,527,457.4,270,168.2,130,87.4,59.4,141.4,28.4,Recôncavo,RPGA do Recôncavo Norte,2095.2
Cruz das Almas - A406,-12.675422,-39.08958,108.6,26.6,124.8,103,189.8,174.6,184.4,50.8,0.6,,,,Recôncavo,RPGA do Rio Paraguaçu,963.2
Feira de Santana - A413,-12.1962,-38.967384,147,17.6,127,,117.2,98.4,107.8,72.2,63.8,,,,Recôncavo,RPGA do Recôncavo Norte,751
Salvador (Periperi) - 292740820A,-12.867344,-38.458111,195,64,331,444.6,462.8,286.4,269.2,225,124.2,71.8,173.6,27.4,Recôncavo,RPGA do Recôncavo Norte,2474
Salvador (Mussurunga) - 292740821A,-12.907733,-38.440111,,,,,,,,,,82,166.2,20.2,Recôncavo,RPGA do Recôncavo Norte,82
Salvador (Fazenda Coutos) - 292740822A,-12.849955,-38.461778,229.2,73,273.4,383.2,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,958.8
Salvador (Itapuã) - 292740819A,-12.947736,-38.370136,126.8,96.4,306.6,323.2,523.2,221.4,194.2,135.2,98.2,53.2,137.4,10,Recôncavo,RPGA do Recôncavo Norte,2078.4
Salvador (Tancredo Neves) - 292740823A,-12.945347,-38.453472,137,72.8,377.6,475,528,256.4,270,180.8,141.8,49.4,119.6,35.2,Recôncavo,RPGA do Recôncavo Norte,2488.81
Alagoinhas - 83249,-12.148333,-38.425556,71.3,72,186.1,,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,329.4
Santo Amaro (Polivalente) - 292860401A,-12.552863,-38.712504,172,57.8,203.8,497.8,276.8,191.4,171.2,191.4,113,59.4,,,Recôncavo,RPGA do Recôncavo Norte,1934.61
Santo Amaro (Povoado de Pedras) - 292860402A,-12.549625,-38.770999,219,36.2,,,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,255.2
Camaçari - Tiririca,-12.51246,-38.06769,36,109.2,,,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,145.2
Salvador (Estação Rádio Marinha) - A456,-12.808222,-38.495944,71.8,42.4,220.6,374.2,318.2,164.4,161.6,142.2,68,63.6,98.8,32.4,Recôncavo,RPGA do Recôncavo Norte,1627
Cachoeira - 290490201A,-12.607725,-38.960655,165.2,30.2,233.4,229.6,199.2,256.4,196,162.8,169.6,65.4,78.6,2.6,Recôncavo,RPGA do Rio Paraguaçu,1707.8
Cruz das Almas - 83222,-12.666667,-39.083333,119.9,28.7,116.6,330.1,203.4,190.8,198.4,,106.4,38.8,80.6,6.1,Recôncavo,RPGA do Rio Paraguaçu,1333.11
Igrapiúna (Centro) - 291345701A,-13.819025,-39.141885,143.6,118,231,173.4,211,188.8,201.4,250.2,117.2,114.4,176.2,118.2,Recôncavo,RPGA do Recôncavo Sul,1749.01
São Félix - 292900801A,-12.606591,-38.969939,174.8,23.4,238.4,221.6,205.2,242.2,182.2,151.6,154.8,65.8,72.4,2.8,Recôncavo,RPGA do Rio Paraguaçu,1660
Simões Filho (Góes Calmon) - 293070901A,-12.780101,-38.353331,94.2,50.8,444.4,397.2,575.4,231.6,251.2,231.2,120.8,50.2,153.4,63.6,Recôncavo,RPGA do Recôncavo Norte,2447
Simões Filho (Centro) - 293070903A,-12.788344,-38.396864,124.2,53.8,175.8,403.8,452.6,212.4,241.4,237.8,128,49.2,180.4,29,Recôncavo,RPGA do Recôncavo Norte,2079
Amargosa - A434,-13.009468,-39.616881,116.4,18,157.8,219.4,92.6,99.4,103,157.2,109.8,90.8,185,5,Recôncavo,RPGA do Recôncavo Sul,1164.4
Valença - A444,-13.34361,-39.12667,119.2,1.2,0.6,,,,,,,,,,Recôncavo,RPGA do Recôncavo Sul,121
Salvador (Ondina) - 83229,-13.005278,-38.505833,101.6,40.2,270.8,545.5,454.2,214,190.7,152.5,102.1,64,152.9,32.5,Recôncavo,RPGA do Recôncavo Norte,2135.6
Feira de Santana - PG-PR-13,-12.268161,-38.96642,183,20.8,,178.8,118.2,112.8,95.2,0,66.6,6.6,64.2,8,Recôncavo,RPGA do Rio Paraguaçu,782.01
Salvador (Centro) - 292740802A,-12.97821,-38.515945,108.38,52.79,316.51,675.66,530.42,202.97,119.06,83.15,69.72,28.2,65.78,12.79,Recôncavo,RPGA do Recôncavo Norte,2186.86
Salvador (São tomé de Paripe) - 292740806A,-12.795508,-38.489389,,,,,,,,,,69.3,78.74,27.4,Recôncavo,RPGA do Recôncavo Norte,69.3
Salvador (Federação) - 292740803A,-13.000791,-38.511056,98.62,49.97,256.67,483.37,420.93,245.65,176.19,122.59,101.32,53.21,139.93,26.86,Recôncavo,RPGA do Recôncavo Norte,2008.52
Salvador (Cabula) - 292740810A,-12.961347,-38.460778,98.69,66.17,338.65,578.29,475.79,231.58,237.37,142.67,174.83,70.11,131.57,42.32,Recôncavo,RPGA do Recôncavo Norte,2414.15
Santo Estevão - PG-CL-08,-12.43521,-39.21209,144.2,0,97.2,178.6,97.8,101.4,109.6,75,101.6,63.2,168.2,0,Recôncavo,RPGA do Rio Paraguaçu,968.6
Salvador (Caminho das Árvores) - 292740815A,-12.97718,-38.453834,152.44,56.14,377.64,618.01,481.09,221.45,229.01,141.97,130.37,47.12,99.59,2.38,Recôncavo,RPGA do Recôncavo Norte,2455.24
Salvador (Águas Claras) - 292740808A,-12.8944,-38.441889,170.96,70.43,333.68,450.03,440.45,189.13,254.56,173.38,92.69,71.09,159.56,35.3,Recôncavo,RPGA do Recôncavo Norte,2246.4
Salvador (Alto do Peru) - 292740812A,-12.939122,-38.486334,115.51,64.44,339.12,533.04,409.54,299.12,295.97,198.75,175.4,68.6,129.79,29.93,Recôncavo,RPGA do Recôncavo Norte,2499.49
Salvador (CAB) - 292740811A,-12.943354,-38.421264,,,,,,,,,,71.11,130.04,68.19,Recôncavo,RPGA do Recôncavo Norte,71.11
Salvador (Cosme de Farias) - 292740816A,-12.979402,-38.4855,66.35,13.58,183.11,694.21,515.1,259.07,234.63,147.88,140.54,51.8,142.44,21.48,Recôncavo,RPGA do Recôncavo Norte,2306.27
Salvador (São Caetano) - 292740814A,-12.939678,-38.474667,118.82,62.81,259.12,504.14,507.42,216.31,249.01,140.85,143.47,57.04,123.7,40.88,Recôncavo,RPGA do Recôncavo Norte,2258.99
Salvador (Pirajá) - 292740801A,-12.8994,-38.458833,91.62,35.91,119.56,528.56,278.45,172.45,321.06,221.13,123.1,98.38,155.38,14.39,Recôncavo,RPGA do Recôncavo Norte,1990.22
Salvador (Rio Sena) - 292740805A,-12.891344,-38.470778,219.03,,,376.86,427.7,254.47,293.11,193.58,116.1,74.5,152.58,42.15,Recôncavo,RPGA do Recôncavo Norte,1955.35
Salvador (Monte Serrat) - 292740804A,-12.930789,-38.517167,95.3,,,,,,,,,53.14,170.59,32.37,Recôncavo,RPGA do Recôncavo Norte,148.44
Candeias (Santa Terezinha) - 290650105A,-12.647172,-38.539112,,,,,337.21,146.64,155.54,161.05,83,40.6,88.72,48.92,Recôncavo,RPGA do Recôncavo Norte,924.05
Candeias (Centro) - 290650101A,-12.670229,-38.544112,145.64,75.6,390.21,442.58,407.24,177.53,187.04,196.21,115.61,67.29,134.37,42.09,Recôncavo,RPGA do Recôncavo Norte,2204.95
Candeias (Malemba) - 290650102A,-12.678285,-38.544112,,,,,432.86,188.47,185.17,208.95,100.7,66.24,154.33,48.2,Recôncavo,RPGA do Recôncavo Norte,1182.39
Candeias (Sarandi) - 290650104A,-12.671341,-38.531056,144.34,59.16,454.79,468.38,396.12,170.45,181.45,185.5,106.97,72.35,128.55,39.4,Recôncavo,RPGA do Recôncavo Norte,2239.51
Lauro de Freitas (Areia Branca) - 291920706A,-12.841,-38.337,73.13,111.83,456.91,298.4,516.76,194.98,244.69,187.65,126.32,54.01,144.86,26,Recôncavo,RPGA do Recôncavo Norte,2264.69
Lauro de Freitas (Itinga 02) - 291920704A,-12.89,-38.353,,,,,,,,,,38.09,153.24,28.59,Recôncavo,RPGA do Recôncavo Norte,38.09
Lauro de Freitas (Vila Praiana) - 291920702A,-12.901,-38.308,76.79,117.42,393.88,235.93,457.28,164.9,234.16,122.15,93.75,52.33,130.05,10.51,Recôncavo,RPGA do Recôncavo Norte,1948.6
Lauro de Freitas (Portão) - 291920701A,-12.87,-38.305,75.27,103.01,352.37,219.49,449.22,182.37,235.81,135.12,124.62,52.03,141.33,32.97,Recôncavo,RPGA do Recôncavo Norte,1929.31
Lauro de Freitas (Rua 02 de Julho) - 291920705A,-12.839,-38.35,,,,,476.83,186.7,241.84,187.21,136.81,56.81,156.52,27.63,Recôncavo,RPGA do Recôncavo Norte,1286.2
Muritiba - PG-PR-12,-12.617895,-39.005591,121,42,171.6,228.8,172.6,,,,,,,,Recôncavo,RPGA do Rio Paraguaçu,736.01
Gandú (Dois de Julho) - 291120401A,-13.741357,-39.48303,82.47,64.59,215.14,116,90.5,101.44,121.14,120.28,67.85,98.22,123.02,29.27,Recôncavo,RPGA do Recôncavo Sul,1077.63
Maragogipe (Centro) - 292060101A,-12.78,-38.917,118.45,71.88,190.62,378.1,294.3,226.96,228.17,168.58,143.56,62.8,,,Recôncavo,RPGA do Rio Paraguaçu,1883.42
Nazaré (Centro) - 292250801A,-13.032,-39.015,,,,,,,,190.08,162.14,109.77,134.78,12.12,Recôncavo,RPGA do Recôncavo Sul,461.99
Valença (Rua São Roque) - 293290301A,-13.363,-39.078,107.9,121.57,215.14,409.86,284.5,234.27,182.81,223.99,151.73,83.98,101.39,48.42,Recôncavo,RPGA do Recôncavo Sul,2015.75
Amélia Rodrigues - RN-CL-03,-12.4194,-38.77668,152.2,133.2,84.2,80.6,136.6,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,586.8
Camaçari (Colônia Japonesa) - RN-CL-04,-12.48903,-38.22117,100.4,59,348,338.8,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,846.2
Salvador (Abaeté) - RN-CL-05,-12.9469,-38.35933,161.8,69.6,322,326.4,487.6,200,172.2,147.6,94.6,63.6,130.8,10.4,Recôncavo,RPGA do Recôncavo Norte,2045.4
Lauro de Freitas - RN-CL-09,-12.88712,-38.29659,81.6,111.2,333,254.8,425.2,161.8,231.4,149.8,106.2,48.8,121.6,10.6,Recôncavo,RPGA do Recôncavo Norte,1903.8
São Francisco do Conde - RN-CL-07,-12.61136,-38.68222,150.8,37.8,315.6,550.8,369,213.2,223.2,197.6,141,59.6,81.4,14.7,Recôncavo,RPGA do Recôncavo Norte,2258.6
Simões Filho (CIA) - 293070902A,-12.825461,-38.409051,54.4,112.2,419.8,490.2,460,217.4,244.6,193.8,115.2,50,159.2,32.2,Recôncavo,RPGA do Recôncavo Norte,2357.6
Rafael Jambeiro (PC Fazenda Jurema) - 51346050,-12.4881,-39.6981,62.8,1.6,54.4,36.4,20,40.4,46.6,56.4,44,25.6,68.8,0.4,Recôncavo,RPGA do Rio Paraguaçu,388.2
Rafael Jambeiro (PC Argoim) - 51351000,-12.5867,-39.5217,73,6.8,61.2,55.6,33.2,56.4,37.6,28,54.4,54.4,87.8,0,Recôncavo,RPGA do Rio Paraguaçu,460.6
Santo Estevão (PC Rio Paratigi) - 51370000,-12.51503,-39.38272,82.8,23.6,38.8,106.8,38.8,77,71.4,71.4,68.4,31.2,83.6,0.4,Recôncavo,RPGA do Rio Paraguaçu,610.2
Feira de Santana - PC Rio Branco,-12.2331,-39.0461,104.8,2.8,66.8,130.8,,,,,,,,,Recôncavo,RPGA do Rio Paraguaçu,305.2
Antônio Cardoso - 290170001C,-12.35093,-39.1648,,11,65.6,,,,,,,,,,Recôncavo,RPGA do Rio Paraguaçu,76.6
Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,76.5,89.9,346.09,380.8,537.6,226,203.4,145.1,91.3,54.3,154.5,7.2,Recôncavo,RPGA do Recôncavo Norte,2151
Cândido Sales - 53620000,-15.512891,-41.236629,255.2,42.6,279.8,107.6,48.8,12.4,10.4,7.8,7.6,191.4,314.8,2,Sudoeste,RPGA do Rio Pardo,963.6
Itiruçu - A407,-13.52629,-40.12055,134.6,12.4,126.8,157.8,47.8,91.8,72.2,87,37.8,111.2,137.4,2.4,Sudoeste,RPGA do Recôncavo Sul,879.41
Vitória da Conquista - A414,-14.886428,-40.80133,139,27.4,158.2,185.6,38.6,34.2,26,35.2,5.2,98,164,2.6,Sudoeste,RPGA do Rio Pardo,747.41
Ituaçu - 83292,-13.812778,-41.3,228.5,10,249,166.7,16.7,19,2.1,0,0,87.1,211,0,Sudoeste,RPGA do Rio de Contas,779.11
Jaguaquara (Lagoa) - 291760701A,-13.523228,-39.968685,121.4,8.6,154.4,77,25.6,120.2,67.2,56.8,27.6,108.4,163.6,2.6,Sudoeste,RPGA do Recôncavo Sul,767.2
Jaguaquara (Entroncamento) - 291760702A,-13.509869,-40.05461,109.6,9,146.6,140.4,29.6,70.8,49.8,49.4,20.2,87.4,159.6,0.2,Sudoeste,RPGA do Recôncavo Sul,712.81
Vitória da Conquista - 83344,-14.883333,-40.8,135.9,25.8,,,,,,,,,,,Sudoeste,RPGA do Rio Pardo,161.71
Brumado - A433,-14.181886,-41.672281,214.2,14.4,233.6,142.6,31.6,7.4,10.2,6.2,2,87.4,200.8,1.8,Sudoeste,RPGA do Rio de Contas,749.6
Ipiaú - A445,-14.171304,-39.692502,132.4,0.8,3,,,,,115.4,70.6,100.8,,,Sudoeste,RPGA do Rio de Contas,423.01
Itapetinga - A446,-15.24462,-40.22955,279.6,15.2,171.6,152,46.2,56,46.2,52,32,62.6,209,6.4,Sudoeste,RPGA do Rio Pardo,913.41
Anagé - CO-CL-01,-14.618055,-41.149722,145.25,45.25,352.5,118.65,5,0.75,5.1,,,,,,Sudoeste,RPGA do Rio de Contas,672.5
Vitória da Conquista - Inhobim (ANA),-15.340228,-40.933566,182.6,41.2,287.4,,,,,,,,,,Sudoeste,RPGA do Rio Pardo,511.2
Vitória da Conquista (Centro) - 293330701A,-14.852,-40.839,163.64,43.28,243.45,145.19,46.75,20.97,13.13,58.5,2.2,71.27,202.89,,Sudoeste,RPGA do Rio Pardo,808.38
Itororó (Centro) - 291710201A,-15.119,-40.065,66.51,30.9,150.6,181.89,38.83,,70.29,58.78,18.26,0,,,Sudoeste,RPGA do Leste,616.06
Itapetinga (Clerolândia) - 291640101A,-15.243,-40.221,234.65,9.69,158.95,157.67,38.5,40.36,31.49,30.06,24.83,67.03,209.1,8.27,Sudoeste,RPGA do Rio Pardo,793.23
Vitória da Conquista (Recreio) - 293330702A,-14.861,-40.841,187.76,39.11,255.16,185.49,35.63,19.4,14.01,15.56,2,95.44,152.62,0.79,Sudoeste,RPGA do Rio Pardo,849.56
Vitória da Conquista (Patagônia) - 293330704A,-14.87,-40.863,207.94,48.64,203.57,189.37,30.03,11.17,9.36,11.55,2.39,93.16,152.19,8.85,Sudoeste,RPGA do Rio Pardo,807.18
Vitória da Conquista (Barcelar) - 293330705A,-14.838,-40.856,210.59,,,,,,,,,,,,Sudoeste,RPGA do Rio Pardo,210.59
Vitória da Conquista (Lomantão) - 293330703A,-14.87,-40.827,160.43,56.81,236.8,173.17,27.38,23.52,13.36,16.15,3.42,108.06,138.84,0.6,Sudoeste,RPGA do Rio Pardo,819.1
Maracás - 292050201C,-13.443972,-40.450888,99.4,125.4,174.6,115.4,4.2,42.2,50.2,35,18.8,,,,Sudoeste,RPGA do Rio de Contas,665.2
Jaguaquara - RS-CL-01,-13.573055,-39.940833,118.5,10.25,84.55,167.5,82,99.75,96.5,86.25,49,119.75,176.5,26.5,Sudoeste,RPGA do Recôncavo Sul,914.05
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,154.9,35,124.9,65.2,37.2,28.5,18,30.1,2,98.5,162.75,1.35,Sudoeste,RPGA do Rio Pardo,594.3
Itororó (Itati) - LE-CL-03,-15.05273,-40.02292,143,48,106.6,235.8,69,82.6,78.6,104.2,26,139,358.2,8.6,Sudoeste,RPGA do Leste,1032.81
Itiruçu - 291690601C,-13.396611,-40.138083,,,,,,,,,32.8,64.4,125.2,,Sudoeste,RPGA do Recôncavo Sul,97.2
Nova Canaã - 292270601C,-14.662641,-40.274647,,12,182.6,192.4,88,,90.6,94.4,38.6,107.2,190.4,,Sudoeste,RPGA do Rio de Contas,805.81
Caculé - 290500801C,-14.498111,-42.259611,,28,262.4,14.6,3.8,0.4,0,,0.2,0.4,,,Sudoeste,RPGA do Rio de Contas,309.8
Itambé - 291580901C,-15.22378,-40.629767,,,,,,,,,,,211.2,1.2,Sudoeste,RPGA do Rio Pardo,0
Caraíbas - 290689901C,-14.725138,-41.276972,,44.4,295.6,78.2,9.6,4.2,2.6,8.6,0,5,,,Sudoeste,RPGA do Rio de Contas,448.21
Camacã (Fz Nanci) - 53880000,-15.581395,-39.521095,96.2,21.8,232.6,200.6,48.8,96.4,88.4,105.6,32.6,120.2,198.6,20.8,Sul,RPGA do Rio Pardo,1043.2
Jucuruçu (PCH Cach. da Lixa M) - 55354000,-17.06703,-40.068619,,39.6,257,268,142.4,96.2,81.4,98.4,21.4,150.2,279.8,9.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1154.6
Caravelas - A405,-17.739413,-39.258617,167,15.4,289,387.8,,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",859.2
Vereda (PCH Colino II M) - 55355600,-17.07126,-40.15474,195,66.25,444,248.75,149.5,166.25,161.75,189.5,30.75,71.75,303,58.5,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1723.5
Ilhéus - A410,-14.658803,-39.181438,,,,,,,,,,,249.4,118.2,Sul,RPGA do Leste,0
Itamaraju - A455,-17.17103,-39.58819,69.4,10.2,215.8,211.4,81.4,89.8,50.6,67.6,13.4,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",809.6
Itajuípe,-14.6744,-39.3769,99.8,63.4,235.2,166,99.4,148,116.8,155.6,69.4,164,237.8,57.6,Sul,RPGA do Leste,1317.6
Canavieiras - 83398,-15.666667,-38.95,59.2,55.9,195,239,,,,,,,,,Sul,RPGA do Rio Pardo,549.1
Caravelas - 83498,-17.739167,-39.258333,141.8,13,217.8,,,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",372.6
Guaratinga - 83446,-16.58,-39.78,128.4,12.4,,,,,,,,,,21.9,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",140.8
Camamu (Centro) - 290580001A,-13.943506,-39.10251,193.4,104.8,297.8,232.4,171.2,207.8,174,234.6,112.2,83.4,130.2,179.6,Sul,RPGA do Recôncavo Sul,1811.6
Guaratinga (Novo Horizonte) - 291180801A,-16.582916,-39.780555,147.4,11.8,123.2,144.6,69.6,97.6,75.4,106.6,15.4,109.8,279,31.8,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",901.4
Itacaré (Passagem) - 291490101A,-14.280609,-39.002952,141.4,88.6,294.2,214.4,448.4,244.2,195.2,266.2,98.6,76.2,300.2,121.8,Sul,RPGA do Rio de Contas,2067.4
Itamaraju (Centro) - 291560101A,-17.027541,-39.534994,71.4,23.4,165,233,106,78.8,64.8,105.4,17,79.2,235,14,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",944
Pau Brasil - 292390201A,-15.46122,-39.65225,,19.6,188.6,198,92.6,112.6,79.6,123.8,43.6,109.6,214.8,40.2,Sul,RPGA do Rio Pardo,968
Prado (Ribeira) - 292550101A,-17.338255,-39.232281,54.4,24.4,341,265.4,145.2,87,58.4,104.8,13.2,91,297,12.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1184.81
Santa Luzia (Centro) - 292805901A,-15.42976,-39.332759,88.4,54,208.6,343.4,93.8,130.8,101.2,143.2,58.2,153.2,152.8,20.6,Sul,RPGA do Leste,1374.81
Maraú - A438,-13.90694,-38.97222,174.8,152.2,169.8,446.4,314,241,266.6,293.2,85,75.4,120.2,129,Sul,RPGA do Recôncavo Sul,2218.4
Una - A437,-15.280215,-39.09127,42.8,0.6,0.2,,,,,,,,,,Sul,RPGA do Leste,43.6
Porto Seguro - A427,-16.388977,-39.182389,107,17,229.6,204,122.8,198.4,130.8,,,,,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1009.6
Caravelas (Abrolhos) - A422,-17.79052,-39.22789,165,10,97.8,91.8,28.6,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",393.21
Belmonte - A447,-16.08487,-39.21726,89.6,16.4,132.8,0.6,,,,,,,,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",239.4
Mascote - 53950000,-15.565561,-39.302756,83.2,50,292.2,231,63,160.4,88.4,166,60.2,178.8,,57.2,Sul,RPGA do Rio Pardo,1373.2
Jucuruçu (PCH Colino I J) - 55357000,-17.0822,-40.0772,139.25,56,273.75,271.5,175.25,105.25,84.25,94.25,19.75,146,288.5,14.75,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1365.25
Eunápolis - FB-CL-01,-16.290555,-39.579722,91.25,43.25,78.5,40.75,104.75,112.55,50.65,123.45,18.75,131,226.5,5.9,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",794.91
Camacan (Centro) - 290560201A,-15.422225,-39.494984,,,,,,,104.65,123.16,63.32,133,264.12,82.69,Sul,RPGA do Rio Pardo,424.13
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,236.8,56.2,,,,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",293
Itabuna - Fazenda Barra,-14.8997,-39.3686,117.2,54,134,156,50.2,173.6,109.4,116.6,71.8,,,,Sul,RPGA do Leste,982.8
Belmonte (Centro) - 290340901A,-15.859179,-38.878025,37.64,41.79,149.79,105.76,109,97.66,,,,,,,Sul,RPGA do Rio Jequitinhonha,541.64
Camacan (São João do Panelinha) - 290560202A,-15.375278,-39.489984,76.37,49.33,305.91,308.51,94.32,178.84,111.24,129.32,67.41,204.68,232.02,62.34,Sul,RPGA do Rio Pardo,1525.93
Camacan (Centro) - 290560203A,-15.416389,-39.493873,73.23,12.12,247.6,290.51,94.94,122.93,93.9,118.97,56.11,129.93,239.6,68.66,Sul,RPGA do Rio Pardo,1240.24
Ilhéus (Conquista) - 291360601A,-14.797213,-39.04608,98.66,129.4,217.57,216.44,207.47,206.96,189.93,242.69,110.82,164.12,208.01,50.71,Sul,RPGA do Leste,1784.06
Ilhéus (Malhado) - 291360602A,-14.789158,-39.048858,84.14,106.77,202.3,194.8,201.51,211.13,174.25,217.84,103.25,152.72,192.31,55.63,Sul,RPGA do Leste,1648.71
Itabuna (São Caetano) - 291480202A,-14.80638,-39.27803,100.25,71.68,178.91,118.83,86.53,164.93,125.69,116.08,56.28,153.54,271.49,55.5,Sul,RPGA do Leste,1172.73
Itabuna (Nova Ferradas) - 291480203A,-14.857213,-39.346922,124.43,43.25,201.08,112.65,57.88,174.83,87.15,107.45,54.95,136.76,257.95,52.19,Sul,RPGA do Leste,1100.43
Medeiros Neto (Planalto I) - 292110401A,-17.365,-40.223,152.26,50.78,99.83,42.52,58.54,38.5,50.47,43.94,18.61,87.85,173.54,20.49,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",643.3
Nova Viçosa (Centro) - 292300102A,-17.893,-39.372,137.68,16.78,215.33,93.03,65.48,20.36,78.13,86.09,34.86,198.67,260.18,55.96,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",946.42
Nova Viçosa (Posto da Mata) - 292300103A,-17.896,-39.37,122.29,18.54,221.27,100.41,70.3,19.17,83.3,86.76,32.27,164.81,217.38,38.97,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",919.12
Porto Seguro (Areião) - 292530301A,-16.441,-39.076,72.23,1.19,236.4,308.49,140.42,154.95,86.44,183.29,30.24,223,325.56,29.77,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1436.65
Porto Seguro (Paraguai) - 292530302A,-16.41,-39.08,78.6,3.2,89.2,,29.4,126.56,68.19,169.96,26.03,241.67,357.31,38.12,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",832.81
Porto Seguro (Trancoso) - 292530303A,-16.595,-39.109,69.63,16.79,147.43,241.08,,,,144.95,35.8,198.81,225.48,31.59,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",854.49
Santa Cruz Cabrália (BR367km4) - 292770501A,-16.321,-39.023,36.18,6.12,147.86,233.26,183.58,152,89.26,144.71,25.34,185.86,233.65,35.27,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1204.17
Itabuna (Centro) - 291480201A,-14.79,-39.274,,,,,,,,,,121.92,261.93,43.38,Sul,RPGA do Leste,121.92
Itagimirim (Estádio Municipal) - 291530401A,-16.089181,-39.615546,67.35,20.48,121.11,63.92,49.27,100.03,47.34,127.78,14.24,149.71,,,Sul,RPGA do Rio Jequitinhonha,761.23
Itapebi (Jusante) - 54945000,-15.949206,-39.5225,109.4,42.2,211.6,241.4,66,193,102.8,124.6,30.2,113,272.6,25.6,Sul,RPGA do Rio Jequitinhonha,1234.2
Morpará - 46360000,-11.5583,-43.2825,,,250.4,91.6,0,0.8,0,0,3,36,193.6,7.6,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,381.8
Bom Jesus da Lapa - A418,-13.251094,-43.405365,,78,,,64.4,0,0,31.8,27.6,41.4,,,São Francisco,RPGA do Rio Carnaíba de Dentro,243.21
Pilão Arcado - A449,-10.003519,-42.474785,243.8,100.4,280.6,58,9.4,0,,0,0,33.8,225.6,,São Francisco,RPGA do Lago de Sobradinho,726
Barra - 83179,-11.083333,-43.166667,289.2,135.3,0,,,,,,,,,,São Francisco,RPGA do Rio Grande,424.5
Bom Jesus da Lapa - 83288,-13.251389,-43.405278,227.8,77.4,242.6,107.5,66,0,0,0,4.7,41,192.4,10.5,São Francisco,RPGA do Rio Carnaíba de Dentro,767.01
Carinhanha - 83408,-14.283333,-43.766667,411.8,37.2,,,,,,,,,,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",449
Santa Rita de Cássia - 83076,-11.016667,-44.516667,238.3,130.5,,48.6,6.4,0,0,0.3,0.5,59.1,233.8,81.9,São Francisco,RPGA do Rio Grande,483.71
Guanambí - A426,-14.208123,-42.749647,256.6,43,88.6,50.6,1.4,0,0,0,0,60.4,166.4,24.6,São Francisco,RPGA do Rio Carnaíba de Dentro,500.6
Buritirama - A432,-10.722925,-43.651203,133,67.8,99.4,46.6,,,,,,,,,São Francisco,RPGA do Rio Grande,346.81
Barra - A429,-11.084858,-43.138998,330.8,117,250.4,171.4,11.6,0,0,0,0,4.2,,,São Francisco,RPGA do Rio Grande,885.41
Ibotirama - A439,-12.19306,-43.21342,215.6,153.4,308.4,0.8,0,0,0,0,0,5.2,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,683.4
Macaúbas - PM-CL-02,-13.07953,-42.6957,252,135,265.4,168.2,10.8,0,5.6,0,0.4,102.6,263.2,35.8,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,940
Cotegipe (Faz. Macambira) - 46675000,-11.6106,-44.1567,268.4,11.8,366.8,61.8,2.8,1.2,0,0.2,0,90,254.6,37.6,São Francisco,RPGA do Rio Grande,803
