Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/03,Fev/03,Mar/03,Abr/03,Mai/03,Jun/03,Jul/03,Ago/03,Set/03,Out/03,Nov/03,Dez/03,Região,Rpga,Total
Sítio do Quinto - EBDA,-10.367959,-38.201038,21.1,94.6,81.6,15.7,92,33.4,72,37.9,8.5,25.8,15,0,Nordeste,RPGA do Rio Vaza-Barris,482.6
Pedro Alexandre - EBDA,-10.017951,-37.884362,1.2,5.1,8.5,1.2,36.8,13.1,52.9,26.4,0,4.7,14.5,0,Nordeste,RPGA do Rio Vaza-Barris,149.9
Adustina - EBDA,-10.534629,-38.117704,33.4,15.2,48.9,16.3,164.9,36.9,78.1,25,20,39.5,0,0,Nordeste,RPGA do Rio Vaza-Barris,478.2
Itapicuru (EBDA Rib. Pombal) - EBDA,-11.317978,-38.217708,23.8,10,33.5,0,106.4,55.8,139,77.9,45.1,26,,,Nordeste,RPGA do Rio Itapicuru,517.5
Uauá - EBDA,-9.834609,-39.484404,10.2,84.6,42,4.2,17.8,4.4,24.8,0,0,0,18.8,0,Nordeste,RPGA do Rio Vaza-Barris,188.01
Filadélfia - EBDA,-10.734626,-40.134425,,,,,,,0,,,,,,Nordeste,RPGA do Rio Itapicuru,0
Itiúba - EBDA,-10.684626,-39.934419,0,16,37,0,45.6,22.5,73,,0,0,0,0,Nordeste,RPGA do Rio Itapicuru,194.1
Andorinha - EBDA,-10.33462,-39.834414,36,14,84,4,58.2,5.8,169,5,13,0,108,0,Nordeste,RPGA do Rio Itapicuru,389
Ponto Novo - EBDA,-10.851296,-40.051089,0,45,21.5,0,0,11,18.5,5.1,0,0,92.5,0,Nordeste,RPGA do Rio Itapicuru,101.1
Caldeirão Grande - EBDA,-11.017965,-40.301095,,,,,50,40,,,,,,,Nordeste,RPGA do Rio Itapicuru,90
Senhor do Bonfim - EBDA,-10.451287,-40.184425,64.4,46.3,74.1,16,96.2,44.1,85.4,16,29,0,92,0,Nordeste,RPGA do Rio Itapicuru,471.5
Araci - EBDA,-11.334644,-38.951062,35,51.5,64,16,217.5,89,122,61,25,14,120,10,Nordeste,RPGA do Rio Itapicuru,695
Serrinha - EBDA,-11.651317,-38.967731,3,17.1,4.8,16.1,174,229,149.5,94.6,106,12,117,19,Nordeste,RPGA do Recôncavo Norte,806.1
Conceição do Coité - EBDA,-11.551314,-39.284404,16,0,50,10,124.5,108,82.5,53.5,40.5,0,38.3,11,Nordeste,RPGA do Rio Itapicuru,485
Santaluz - EBDA,-11.251308,-39.367738,0,0,0,10,76.2,40.7,67.9,23.4,20.1,0,89,0,Nordeste,RPGA do Rio Itapicuru,238.3
Euclides da Cunha - EBDA,-10.501293,-39.017728,8.3,26,27.5,0,164.5,51.5,85.7,48.3,34.6,33.83,98.12,0,Nordeste,RPGA do Rio Itapicuru,480.23
Queimadas - EBDA,-10.984633,-39.634411,8.33,0,33.81,7.8,80.8,25.8,35.3,8.8,11.1,0,99,0,Nordeste,RPGA do Rio Itapicuru,211.75
Valente - EBDA,-11.417977,-39.48441,16.05,6.9,0,0,113,91,99,73.3,42,0,108,0,Nordeste,RPGA do Rio Paraguaçu,441.25
Capela do Alto Alegre - Embasa,-11.667981,-39.851086,4,5.6,21.8,20.2,199.4,44.1,81,40.9,18.2,0,76.2,19.4,Nordeste,RPGA do Rio Paraguaçu,435.2
Gavião - Embasa,-11.467977,-39.76775,27,15.8,24.9,5.6,178.4,51.6,42.5,5.8,16.1,1.6,105.3,7.8,Nordeste,RPGA do Rio Paraguaçu,369.31
Paulo Afonso - EBDA,-9.401269,-38.217702,124.8,40.3,19,8.7,29.3,9.5,24.4,12.7,1.1,8,2.6,0,Nordeste,RPGA dos Rios Macururé e Curaçá,277.8
Santa Brígida - EBDA,-9.734611,-38.134368,8.2,11.6,46.9,0,1.6,0,0,7.3,0,0.7,1.7,0,Nordeste,RPGA do Riacho do Tará,76.3
Glória - EBDA,-9.351269,-38.251038,0.2,24.2,0,0,1.2,0.7,6.2,2.3,0,1.4,0.5,0,Nordeste,RPGA dos Rios Macururé e Curaçá,36.2
Casa Nova - EBDA,-9.08459,-40.617764,12,111.5,148.5,46.6,7,2.5,10.5,0,7,0,53.5,23.5,Norte,RPGA do Lago de Sobradinho,345.6
Remanso - EBDA,-9.601263,-42.08447,51.4,14.4,197,0,0,0,0,0,0,0,90.3,0,Norte,RPGA do Lago de Sobradinho,262.8
Sento Sé - EBDA,-9.734599,-41.851131,121.2,0,212.2,62.8,43.2,0,0,0,0,0,115,5.8,Norte,RPGA do Lago de Sobradinho,439.4
Juazeiro -EBDA,-9.41793,-40.501095,129,1,73.6,45.8,0.6,0,0,0,3.8,0,19.3,0,Norte,RPGA dos Rios Macururé e Curaçá,253.8
Sobradinho - EBDA,-9.334594,-40.81777,74.1,0,125.4,0,0,0,0,0,0,0,22,0,Norte,RPGA do Lago de Sobradinho,199.5
Taquarendi - EBDA,-10.834626,-40.701104,81,15,50,0,42,9,10,0,0,0,74,0,Norte,RPGA do Rio Salitre,207
Central - EBDA,-11.151293,-42.11781,210.5,10,33,27,31,0,0,0,0,0,38,58,Norte,RPGA dos Rios Verde e Jacaré,311.5
Ibipeba - EBDA,-11.634638,-42.034476,188,0,218.1,39.7,39.9,0,0,0,0,0,30.7,19.8,Norte,RPGA dos Rios Verde e Jacaré,485.7
Ibititá - EBDA,-11.523108,-41.976085,174.8,3.4,88.8,56.6,32.3,1.5,0,0,0,0,70.5,20,Norte,RPGA dos Rios Verde e Jacaré,357.41
Irecê - EBDA,-11.317966,-41.867804,53.2,11,211.4,16.4,41.4,1.6,0,0,8,0,48.7,34,Norte,RPGA dos Rios Verde e Jacaré,343
João Dourado - EBDA,-11.334633,-41.651131,160.5,9,107,20,37.5,0,0,0,0,0,128,16,Norte,RPGA dos Rios Verde e Jacaré,334
Jussara - EBDA,-11.051296,-40.96778,195.5,11,70,37.5,52,0,0,0,0,0,66.5,39.5,Norte,RPGA do Rio Salitre,366
Lapão - EBDA,-11.367966,-41.817803,72.7,14.1,146.4,8.9,57,0,0,0,0,0,16,10,Norte,RPGA dos Rios Verde e Jacaré,299.1
Presidente Dutra - EBDA,-11.284632,-41.651131,105.7,2,200.4,5.6,53.2,0,0,0,0,0,27.6,34,Norte,RPGA dos Rios Verde e Jacaré,366.91
Uibaí - EBDA,-11.334632,-42.134477,225,0,184.7,40.6,28.3,0,0,0,0,0,57.5,33.6,Norte,RPGA dos Rios Verde e Jacaré,478.6
Irecê - 83182,-11.3,-41.866667,,13.6,229.2,14,38.6,1.5,0.5,0,7.2,0,52.7,31.9,Norte,RPGA dos Rios Verde e Jacaré,304.6
Remanso - 82979,-9.633333,-42.1,105.5,14.5,202.4,1.8,8,0.2,0.2,0,0.2,0,100.3,1.2,Norte,RPGA do Lago de Sobradinho,332.8
Itaguaçu da Bahia (Várzea Grande) - VJ-PR-04,-10.908939,-42.516536,,5.75,,20.5,,0.25,0,0,0,0.25,48,24.5,Norte,RPGA dos Rios Verde e Jacaré,26.75
Ibitibá,-11.551736,-41.968187,,4.5,123,48.75,10.5,1,1.25,4.25,0,0,,21.75,Norte,RPGA dos Rios Verde e Jacaré,193.25
Jussara - Arrecife,-11.065335,-41.974853,104.75,13.25,76.75,27.75,25,2.25,1,0,0.25,0.25,,,Norte,RPGA dos Rios Verde e Jacaré,251.25
Alto da Boa Vista,-11.457566,-42.31431,123,5.75,130.5,13.5,24.25,0.75,0,0,0,14,47.5,62.75,Norte,RPGA dos Rios Verde e Jacaré,311.75
Ibipeba,-11.673962,-42.010413,185.5,,44.5,0,26.5,2.25,,7.5,,0.25,51,22.25,Norte,RPGA dos Rios Verde e Jacaré,266.5
Central,-11.135391,-42.093468,145.5,15.5,,8.75,13.5,1.25,0,0,0.75,0.25,,67.75,Norte,RPGA dos Rios Verde e Jacaré,185.5
Uibai,-11.294784,-42.14208,,,158.5,51.5,20.75,1,0.25,0,0.25,0,27.75,67.75,Norte,RPGA dos Rios Verde e Jacaré,232.25
Irecê - VJ-CL-01,-11.289166,-41.894166,98.75,10.5,176.5,7.75,46.25,0.75,0,0.75,25.5,0,54,36.5,Norte,RPGA dos Rios Verde e Jacaré,366.75
Jaguarari (Santa Rosa) - SM-PR-01,-10.098374,-39.869774,16.5,136.75,92,30.75,84.75,23,41.25,11,,2.5,87.5,4.75,Norte,RPGA dos Rios Macururé e Curaçá,438.5
Campo Formoso - IT-PR-27,-10.510327,-40.332849,,38.25,,17,112.75,3.5,138.75,50.5,60.25,8.25,107.75,,Norte,RPGA do Rio Itapicuru,429.25
Jaguarari - IT-PR-28,-10.269489,-40.200344,,,,2,198.75,0.5,,11.5,,1.5,,,Norte,RPGA do Rio Itapicuru,214.25
Mirangaba - IT-PR-29,-10.954784,-40.574527,75,39,,3.75,107,65.5,64.75,21.25,24.5,7.25,54,1.75,Norte,RPGA do Rio Itapicuru,408
Olho D'Água,-10.700331,-40.601468,59.5,,,,51.25,27.5,,,0,0.75,89,0,Norte,RPGA do Rio Salitre,139
América Dourada - EBDA,-11.384635,-41.584464,105,13,40,15,12,0,0,0,0,0,3,11,Norte,RPGA dos Rios Verde e Jacaré,185
Mirangaba (Taquarendi) - SA-PR-01,-10.893669,-40.687028,80.75,7.25,42.5,1,16,7.75,6.75,1.25,3.5,0.5,70.75,0.75,Norte,RPGA do Rio Salitre,167.25
São Gabriel - EBDA,-11.134629,-41.867803,62.5,4.7,102.9,18.3,32.8,0,0,11,0,0,48.5,46.7,Norte,RPGA dos Rios Verde e Jacaré,232.21
Campo Formoso - EBDA,-10.501287,-40.317761,0,0,56.5,14,250,134,266,76,94.5,10.5,115,0,Norte,RPGA do Rio Itapicuru,901.5
Jaguarari - EBDA,-10.251284,-40.184423,85.6,33.5,96.5,0,97,0,26.8,,0,0,0,0,Norte,RPGA do Rio Itapicuru,339.41
Fazenda Vila Verde,-12.032839,-46.054434,482.6,171.5,119.4,84,6.8,0,0,16.8,0,48,105.5,238.5,Oeste,RPGA do Rio Grande,929.1
Luís Eduardo Magalhães (Fazenda Boiadeiro) - GR-PR-10 ,-12.108951,-45.955267,188.1,161,91.7,28.3,,,,,,,,,Oeste,RPGA do Rio Grande,469.1
Luiz Eduardo Magalhães (Fazenda Poletto) - GR-PR-11,-12.07145,-45.896097,136.7,193.1,91,57.8,1.5,0,0,10.4,11,,99.2,121.7,Oeste,RPGA do Rio Grande,501.5
Barreiras (Fazenda Novo Horizonte) - GR-PR-13,-12.064787,-45.560529,187.4,68.6,24,23,0,0,0,0,39,36,96,40.8,Oeste,RPGA do Rio Grande,378
Barreiras - (Fazenda Paineiras) - GR-PR-14,-12.06062,-45.594699,248,78,136.7,,,,,,,,,,Oeste,RPGA do Rio Grande,462.7
Barreiras (Fazenda Dona Izeta) - GR-PR-15,-12.073399,-45.490807,164.2,140.4,89.4,33.3,1.7,0,0,18.7,42.3,32,193.4,103.1,Oeste,RPGA do Rio Grande,522
Fazenda São Roque,-11.95895,-45.457748,139.5,,125.6,11.2,0,0,0,0.2,,,,,Oeste,RPGA do Rio Grande,276.5
Barreiras (Fazenda Pró Café) - GR-PR-19,-12.160625,-45.330802,247.8,184,86.5,,,,,,,,,,Oeste,RPGA do Rio Grande,518.3
Barreiras (INMET) - EBDA,-12.134635,-44.984551,145.5,90,140.3,97.9,7.5,0,0,5.2,10.9,32.5,147.8,119.7,Oeste,RPGA do Rio Grande,529.8
Formosa do Rio Preto (SEDE) - EBDA,-11.051281,-45.201218,280,181,89.5,9,28,0,0,0,0,24,149,120.5,Oeste,RPGA do Rio Grande,611.5
Barreiras - 83236,-12.155556,-45.007778,145.6,89.3,133.3,98.3,8.7,0,0,10.1,10.9,33.2,153,121.4,Oeste,RPGA do Rio Grande,529.4
Correntina - 83286,-13.332222,-44.617222,259.6,53,,84.2,14.7,0,0,6.9,10.6,80.3,119.9,126.2,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",509.3
Barreiras (Form. Rio Preto) - 46550000,-11.154444,-45.009166,150,87.6,140,102.7,8.4,0,0,12,12,19.8,144,122.5,Oeste,RPGA do Rio Grande,532.5
Barreiras - EBDA,-12.084632,-45.6679,327.9,191.9,33.3,37.8,5.5,0,0,0,124.6,31.8,153.3,0,Oeste,RPGA do Rio Grande,752.8
Santa Inês - EBDA,-13.28468,-39.834426,66,10,26,34,36,66,32.5,51,32,11,86,36,Recôncavo,RPGA do Recôncavo Sul,364.5
Salvador (J. Zoológico) - A401,-13.005515,-38.50576,0.2,71.6,210.6,196.8,571.4,248.6,195.4,136.2,160,54.8,143.8,29,Recôncavo,RPGA do Recôncavo Norte,1845.6
Cruz das Almas - A406,-12.675422,-39.08958,,17,83.2,62.4,148.6,,,,,,,,Recôncavo,RPGA do Rio Paraguaçu,311.2
Salvador - Canabrava,-12.924122,-38.429942,,,,,,,,,,94,145.5,24.5,Recôncavo,RPGA do Recôncavo Norte,94
Alagoinhas - 83249,-12.148333,-38.425556,29.9,37.9,80.6,80.1,273.2,149.8,165.2,128,81.8,46.1,84.6,25.7,Recôncavo,RPGA do Recôncavo Norte,1072.6
Camaçari - 83226,-12.701619,-38.334661,4.4,75.9,157.3,123.3,,134.5,181.1,180.5,152.1,107.9,116.8,35.5,Recôncavo,RPGA do Recôncavo Norte,1117
Cruz das Almas - 83222,-12.666667,-39.083333,57.5,18.4,85,59.6,135.6,163.2,178.9,113.2,138.3,31.2,108.7,22.3,Recôncavo,RPGA do Rio Paraguaçu,980.91
Feira de Santana - 83221,-12.196111,-38.967222,,,,,,,129.4,79.9,62.9,24.7,87.4,3.9,Recôncavo,RPGA do Recôncavo Norte,296.9
Santo Estêvão - EBDA,-12.434665,-39.251074,7,0,26.5,70,148.5,149,172,167,115.6,23.5,112,3,Recôncavo,RPGA do Rio Paraguaçu,879.1
São Sebastião do Passé - EBDA,-12.518004,-38.501056,44,27,140.5,62.5,596,165,298,128.5,174,99,110,26,Recôncavo,RPGA do Recôncavo Norte,1734.5
Feira de Santana - Fz.C. Mocó - EBDA,-12.267996,-38.967732,67,18,58,0,197,81.5,128,94,99,16,139,0,Recôncavo,RPGA do Rio Paraguaçu,758.5
Conceição da Feira - EBDA,-12.501335,-39.001068,15,2.5,77.5,70,276.5,168.5,274.5,,,7.5,,7.5,Recôncavo,RPGA do Recôncavo Norte,892
Salvador (Ondina) - 83229,-13.005278,-38.505833,26.7,97.3,206.3,186.8,550.5,237.5,186.5,136.7,168.7,69.2,132.8,15.2,Recôncavo,RPGA do Recôncavo Norte,1866.2
Feira de Santana - PG-PR-13,-12.268161,-38.96642,9.5,13.75,41.75,28,187.75,87.5,109.75,30,51.5,15,51.5,3.25,Recôncavo,RPGA do Rio Paraguaçu,574.5
Itatim - PG-PR-14,-12.720391,-39.700059,,,,,,,,,,,,12.5,Recôncavo,RPGA do Rio Paraguaçu,0
Feira de Santana - DERBA,-12.251329,-38.767728,34,6.8,82.3,31,116.4,127.2,143.2,95.8,59.3,27.7,85.9,3.3,Recôncavo,RPGA do Recôncavo Norte,723.7
Santo Antônio de Jesus - DERBA,-12.96801,-39.267744,32,59,33,107,159,130.3,109,211,119,13,133,4,Recôncavo,RPGA do Recôncavo Sul,972.3
Santo Amaro - DERBA,-12.534669,-38.701059,38,31,164,,535,152.5,231,181,103,56,246.1,0,Recôncavo,RPGA do Recôncavo Norte,1491.5
Salvador - Itapuã - RN-CL-01,-12.931388,-38.361111,15,68.5,244.5,188.75,516,251.1,185.95,155,152.75,97.75,59.5,0,Recôncavo,RPGA do Recôncavo Norte,1875.3
Muritiba - PG-PR-12,-12.617895,-39.005591,58.25,23.75,57.25,,165.5,52,148,80.25,100.75,,,,Recôncavo,RPGA do Rio Paraguaçu,685.75
Santo Estêvão - Embasa,-12.451332,-39.267741,8.2,7.4,6.2,30.1,100.3,129.3,117.4,89.3,84.9,7.3,108.3,2.4,Recôncavo,RPGA do Rio Paraguaçu,580.4
Ituberá - EBDA,-13.734692,-39.13441,33.8,106.1,186.6,157.2,140.4,240.2,212.8,194.2,,22.8,37.2,70.7,Recôncavo,RPGA do Recôncavo Sul,1294.1
Amargosa - EBDA,-13.034677,-39.601086,61.5,48.5,48,97,114,126.5,132,160.5,102.5,59,93.5,49,Recôncavo,RPGA do Recôncavo Sul,949.5
Coração de Maria - EBDA,-12.234663,-38.751059,3.3,33.7,59.7,98.7,254.2,150.6,147.8,107,75,34,49.2,0,Recôncavo,RPGA do Recôncavo Norte,964
Irará - EBDA,-12.034659,-38.767726,53.5,14,42,26.5,189.5,149.5,153.5,119,89,25,60,12.5,Recôncavo,RPGA do Recôncavo Norte,861.5
Santo Amaro - EBDA,-12.551335,-38.701059,29.5,39,148.2,148,623,266.5,393,252,266,48,256.5,21,Recôncavo,RPGA do Recôncavo Norte,2213.2
Conceição de Jacuípe - EBDA,-12.317998,-38.767728,6,79,16,26,320,130,192,118,85,43,71.9,6,Recôncavo,RPGA do Recôncavo Norte,1015
Itaparica - EBDA,-12.884677,-38.684395,18.5,95.2,197.3,313.5,528.7,,,211.2,142.5,21,,,Recôncavo,RPGA do Recôncavo Sul,1527.9
Muritiba - EBDA,-12.618004,-38.984401,58.25,23.5,57.25,2.75,172.25,45.25,148,83,93.5,11.75,0,0,Recôncavo,RPGA do Rio Paraguaçu,695.5
Santo Antônio de Jesus - EBDA,-12.96801,-39.267744,0,0,0,0,0,0,0,214.5,170.5,38.5,116.5,38.5,Recôncavo,RPGA do Recôncavo Sul,423.5
Valença - EBDA,-13.368019,-39.06774,23,,,,,,,,,,,,Recôncavo,RPGA do Recôncavo Sul,23
Ubaíra - EBDA,-13.268014,-39.667756,,,,,,,,59,80.5,27.5,138,,Recôncavo,RPGA do Recôncavo Sul,167
Castro Alves - EBDA,-12.751338,-39.434413,26,29,72,83,108,155,115,128,137,10,70,4,Recôncavo,RPGA do Rio Paraguaçu,863
Cruz das Almas - EBDA,-12.668004,-39.101071,35,32,147.5,59.5,152.3,79.8,209,136.4,153.9,39.3,130.5,14,Recôncavo,RPGA do Rio Paraguaçu,1044.7
Conceição do Almeida - EBDA,-12.768005,-39.16774,58,13,118.5,99,163,199.5,208.5,178.5,196.5,25,157.5,15,Recôncavo,RPGA do Recôncavo Sul,1259.5
Alagoinhas - EBDA,-12.134662,-38.434384,14.5,17.5,42.5,38,273.1,174.7,151,126,116,69,66,15,Recôncavo,RPGA do Recôncavo Norte,1022.3
Aramari - EBDA,-12.08466,-38.501053,12.2,30.2,42.5,24.4,196.5,89.3,132.3,98.1,31.5,74.5,52.8,11.2,Recôncavo,RPGA do Recôncavo Norte,731.51
Mata de São João - EBDA,-12.534671,-38.30105,25,39,34.1,97,469,180,275,171.5,213,127,155,33,Recôncavo,RPGA do Recôncavo Norte,1630.6
Catu - EBDA,-12.351333,-38.384384,0,35.7,200.5,63.3,234.5,105.8,138.4,88.9,73.1,32.8,97.8,2.6,Recôncavo,RPGA do Recôncavo Norte,973
Salvador - CIA,-12.865789,-38.365219,,,,,,,,,,,98,12.2,Recôncavo,RPGA do Recôncavo Norte,0
Anguera - Embasa,-12.167993,-39.251074,35.4,6.8,70.4,13.1,181.9,90.6,113.88,75.2,67.8,6.2,54.9,0,Recôncavo,RPGA do Rio Paraguaçu,661.29
Argoim - Embasa,-12.551332,-39.551083,19.2,37.3,44,20.8,41.4,69.5,28.4,52.2,35.19,1.7,32.5,6.7,Recôncavo,RPGA do Rio Paraguaçu,349.69
Ipecaetá - Embasa,-12.301329,-39.301074,16.2,5.8,33,13,98.2,112,154.2,98.9,105.4,0,25,0,Recôncavo,RPGA do Rio Paraguaçu,636.7
Feira de Santana - EBDA,-12.268274,-38.96801,0,0,0,22,191.75,83.5,121,30,51.5,15,23.5,2,Recôncavo,RPGA do Rio Paraguaçu,514.75
Ponte do Rio Branco - Embasa,-12.284663,-39.001068,30.6,20,54.8,17.7,275.8,79,133,81.4,91.6,9.2,120.61,0,Recôncavo,RPGA do Rio Paraguaçu,793.11
Rafael Jambeiro-EMBASA,-12.484665,-39.401077,39.5,6.8,6,8.5,72.2,78,89.8,50.2,83.6,0,28.8,0,Recôncavo,RPGA do Rio Paraguaçu,434.6
Amélia Rodrigues (Rio Seco) - EBDA,-12.400777,-38.758839,33,15,38,52,244,69,77,92.5,135.5,16.5,39,0,Recôncavo,RPGA do Recôncavo Norte,772.5
Vitória da Conquista - DERBA,-14.951374,-40.884461,60,10.5,0,32.5,23.5,0,11,8.5,3.5,0,45,29.5,Sudoeste,RPGA do Rio Pardo,149.5
Espinheira,-14.283478,-41.75792,104,13.25,8,10,31.5,9,2,15.5,0.75,1.5,51.75,34.75,Sudoeste,RPGA do Rio de Contas,195.5
Maracás - EBDA,-13.43468,-40.434443,34.5,15,27,22,74,52,27,24,26,0,57,40,Sudoeste,RPGA do Rio de Contas,301.5
Tanhaçu - EBDA,-14.018022,-41.234467,53.2,6.6,0,21.6,14,0,0,85,0,0,27,0,Sudoeste,RPGA do Rio de Contas,180.4
Anagé - EBDA,-14.618034,-41.134467,8.25,14,41.25,15.25,2.5,6.5,3.25,16.75,1.5,0.25,13.5,17.25,Sudoeste,RPGA do Rio de Contas,109.5
Cândido Sales - EBDA,-15.501383,-41.234473,46.1,0,27,27.2,9.5,0,2.5,0,,0,,150.4,Sudoeste,RPGA do Rio Pardo,112.3
Ibicuí - EBDA,-14.83471,-39.984437,30.6,76.2,85.6,49.3,63.5,17.6,75.4,51.3,34.9,7,31.1,25.5,Sudoeste,RPGA do Rio de Contas,491.41
Itapetinga - EBDA,-15.251383,-40.251113,5.5,51.7,46.8,42,33.4,0,27.6,27,27.19,38.9,28.9,0,Sudoeste,RPGA do Rio Pardo,300.09
Itarantim - EBDA,-15.651392,-40.067777,11,7.2,5,61,103,5,102,43,70,50,6,0,Sudoeste,RPGA do Rio Pardo,457.2
Macarani - EBDA,-15.568056,-40.417786,18,0,54,30,8,0,0,0,0,0,0,0,Sudoeste,RPGA do Rio Pardo,110
Vitória da Conquista - EBDA,-14.851374,-40.834461,51.1,0,0,0,0,0,0,0,0,0,0,0,Sudoeste,RPGA do Rio Pardo,51.1
Itiruçu - A407,-13.52629,-40.12055,,,29.4,56.4,97.2,,71.6,72.8,46.4,17.4,26.2,30.2,Sudoeste,RPGA do Recôncavo Sul,391.2
Condeúba - EBDA,-14.884701,-41.984489,111.2,0,43.4,37,22,0,6,0,8.2,3.8,58.5,38,Sudoeste,RPGA do Rio de Contas,231.6
Brumado - EBDA,-14.201356,-41.651143,139.9,0,40,22.5,18.8,0,0,0,0,0,33.8,0,Sudoeste,RPGA do Rio de Contas,221.21
Ituaçu - 83292,-13.812778,-41.3,42.1,14.3,15,55.1,61,,,,,,,,Sudoeste,RPGA do Rio de Contas,187.5
Vitória da Conquista - 83344,-14.883333,-40.8,57.1,20.4,40.8,64.2,52.9,16.2,34.3,16.8,16.1,13.4,56,24.1,Sudoeste,RPGA do Rio Pardo,332.2
Ituruçu (Jaguaquara) - 83295,-13.527828,-40.119752,14.6,19.9,27.7,55.2,95.5,65.2,,,,,,28.3,Sudoeste,RPGA do Recôncavo Sul,278.1
Jequié - EBDA,-13.851356,-40.084435,42.5,42,19,26.5,70,36.5,33.5,54,23,6,20,48,Sudoeste,RPGA do Rio de Contas,353
Tremedal - EBDA,-14.977207,-41.411976,21,7,39,3.5,177.25,2,7.5,3.25,5,0.75,32.5,101,Sudoeste,RPGA do Rio de Contas,266.25
Itiruçu - EBDA,-13.534683,-40.151101,103,33,25,70,102,55.5,92.5,78,32,2.5,27.5,38,Sudoeste,RPGA do Rio de Contas,593.5
Ipiaú - EBDA,-14.134698,-39.734428,11.6,53.7,68,51.4,130.6,110.3,102.7,114.8,42,64.4,48.1,27.6,Sudoeste,RPGA do Rio de Contas,749.5
Jaguaquara - EBDA,-13.534684,-39.984431,28,15,4,53.5,61.5,49,61.5,49.5,30,4.5,16,13,Sudoeste,RPGA do Recôncavo Sul,356.5
Brumado - DERBA,-14.201356,-41.651143,30.9,4.3,24.3,35.4,7.3,0,0,0,0,0,50.9,16.2,Sudoeste,RPGA do Rio de Contas,102.2
Anagé - CO-CL-01,-14.618055,-41.149722,8.25,14,41.25,15.25,2.5,6.5,3.25,16.75,1.5,0.25,13.5,17.25,Sudoeste,RPGA do Rio de Contas,109.5
Brumado - CO-CL-02,-14.207222,-41.778055,146.5,14.5,5.75,35,26,1.5,9.5,12.25,1.25,6.5,20.5,22,Sudoeste,RPGA do Rio de Contas,258.75
Planaltino - PG-PR-03,-13.259292,-40.373976,70,,31,5.5,33.25,,,,,,,,Sudoeste,RPGA do Recôncavo Sul,139.75
Jaguaquara - RS-CL-01,-13.573055,-39.940833,10.25,35.25,24,56.75,79.25,61,88,59.75,64.75,14.5,19.75,19,Sudoeste,RPGA do Recôncavo Sul,493.5
Jequié - CO-CL-03,-13.873055,-40.071944,45.5,23.5,19,24.25,60,22.75,26,45.75,14.75,6,20.75,4,Sudoeste,RPGA do Rio de Contas,287.5
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,52.75,17.5,41.75,61.75,51.5,13.5,27.75,13.25,13.5,11.25,51.5,25.75,Sudoeste,RPGA do Rio Pardo,304.5
Tremedal - CO-PR-03,-14.980998,-41.410135,20.25,7.75,,,177.25,2,9.75,4,4,1.75,32.5,101,Sudoeste,RPGA do Rio de Contas,226.75
Barra do Choça - EBDA,-14.868041,-40.651122,88.2,0,0,0,0,0,0,0,,0,,0,Sudoeste,RPGA do Rio Pardo,88.2
Potiraguá - EBDA,-15.601392,-39.867771,0,29.5,29.5,32,65.6,35.5,78.5,40.6,56.5,63,9,0,Sul,RPGA do Rio Pardo,430.71
Caravelas - A405,-17.739413,-39.258617,,63.4,59,,,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",122.4
Ilhéus - A410,-14.658803,-39.181438,,122.2,177.8,162,,,147,204,105.6,54.8,45.2,101.2,Sul,RPGA do Leste,973.4
Canavieiras - 83398,-15.666667,-38.95,8,119.7,137.3,182.3,168.1,41.6,141.6,,40.4,124.1,75.2,53.4,Sul,RPGA do Rio Pardo,963.1
Caravelas - 83498,-17.739167,-39.258333,91.7,60.1,56,160,116.4,3.6,131.6,78.8,72.6,54,122.2,91.3,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",824.81
Camacã - EBDA,-15.418056,-39.501095,5.2,34.8,60,76.4,179.8,41.3,69,65.7,34.4,54,62.6,27,Sul,RPGA do Rio Pardo,620.6
Guaratinga - 83446,-16.58,-39.78,96.8,55,79.1,113.7,67.5,1.1,53.4,35.3,51.7,103.7,78.1,56.7,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",657.31
Arataca - EBDA,-15.268055,-39.417759,9.4,73,60.9,110.1,138.9,78.3,102.2,110.3,96.2,95.7,43.9,4.4,Sul,RPGA do Leste,875.01
Mascote - EBDA,-15.568061,-39.301089,15.5,76.9,67.8,87.8,94.8,47.2,,,,,,,Sul,RPGA do Rio Pardo,390
Santa Luzia - EBDA,-15.434725,-39.334423,13.1,72.2,88.1,154.7,134.7,64.3,105.2,102.2,59,121.8,54,43.7,Sul,RPGA do Leste,915.3
Floresta Azul - EBDA,-14.868046,-39.651095,2,91,60.2,64.4,116,31.4,96.7,66.8,43.1,41.2,29.7,9.7,Sul,RPGA do Leste,612.81
Belmonte - EBDA,-15.868068,-38.90108,2.2,,,,,,68,58.5,49.8,,,,Sul,RPGA do Rio Jequitinhonha,178.5
Itaju do Colônia - EBDA,-15.134717,-39.717765,12.5,45.1,108.5,130.8,44.3,26.9,25.9,18.9,,,39.7,0,Sul,RPGA do Leste,412.9
