Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/07,Fev/07,Mar/07,Abr/07,Mai/07,Jun/07,Jul/07,Ago/07,Set/07,Out/07,Nov/07,Dez/07,Região,Rpga,Total
Irecê - EBDA,-11.317966,-41.867804,30.8,148.1,0,13,0,0,0,0,0,0,73.7,60.5,Norte,RPGA dos Rios Verde e Jacaré,191.9
João Dourado - EBDA,-11.334633,-41.651131,60,220.6,0,13,0,0,0,0,0,0,160,71,Norte,RPGA dos Rios Verde e Jacaré,293.6
Jussara - EBDA,-11.051296,-40.96778,89.8,189,10,39,0,0,0,0,0,0,107,106.5,Norte,RPGA do Rio Salitre,327.8
Lapão - EBDA,-11.367966,-41.817803,45,164.7,0,9,0,0,0,0,0,0,65,75.3,Norte,RPGA dos Rios Verde e Jacaré,218.7
Presidente Dutra - EBDA,-11.284632,-41.651131,24.3,279.6,3.9,35.8,0,0,0,0,0,0,119.6,74.2,Norte,RPGA dos Rios Verde e Jacaré,343.6
Uibaí - EBDA,-11.334632,-42.134477,13,108.5,13.1,85.5,0,0,0,0,0,0,54.8,110.2,Norte,RPGA dos Rios Verde e Jacaré,220.1
Irecê - 83182,-11.3,-41.866667,34.7,179.7,0.5,15.8,0,0,0,2.8,0,0,88.2,67.9,Norte,RPGA dos Rios Verde e Jacaré,233.5
Remanso - 82979,-9.633333,-42.1,38,283.2,0.1,47.7,5.4,0,0.3,0,0,0,83.7,139.3,Norte,RPGA do Lago de Sobradinho,374.7
Itaguaçu da Bahia (Várzea Grande) - VJ-PR-04,-10.908939,-42.516536,,,,,,,,,,,9,,Norte,RPGA dos Rios Verde e Jacaré,0
Ibitibá,-11.551736,-41.968187,38,136.25,4.5,15,0.25,2.75,0.25,0.75,0.5,0.25,40.5,,Norte,RPGA dos Rios Verde e Jacaré,198.5
Jussara - Arrecife,-11.065335,-41.974853,62.5,151.5,4,9.5,0.25,0.25,0,0,0,0,46.25,73.25,Norte,RPGA dos Rios Verde e Jacaré,228
Ibipeba,-11.673962,-42.010413,71.5,171,9.75,37.5,0.25,6,0.75,0.25,0,0,34.25,75.75,Norte,RPGA dos Rios Verde e Jacaré,297
Central,-11.135391,-42.093468,21.5,216.75,1,27.5,0,0.25,,0,0,0,51,112.5,Norte,RPGA dos Rios Verde e Jacaré,267
Uibai,-11.294784,-42.14208,11.5,121.25,15.75,61.5,0,0.5,0,0,0,0.25,66.5,99.5,Norte,RPGA dos Rios Verde e Jacaré,210.75
Irecê - VJ-CL-01,-11.289166,-41.894166,19.25,149.5,1.5,9.75,0,1,0,1.5,0.75,0,92.25,45.8,Norte,RPGA dos Rios Verde e Jacaré,183.25
Jaguarari (Santa Rosa) - SM-PR-01,-10.098374,-39.869774,,,,,,,,,,,,47.5,Norte,RPGA dos Rios Macururé e Curaçá,0
Campo Formoso - IT-PR-27,-10.510327,-40.332849,,,,,,,,57.5,,2.5,24.75,27.5,Norte,RPGA do Rio Itapicuru,60
Jaguarari - IT-PR-28,-10.269489,-40.200344,11,194.25,65.5,40.25,30.5,36.5,52,14.5,17.25,0,29.25,30.5,Norte,RPGA do Rio Itapicuru,461.75
Mirangaba - IT-PR-29,-10.954784,-40.574527,15.75,173.5,82.5,39.75,40.5,57.75,46.5,36.5,35,15,68.25,53.25,Norte,RPGA do Rio Itapicuru,542.75
Olho D'Água,-10.700331,-40.601468,,,,34.75,,,,,,,,,Norte,RPGA do Rio Salitre,34.75
América Dourada - EBDA,-11.384635,-41.584464,18,224.4,13,11.5,0,0,0,0,0,0,80,93.9,Norte,RPGA dos Rios Verde e Jacaré,266.9
Mirangaba (Taquarendi) - SA-PR-01,-10.893669,-40.687028,,,,,,,,,,,,38.5,Norte,RPGA do Rio Salitre,0
São Gabriel - EBDA,-11.134629,-41.867803,126,204.1,0,45.6,0,0,0,0,0,0,103.6,158.6,Norte,RPGA dos Rios Verde e Jacaré,375.71
Campo Formoso - EBDA,-10.501287,-40.317761,46,273,36,53,0,83,120,43.5,24.5,0,0,0,Norte,RPGA do Rio Itapicuru,679
Jaguarari - EBDA,-10.251284,-40.184423,,,63,62,,,,,,,,,Norte,RPGA do Rio Itapicuru,125
Luiz Eduardo Magalhães (Fazenda Poletto) - GR-PR-11,-12.07145,-45.896097,,,,,0.75,0,0,,,,,,Oeste,RPGA do Rio Grande,0.75
Barreiras (Fazenda Dona Izeta) - GR-PR-15,-12.073399,-45.490807,138.7,170.6,23.8,55.5,0,0,0,0,0,0,143.1,106.4,Oeste,RPGA do Rio Grande,388.6
Fazenda São Roque,-11.95895,-45.457748,55.7,327.4,6.2,,0,0.25,0,0,0,11.5,121.5,132.25,Oeste,RPGA do Rio Grande,401.05
Fazenda Sinimbu,-12.366736,-45.862763,,,,30.25,0,0,0,0,0,15,104,,Oeste,RPGA do Rio Grande,45.25
Barreiras (Limoeiro) - GR-PR-18,-12.293403,-45.544421,240.5,139.25,46.25,15.75,6.25,0,,,,,,,Oeste,RPGA do Rio Grande,448
Fazenda Rio Brilhante,-12.802859,-45.729985,130.5,175.75,86.75,37.5,0,0,0,0,0,9,134.5,127.25,Oeste,RPGA do Rio Grande,439.5
Fazenda Buritis,-12.643967,-45.453029,101.5,298.75,44.5,36.75,2.5,0,0,0,0,20.5,116.5,121.75,Oeste,RPGA do Rio Grande,504.5
Fazenda Catarinense,-13.286201,-46.028331,63.75,,,,,,,,,,,,Oeste,RPGA do Rio Grande,63.75
Fazenda Morete,-13.222316,-45.154969,56.75,234.25,41,11,0,0,0,0,0,3.25,147.5,109,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",346.25
Arrojolândia,-13.741772,-45.466093,84.25,152.75,37.75,17.25,0.25,0,0,,,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",292.25
Barreiras (INMET) - EBDA,-12.134635,-44.984551,67.9,305,41.1,17.2,0,0,0,0,0,21.6,118.8,160,Oeste,RPGA do Rio Grande,452.8
Correntina (Rosário) - CT-PR-03,-13.940105,-46.188064,133.5,247.5,113.25,24.5,5.5,0,0,0,0,30.25,81,258.25,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",554.5
Fazenda Nova Esperança,-13.987891,-45.389148,,,,55,0.25,0,0.25,0,0,12,96,233,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",67.5
Fazenda Cachoeirinha,-14.389284,-45.840279,157.5,185,77.5,40,5,0,0,0,0,,,,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",465
Formosa do Rio Preto (SEDE) - EBDA,-11.051281,-45.201218,106,197,31,26,0,0,0,0,0,85.7,100.8,165.7,Oeste,RPGA do Rio Grande,445.7
Formosa do Rio Preto,-11.051281,-45.201218,,,,,,,,0,0,9,239,93,Oeste,RPGA do Rio Grande,9
Correntina - A416,-13.332386,-44.617376,,,,,,,,,,,,263.6,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",0
Barreiras - 83236,-12.155556,-45.007778,67.9,310.7,40.9,17.4,12.7,0,0,0,0,21.5,98.1,123.2,Oeste,RPGA do Rio Grande,471.1
Correntina - 83286,-13.332222,-44.617222,119.1,213.9,10.6,69.1,0,0,0,,0,34.4,41.9,265.8,Oeste,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",447.1
Riachão das Neves (SEDE) - EBDA,-11.747407,-44.911215,135.25,209.5,38.5,51.5,2.25,0,0,0,0,16.25,171,124,Oeste,RPGA do Rio Grande,453.25
Barreiras (Form. Rio Preto) - 46550000,-11.154444,-45.009166,66.4,303.4,42.5,18.7,12.3,0,0,0,0,22.7,89.9,97.9,Oeste,RPGA do Rio Grande,466
Formosa do Rio Preto (COACERAL)  - GR-CL-02,-10.561944,-45.693333,76,194.77,20.75,4.25,47.5,10.25,0,0,0,0,171.5,137.25,Oeste,RPGA do Rio Grande,353.52
Barreiras - EBDA,-12.084632,-45.6679,137,393.5,55,65,0,0,0,0,0,0,184.5,104,Oeste,RPGA do Rio Grande,650.5
São Desidério - R. Velha - GR-CL-01,-12.898055,-46.157222,122.5,262.75,109.5,51.25,0,0.25,0,0,0,4.75,55,181.5,Oeste,RPGA do Rio Grande,551
Formosa do Rio Preto (Fazenda Evandro) - GR-PR-01,-10.600581,-45.822752,,,,,,,,,,,99,144,Oeste,RPGA do Rio Grande,0
 Formosa do Rio Preto (Garganta) - GR-PR-04,-11.384764,-46.505001,,,,,,,,,,,127.75,111.75,Oeste,RPGA do Rio Grande,0
Restaurante Anel da Soja,-11.598938,-46.005263,145.75,202.75,45.75,49.5,2.25,0,0,0,0,16.25,166.5,128.5,Oeste,RPGA do Rio Grande,462.25
Fazenda Santa Rita de Cássia,-11.625053,-45.645252,57.5,,,43,0.25,,,,0,,101.75,97.25,Oeste,RPGA do Rio Grande,100.75
Algocel,-11.758942,-46.205271,185.75,205.5,47.75,32,0.25,0,0,,,,72.75,83,Oeste,RPGA do Rio Grande,471.25
Santa Inês - EBDA,-13.28468,-39.834426,94,269,65,130,20,32,32,49,0,15,24,87,Recôncavo,RPGA do Recôncavo Sul,706
Argoim - Rafael Jambeiro,-12.551332,-39.531083,40,319,51,124.8,9,93,13,73,28,14.5,31,10,Recôncavo,RPGA do Rio Paraguaçu,765.3
Salvador (J. Zoológico) - A401,-13.005515,-38.50576,,77.2,94.4,115.2,83.8,141,66,10.4,0.4,,,,Recôncavo,RPGA do Recôncavo Norte,588.4
Cruz das Almas - A406,-12.675422,-39.08958,8.2,151.4,153,76,106.2,171.6,,121,89.6,36.8,9,18.7,Recôncavo,RPGA do Rio Paraguaçu,913.8
Salvador - Canabrava,-12.924122,-38.429942,43.1,205.1,178.4,163.5,148.6,130.9,174.9,102,130.7,86.7,14.2,12.4,Recôncavo,RPGA do Recôncavo Norte,1363.9
Salvador - Inema -Monte Serrat,-12.930789,-38.517167,49,262.2,134.8,173.3,164.4,105.4,115.5,98.2,78.6,58,6.4,12.9,Recôncavo,RPGA do Recôncavo Norte,1239.4
Salvador - 19 BC,-12.961069,-38.461056,29.2,227.3,102.5,204.1,154.3,96.6,211.8,140.7,150.4,39,23.7,30.6,Recôncavo,RPGA do Recôncavo Norte,1355.91
Salvador - Base Naval/SSN,-12.796341,-38.489389,15.6,117.4,132,131.1,248.1,157.1,76.3,78.6,34.2,24.3,17.4,4.9,Recôncavo,RPGA do Recôncavo Norte,1014.7
Salvador - Ilha Amarela,-12.891344,-38.470778,8.1,173.1,106,222.2,251.9,179.9,161.2,139.1,61.3,85.1,17.2,19.3,Recôncavo,RPGA do Recôncavo Norte,1387.9
Feira de Santana - A413,-12.1962,-38.967384,,,,,,98.6,66.2,43.4,42.2,16.6,8.2,20.8,Recôncavo,RPGA do Recôncavo Norte,267.01
Alagoinhas - 83249,-12.148333,-38.425556,3.5,181.7,94,64,164.8,91,81.4,73.6,76.2,21.5,26.8,12.8,Recôncavo,RPGA do Recôncavo Norte,851.7
Cruz das Almas - 83222,-12.666667,-39.083333,8.1,146.9,136.6,59.6,96.8,168.7,68.5,134.4,95.8,39.5,14.9,19.7,Recôncavo,RPGA do Rio Paraguaçu,954.9
Feira de Santana - 83221,-12.196111,-38.967222,5.1,267.2,,38.7,,93.1,,38.2,38.4,14.6,9.7,19.4,Recôncavo,RPGA do Recôncavo Norte,495.3
Santo Estêvão - EBDA,-12.434665,-39.251074,38.5,294,110,74.5,56.7,138.2,38.1,82.4,51.7,33,2.1,22.7,Recôncavo,RPGA do Rio Paraguaçu,917.11
São Sebastião do Passé - EBDA,-12.518004,-38.501056,15,334.5,160,180.5,260,240,135,110.5,139,55,26.9,54.1,Recôncavo,RPGA do Recôncavo Norte,1629.5
Feira de Santana - Fz.C. Mocó - EBDA,-12.267996,-38.967732,0,263,72,26,83,29.1,62.5,0,35,8,,,Recôncavo,RPGA do Rio Paraguaçu,578.6
Conceição da Feira - EBDA,-12.501335,-39.001068,36,252,100,148.5,220,158,57,142,81.5,36.6,10.5,53.5,Recôncavo,RPGA do Recôncavo Norte,1231.6
Mata de São João - ETA - Embasa,-12.394946,-37.934649,,,53.6,156.4,377.5,195.5,163.5,65,101.6,24,16.9,17.4,Recôncavo,RPGA do Recôncavo Norte,1137.1
Candeias - EMBASA,-12.663561,-38.533,,,,,,,,,,38.4,13.9,9.3,Recôncavo,RPGA do Recôncavo Norte,38.4
Dias D´Ávila - EMBASA,-12.620505,-38.315217,,,,,,,,,,,2.4,,Recôncavo,RPGA do Recôncavo Norte,0
São Sebastião do Passé-EMBASA,-12.517449,-38.492165,,,,,,,,,,13.8,11.8,34.3,Recôncavo,RPGA do Recôncavo Norte,13.8
Simões Filho (Joanes II) - 322,-12.674147,-38.376254,28.2,155.8,218.9,106.1,185.8,114.7,192.3,106.2,107.4,43.9,13.1,58.5,Recôncavo,RPGA do Recôncavo Norte,1259.31
Camaçari (Santa Helena) - 323,-12.56202,-38.1606,21.2,96.2,139.1,142.1,205.4,103.5,112.1,81.3,66.6,59.8,2.1,54.9,Recôncavo,RPGA do Recôncavo Norte,1027.3
Salvador (Ondina) - 83229,-13.005278,-38.505833,20,282.6,86.8,143.2,211.2,134,130.4,109,85.8,78.9,19.1,18.8,Recôncavo,RPGA do Recôncavo Norte,1281.9
Feira de Santana - PG-PR-13,-12.268161,-38.96642,29.25,216.5,71.25,29.25,112.75,91.25,62.5,33.75,47.25,8,6.75,26,Recôncavo,RPGA do Rio Paraguaçu,701.75
Itatim - PG-PR-14,-12.720391,-39.700059,9,141.5,37,35,10.25,45.75,14.5,33.5,17.25,14.25,23.5,61.5,Recôncavo,RPGA do Rio Paraguaçu,358
Feira de Santana - DERBA,-12.251329,-38.767728,3.2,274.4,1.6,0,67.3,80.6,44,18.7,27.5,17.8,0,21.2,Recôncavo,RPGA do Recôncavo Norte,535.1
Salvador - Itapuã - RN-CL-01,-12.931388,-38.361111,37.5,218.5,158.55,104.25,194.5,162.75,146.7,80.65,76.75,77.5,10.25,42.25,Recôncavo,RPGA do Recôncavo Norte,1257.65
Muritiba - PG-PR-12,-12.617895,-39.005591,12.5,166,102.5,60.25,132.75,225.5,68.5,137.25,96,57.25,16.5,28.25,Recôncavo,RPGA do Rio Paraguaçu,1058.5
Amargosa - EBDA,-13.034677,-39.601086,50.5,445,1045,165.5,,,,,124.5,,,40,Recôncavo,RPGA do Recôncavo Sul,1830.5
Coração de Maria - EBDA,-12.234663,-38.751059,15,128.5,72,18.6,178.5,114.7,38.3,49.1,81.7,18.3,0,31.63,Recôncavo,RPGA do Recôncavo Norte,714.7
Irará - EBDA,-12.034659,-38.767726,19,167.5,81,27,154.9,96,78.5,46.5,79.3,26.4,16,60.5,Recôncavo,RPGA do Recôncavo Norte,776.1
Santo Amaro - EBDA,-12.551335,-38.701059,31,193.5,253,114,414,397,155,154,150,123,0,28,Recôncavo,RPGA do Recôncavo Norte,1984.5
Conceição de Jacuípe - EBDA,-12.317998,-38.767728,27.5,223,71.5,20.5,165,110.5,118,36.4,127.1,26,0,30.5,Recôncavo,RPGA do Recôncavo Norte,925.5
Itaparica - EBDA,-12.884677,-38.684395,9.6,258.4,91.7,,,,,,,,,,Recôncavo,RPGA do Recôncavo Sul,359.7
Muritiba - EBDA,-12.618004,-38.984401,25,275,166.5,70,206.5,295,132.5,152.5,130.3,40,10,25,Recôncavo,RPGA do Rio Paraguaçu,1493.3
Santo Antônio de Jesus - EBDA,-12.96801,-39.267744,23.5,302.5,223,89,,,,,,,,,Recôncavo,RPGA do Recôncavo Sul,638
Ubaíra - EBDA,-13.268014,-39.667756,59.5,484,167,221,60,79,57.5,92,42.9,45,77,198,Recôncavo,RPGA do Recôncavo Sul,1307.9
Castro Alves - EBDA,-12.751338,-39.434413,24,236.5,,,,,,,,,,6,Recôncavo,RPGA do Rio Paraguaçu,260.5
Cruz das Almas - EBDA,-12.668004,-39.101071,7.5,173,104.9,54,104.3,150.9,68.7,134.1,96.29,40.6,8.6,17,Recôncavo,RPGA do Rio Paraguaçu,934.3
Conceição do Almeida - EBDA,-12.768005,-39.16774,20.5,204,150,,,,,,,,,,Recôncavo,RPGA do Recôncavo Sul,374.5
Alagoinhas - EBDA,-12.134662,-38.434384,8,122,,,,,85.4,72,71,20.5,0,15.5,Recôncavo,RPGA do Recôncavo Norte,378.9
Aramari - EBDA,-12.08466,-38.501053,46.3,159.2,0,0,0,0,77.5,71.7,51.5,11,0,15.4,Recôncavo,RPGA do Recôncavo Norte,417.2
Mata de São João - EBDA,-12.534671,-38.30105,10,270.3,30,0,0,0,148,149,135,91,0,65,Recôncavo,RPGA do Recôncavo Norte,833.3
Catu - EBDA,-12.351333,-38.384384,23,70,0,0,0,0,169.5,84.5,107,64.5,0,10,Recôncavo,RPGA do Recôncavo Norte,518.5
Salvador - CIA,-12.865789,-38.365219,0.9,45,61.2,59,127.4,138.5,81.3,73.2,72.1,44,6,9,Recôncavo,RPGA do Recôncavo Norte,702.6
Feira de Santana - EBDA,-12.268274,-38.96801,29.25,250.5,99,233.1,142.3,96.7,63,32.1,49.5,0,6.75,26,Recôncavo,RPGA do Rio Paraguaçu,995.46
Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,31.7,189.29,109.9,100.83,148.53,129.8,148.8,54.2,69,51.4,7.1,31.6,Recôncavo,RPGA do Recôncavo Norte,1033.45
Amélia Rodrigues (Rio Seco) - EBDA,-12.400777,-38.758839,65,208.5,170.5,50,306,211.8,163.2,80.2,76.5,46.3,,,Recôncavo,RPGA do Recôncavo Norte,1378
Espinheira,-14.283478,-41.75792,69,212.75,2.5,53.5,1.75,0.75,,,,,131.25,111,Sudoeste,RPGA do Rio de Contas,340.25
Maracás - EBDA,-13.43468,-40.434443,14,298,71.5,72,8.5,25.5,22,33,,0,90,140,Sudoeste,RPGA do Rio de Contas,544.5
Tanhaçu - EBDA,-14.018022,-41.234467,82,306,57,55,0,0,0,3.7,0,0,55.1,90.8,Sudoeste,RPGA do Rio de Contas,503.7
Anagé - EBDA,-14.618034,-41.134467,126,261.5,17.45,25,4.25,0,4.5,1.75,0,0,96.25,158.75,Sudoeste,RPGA do Rio de Contas,440.45
Cândido Sales - EBDA,-15.501383,-41.234473,122.2,184,24,48.7,14.7,4.6,13.6,16.4,0,0,9.8,0,Sudoeste,RPGA do Rio Pardo,428.2
Itambé - EBDA,-15.251383,-40.617789,90,355,91.2,159,40,0,34,59,42,3,37,194,Sudoeste,RPGA do Rio Pardo,873.2
Ibicuí - EBDA,-14.83471,-39.984437,33,373.2,63.5,128,49,35,30,81.5,47,10.1,193.2,220,Sudoeste,RPGA do Rio de Contas,850.31
Itapetinga - EBDA,-15.251383,-40.251113,0,171.1,107.2,148.9,23.6,14.9,17.4,31.9,0,0,16.8,149.06,Sudoeste,RPGA do Rio Pardo,515
Itarantim - EBDA,-15.651392,-40.067777,35,175,206,128,21,0,0,44.3,23,0,231,104.5,Sudoeste,RPGA do Rio Pardo,632.3
Itambé,-15.251383,-40.631122,117,191,79,110,10,,,15,10,2,97,106,Sudoeste,RPGA do Rio Pardo,534
Macarani - EBDA,-15.568056,-40.417786,30,599,45,70,0,0,0,0,0,0,0,18,Sudoeste,RPGA do Rio Pardo,744
Vitória da Conquista - EBDA,-14.851374,-40.834461,69.5,210.9,34,61,10.6,14.3,3,0,0,0,15,211.5,Sudoeste,RPGA do Rio Pardo,403.3
Santo Antônio - Tanhaçu,-14.271359,-41.284468,76,238,6.3,39,0,6,1,4,1.6,0.2,60,83,Sudoeste,RPGA do Rio de Contas,372.1
Itiruçu - A407,-13.52629,-40.12055,,,,44.2,,14.8,53.2,81,64.2,33,140.8,111.6,Sudoeste,RPGA do Recôncavo Sul,290.4
Vitória da Conquista - A414,-14.886428,-40.80133,,,,,,0,0,0,0,0,0,0,Sudoeste,RPGA do Rio Pardo,0
Condeúba - EBDA,-14.884701,-41.984489,27.7,263.7,4.5,127,0,0,0,0,0,0,261.15,317.6,Sudoeste,RPGA do Rio de Contas,422.9
Brumado - EBDA,-14.201356,-41.651143,83,223,25.5,74,22,22,0,0,6,0,199.5,234,Sudoeste,RPGA do Rio de Contas,455.5
Ituaçu - 83292,-13.812778,-41.3,113.5,325.5,17,33.8,5.4,12.6,8.2,9.3,23.1,,53.4,134.6,Sudoeste,RPGA do Rio de Contas,548.4
Vitória da Conquista - 83344,-14.883333,-40.8,74.5,285.8,35.2,59.2,13.9,14.2,17.6,32.8,24,4.8,99.4,232.7,Sudoeste,RPGA do Rio Pardo,562
Ituruçu (Jaguaquara) - 83295,-13.527828,-40.119752,33.6,226.1,71.2,76.2,28.4,57.1,58.7,73.3,,28.7,137.5,105.4,Sudoeste,RPGA do Recôncavo Sul,653.3
Jequié - EBDA,-13.851356,-40.084435,32,250,88,91,15,40,44,34,64,14,204,163,Sudoeste,RPGA do Rio de Contas,672
Tremedal - EBDA,-14.977207,-41.411976,54.07,142.75,9.25,29.5,0,0,0,0,0,0,150,138,Sudoeste,RPGA do Rio de Contas,235.57
Itiruçu - EBDA,-13.534683,-40.151101,37,281,77.5,82,38,77,77.5,103,0,35,42,0,Sudoeste,RPGA do Rio de Contas,808
Ipiaú - EBDA,-14.134698,-39.734428,49.5,369.9,518.9,204.7,23.6,54.8,58.1,66.9,0,56.8,35,0,Sudoeste,RPGA do Rio de Contas,1403.2
Jaguaquara - EBDA,-13.534684,-39.984431,65.5,312,62,80.5,52.2,76,65.5,103.5,86,17.5,92.75,89,Sudoeste,RPGA do Recôncavo Sul,920.7
Anagé - CO-CL-01,-14.618055,-41.149722,126,297.5,17.5,25,4.25,0,4.5,1.75,0,0,96.25,158.75,Sudoeste,RPGA do Rio de Contas,476.5
Brumado - CO-CL-02,-14.207222,-41.778055,70.5,281,18.25,20.5,3.75,22,5.75,4.5,4.75,0,162.5,169.5,Sudoeste,RPGA do Rio de Contas,431
Planaltino - PG-PR-03,-13.259292,-40.373976,10,242,50.75,16.25,12.75,20.75,16,19.5,5.5,7,124,52,Sudoeste,RPGA do Recôncavo Sul,400.5
Jaguaquara - RS-CL-01,-13.573055,-39.940833,20.25,261.5,70.75,33,21.5,83,56.25,98,86,42.25,79,100,Sudoeste,RPGA do Recôncavo Sul,772.5
Jequié - CO-CL-03,-13.873055,-40.071944,22.25,180.9,45.75,72.75,6.5,20.75,17.75,19.75,47,11.25,144.25,137.75,Sudoeste,RPGA do Rio de Contas,444.65
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,69.5,278.5,41.5,55.75,21.5,12,13.25,31,27,3.5,93.5,238,Sudoeste,RPGA do Rio Pardo,553.5
Tremedal - CO-PR-03,-14.980998,-41.410135,55.25,142.75,9.25,29.5,,,,,,0,149.5,138.5,Sudoeste,RPGA do Rio de Contas,236.75
Barra do Choça - EBDA,-14.868041,-40.651122,25.9,270.9,56.7,69.4,35.9,29.2,35.8,38.6,24.7,3.6,113.4,80.3,Sudoeste,RPGA do Rio Pardo,590.7
Camacã (Fz Nanci) - 53880000,-15.581395,-39.521095,39,238,129,161,36,22,59,57,35,57,99,207,Sul,RPGA do Rio Pardo,833
Potiraguá - EBDA,-15.601392,-39.867771,9.5,324,129,181,33.5,5,3.7,19.9,21.7,22.9,208.6,136.25,Sul,RPGA do Rio Pardo,750.2
Caravelas - A405,-17.739413,-39.258617,,,,234.2,109,35.8,48.6,47.8,57.8,111,227.2,185.2,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",644.2
Ilhéus - A410,-14.658803,-39.181438,,,,,,,,185.8,326.7,390.6,223.2,175.2,Sul,RPGA do Leste,903.1
Canavieiras - 83398,-15.666667,-38.95,,299.6,165.2,198.8,218.6,46.6,81.9,91.5,80.8,186.2,206.2,200.3,Sul,RPGA do Rio Pardo,1369.2
Caravelas - 83498,-17.739167,-39.258333,31.5,160.5,53.3,257.7,101,30.7,43.5,40.4,46,113.3,233.7,158.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",877.9
Guaratinga - 83446,-16.58,-39.78,68.6,199.4,93.7,131.5,24.7,32.2,55.2,51.5,42.2,43.1,177.1,170.3,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",742.11
Teixeira de Freitas - DERBA,-17.5681,-39.234434,10,,67.7,56.5,15.5,0,9,26.6,34,9.5,95.3,21,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",228.8
Teixeira de Freitas - EBDA,-17.534762,-39.734446,,125.3,51.2,,,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",176.5
Eunápolis - EBDA,-16.368074,-39.567768,101.5,120.5,74.4,142,54.75,31,40.25,54.75,49,136.75,316.25,132.55,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",804.9
Medeiros Neto - EBDA,-17.368089,-40.234458,,181,27.8,,,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",208.8
Itanhém - EBDA,-17.134752,-40.334459,,199.7,34.7,,,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",234.4
Nova Viçosa - EBDA,-17.884771,-39.38444,,225.9,34.86,,,,,,,,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",260.76
Mucuri - EBDA,-18.084773,-39.55111,37.6,215.6,53,179.6,32.8,15.4,109.4,40.6,94.8,66.6,124,111,Sul,RPGA do Rio Mucuri,845.4
Itamaraju - EBDA,-17.068089,-39.534438,52.3,218.3,62.8,170.6,18.4,25.3,50.6,73.8,64.3,75.6,157.3,107.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",812
Alcobaça - EBDA,-17.520876,-39.196654,41.2,177,178.7,192.2,58.5,23.9,62.8,104.1,65.2,160,156.7,105.4,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1063.6
Eunápolis - FB-CL-01,-16.290555,-39.579722,101.5,111.25,97.75,142,55.25,31,40.25,49.25,48.5,137.75,316.25,132.55,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",814.5
Ilhéus (CPLAC) - LE-CL-01,-14.80184,-39.181444,140.75,348.25,136.75,139.5,123,83,144.25,87.5,148.25,94.5,146.5,120.25,Sul,RPGA do Leste,1445.75
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,96.6,227.25,24.5,119.75,19,9.75,15.5,27.5,49.5,13.2,115.25,22.25,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",602.56
Arataca,-15.868067,-39.417762,116.9,225.2,161.3,155,61.3,63.8,76.1,55.3,93.2,76.8,109.4,254.8,Sul,RPGA do Rio Pardo,1084.9
Camacã,-15.418059,-39.051083,23.5,119.9,123.7,141.3,45,40.8,49.3,57.9,71,107.4,49.9,248.9,Sul,RPGA do Leste,779.8
Coaraci,-14.634708,-39.551092,100.4,362.4,88.8,216.4,67.2,53.4,80.7,56,67.6,81,207.7,0,Sul,RPGA do Leste,1173.9
Angical (SEDE) - EBDA,-12.001302,-44.684543,138,279.5,30,32,18,0,0,0,0,7,112.5,81.5,São Francisco,RPGA do Rio Grande,504.5
Baianópolis (SEDE) - EBDA,-12.301308,-44.53454,157,351,36,34,0,0,0,0,0,5,125,206,São Francisco,RPGA do Rio Grande,583
Cristópolis (SEDE) - EBDA,-12.217972,-44.434539,122,206,20,25,0,0,0,0,0,5,235.05,111,São Francisco,RPGA do Rio Grande,378
Santa Rita de Cássia (SEDE),-11.001281,-44.517867,105.5,230,35,17.5,0,0,0,0,0,2.5,265.7,130,São Francisco,RPGA do Rio Grande,390.5
