Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/15,Fev/15,Mar/15,Abr/15,Mai/15,Jun/15,Jul/15,Ago/15,Set/15,Out/15,Nov/15,Dez/15,Região,Rpga,Total
Feira de Santana - 83221,-12.196111,-38.967222,13,97.5,25.4,108,161,99.7,87.1,25.7,22,11.2,4.1,1.8,Recôncavo,RPGA do Recôncavo Norte,650.6
Amargosa - A434,-13.009468,-39.616881,33,91.6,21.2,225.4,29.4,139.8,135.6,86.4,31,37.4,76,9.6,Recôncavo,RPGA do Recôncavo Sul,830.8
Valença - A444,-13.34361,-39.12667,61.8,174.4,63.8,144.4,238,381.6,244.6,163.2,56.2,,38,26.6,Recôncavo,RPGA do Recôncavo Sul,1528
Mata de São João - ETA - Embasa,-12.394946,-37.934649,20,26.9,11.4,174.53,50.6,153.8,176.2,110.5,43.4,16.9,0,10.1,Recôncavo,RPGA do Recôncavo Norte,784.23
Candeias - EMBASA,-12.663561,-38.533,102.2,83.6,36,457.5,391.8,304.1,146,60.7,20.8,12.9,0,1.4,Recôncavo,RPGA do Recôncavo Norte,1615.6
Dias D´Ávila - EMBASA,-12.620505,-38.315217,73.4,71.55,26.8,421.32,397.7,242.9,210,124.8,47.9,,0.3,5.8,Recôncavo,RPGA do Recôncavo Norte,1616.38
São Sebastião do Passé-EMBASA,-12.517449,-38.492165,13.9,47.4,69.7,,307.7,197.94,138.2,62.8,19.3,,0,0,Recôncavo,RPGA do Recôncavo Norte,856.94
Simões Filho (Joanes II) - 322,-12.674147,-38.376254,62.8,95,20.9,353,384.8,376.7,160.2,81.9,28.7,,0.3,14.9,Recôncavo,RPGA do Recôncavo Norte,1564.01
Camaçari (Santa Helena) - 323,-12.56202,-38.1606,70.6,71,20.3,308.8,323,291.7,154.9,184.2,48.3,,1.6,20.8,Recôncavo,RPGA do Recôncavo Norte,1472.81
Salvador - (MONT SERRAT - PCD),-12.930959,-38.516964,,132.4,74.4,189.2,9.8,344.4,156.6,53,24.6,19,4,16.6,Recôncavo,RPGA do Recôncavo Norte,1003.41
Salvador (Ondina) - 83229,-13.005278,-38.505833,51.3,89.6,31.3,394.2,639,352.8,183.9,87.5,21.9,16.6,3.2,15.7,Recôncavo,RPGA do Recôncavo Norte,1868.11
Feira de Santana - PG-PR-13,-12.268161,-38.96642,17.75,84,34,153.75,172.25,87,110.5,43.5,18.25,7.25,1.75,4.75,Recôncavo,RPGA do Rio Paraguaçu,728.25
Itatim - PG-PR-14,-12.720391,-39.700059,10,100.75,7,39.25,20.25,33.25,33.75,22,9.5,4.5,12.75,5.75,Recôncavo,RPGA do Rio Paraguaçu,280.25
Salvador (Centro) - 292740802A,-12.97821,-38.515945,58.4,112.7,27.2,377.2,,,,,,19.2,6.5,18,Recôncavo,RPGA do Recôncavo Norte,594.7
Salvador (São tomé de Paripe) - 292740806A,-12.795508,-38.489389,42.7,10.4,51.7,380.3,,,,,,20.4,6.5,,Recôncavo,RPGA do Recôncavo Norte,505.5
Salvador (Federação) - 292740803A,-13.000791,-38.511056,,,,,582.7,,,,,18.2,1.4,18.1,Recôncavo,RPGA do Recôncavo Norte,600.91
Salvador (Cabula) - 292740810A,-12.961347,-38.460778,47.1,102.4,29.8,567.5,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,746.8
Salvador (Nova Esperança) - 292740818A,-12.861,-38.368,42.4,90.3,28.8,378.6,505.5,,,,,16.3,5.2,3.8,Recôncavo,RPGA do Recôncavo Norte,1061.9
Salvador (Caminho das Árvores) - 292740815A,-12.97718,-38.453834,51.7,76.9,25.2,,612.3,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,766.1
Salvador (Águas Claras) - 292740808A,-12.8944,-38.441889,64,75.2,41.5,443.4,585.2,341.5,158.1,101.8,30.2,10,1.2,15.7,Recôncavo,RPGA do Recôncavo Norte,1850.9
Salvador (Alto do Peru) - 292740812A,-12.939122,-38.486334,59.2,150.2,55.7,654.6,748.95,,,25.2,,18,6.9,20.6,Recôncavo,RPGA do Recôncavo Norte,1711.86
Salvador (CAB) - 292740811A,-12.943354,-38.421264,47.1,35.9,15.4,443.4,610,,,98.4,,17.2,1.4,24.5,Recôncavo,RPGA do Recôncavo Norte,1267.4
Salvador (Cosme de Farias) - 292740816A,-12.979402,-38.4855,35.7,123.3,32.2,506.1,644.8,399.4,195.4,91.5,41.8,21.2,10.9,28.5,Recôncavo,RPGA do Recôncavo Norte,2091.4
Salvador (São Caetano) - 292740814A,-12.939678,-38.474667,45.5,129.1,53.9,608.5,,,162,147.1,38.4,10.6,,,Recôncavo,RPGA do Recôncavo Norte,1195.1
Salvador (Pirajá) - 292740801A,-12.8994,-38.458833,16.7,19.6,14.1,481,684.9,,170.3,107,38.2,24.5,2.8,,Recôncavo,RPGA do Recôncavo Norte,1556.3
Salvador (Rio Sena) - 292740805A,-12.891344,-38.470778,49.7,95.8,57,575.4,,,,,,30.4,3,28.2,Recôncavo,RPGA do Recôncavo Norte,808.3
Salvador (Monte Serrat) - 292740804A,-12.930789,-38.517167,58.4,132.2,66.7,,,,,,,,5,,Recôncavo,RPGA do Recôncavo Norte,257.3
Candeias (Santa Terezinha) - 290650105A,-12.647172,-38.539112,85.4,68.5,21.2,523.8,,,157.8,62.4,20.9,15.9,,,Recôncavo,RPGA do Recôncavo Norte,955.9
Candeias (Centro) - 290650101A,-12.670229,-38.544112,97.2,64.1,36.1,467.7,492.4,428.7,196.2,72.8,19.6,12.2,0.8,3.6,Recôncavo,RPGA do Recôncavo Norte,1887
Candeias (Malemba) - 290650102A,-12.678285,-38.544112,86.9,83.8,31.8,443.9,598.8,417.8,191.7,,,,1.2,5.6,Recôncavo,RPGA do Recôncavo Norte,1854.7
Candeias (Santo Antônio) - 290650103A,-12.678285,-38.536056,93.7,69.3,38,463.3,,,,,22,15.3,2.2,6.8,Recôncavo,RPGA do Recôncavo Norte,701.6
Salvador - Itapuã - RN-CL-01,-12.931388,-38.361111,57.4,112.2,42.5,440,591.6,344,140.7,76.8,26.8,17,3.2,18.6,Recôncavo,RPGA do Recôncavo Norte,1849
Candeias (Sarandi) - 290650104A,-12.671341,-38.531056,103.9,70.7,35.3,495.9,483.2,403.4,192.7,78.6,19.9,13.7,0.8,3.8,Recôncavo,RPGA do Recôncavo Norte,1897.31
Lauro de Freitas (Areia Branca) - 291920706A,-12.841,-38.337,35.2,92.3,41.5,408,,,,132.1,30.95,17.3,2,17.1,Recôncavo,RPGA do Recôncavo Norte,757.35
Lauro de Freitas (Itinga) - 291920703A,-12.892,-38.336,42.4,92.1,45.4,334.7,628.4,359.7,136.1,,23.9,22.5,1,7.2,Recôncavo,RPGA do Recôncavo Norte,1685.2
Lauro de Freitas (Itinga 02) - 291920704A,-12.89,-38.353,,,,,,,,154.4,21.3,10.4,1,6.4,Recôncavo,RPGA do Recôncavo Norte,186.11
Lauro de Freitas (Vila Praiana) - 291920702A,-12.901,-38.308,52.4,70.4,,266.8,,280.7,115.6,141.2,19.6,10.9,0.2,4.6,Recôncavo,RPGA do Recôncavo Norte,957.6
Lauro de Freitas (Portão) - 291920701A,-12.87,-38.305,31.8,112.6,49.4,398.5,,,,,,,,,Recôncavo,RPGA do Recôncavo Norte,592.3
Lauro de Freitas (Rua 02 de Julho) - 291920705A,-12.839,-38.35,36.6,90.3,38.4,349.2,,409.5,169.8,110.1,27.8,16.8,4,14.3,Recôncavo,RPGA do Recôncavo Norte,1248.5
Gandú (Dois de Julho) - 291120401A,-13.741357,-39.48303,103.3,107.2,46.8,103.2,85,198.6,116.5,83.76,12.8,21.2,42.9,18.4,Recôncavo,RPGA do Recôncavo Sul,878.36
Muritiba - PG-PR-12,-12.617895,-39.005591,45.25,109.75,17.5,161.25,329.5,151,153,100.5,32,31.5,5.5,2,Recôncavo,RPGA do Rio Paraguaçu,1131.25
Maragogipe (Centro) - 292060101A,-12.78,-38.917,92.5,123.75,,,,252.7,180.5,107.3,,,,,Recôncavo,RPGA do Rio Paraguaçu,756.75
Nazaré (Centro) - 292250801A,-13.032,-39.015,70.2,169.3,42.1,227,402.4,,207.6,200.41,44.4,44.9,16.2,13,Recôncavo,RPGA do Recôncavo Sul,1408.32
Valença (Rua São Roque) - 293290301A,-13.363,-39.078,67.9,152,88.1,145.9,272.9,351.9,204,151.8,40.7,30.6,30.9,26.2,Recôncavo,RPGA do Recôncavo Sul,1505.8
Rafael Jambeiro (PC Fazenda Jurema) - 51346050,-12.4881,-39.6981,,,,,,,,,,10,4.7,5.8,Recôncavo,RPGA do Rio Paraguaçu,10
Rafael Jambeiro (PC Argoim) - 51351000,-12.5867,-39.5217,,,,,,,,,,9.3,24.8,2.6,Recôncavo,RPGA do Rio Paraguaçu,9.3
Santo Estevão (PC Rio Paratigi) - 51370000,-12.51503,-39.38272,,,,,,,,,,18.7,11,0.3,Recôncavo,RPGA do Rio Paraguaçu,18.7
Feira de Santana - PC Rio Branco,-12.2331,-39.0461,,,,,,,,,,6,1.4,2.1,Recôncavo,RPGA do Rio Paraguaçu,6
Salvador (Abaeté) - RN-PR-01,-12.945407,-38.361404,53.2,99.3,58.6,183.4,529.2,280,131.4,108.24,27.6,19.8,0,9.8,Recôncavo,RPGA do Recôncavo Norte,1490.74
Espinheira,-14.283478,-41.75792,0.25,77.25,14,158.25,29.25,6.25,9.25,7.5,0,5.25,5,4.5,Sudoeste,RPGA do Rio de Contas,307.25
Cândido Sales - 53620000,-15.512891,-41.236629,6,94.6,16.2,26.2,26,25.2,15.8,8.8,0,,,4.2,Sudoeste,RPGA do Rio Pardo,218.8
Itiruçu - A407,-13.52629,-40.12055,76,182.4,58,70.2,68,115.4,,,,25.6,12.8,4.2,Sudoeste,RPGA do Recôncavo Sul,595.6
Vitória da Conquista - A414,-14.886428,-40.80133,,,,,,,,46.2,0.4,23.6,53.2,54.4,Sudoeste,RPGA do Rio Pardo,70.2
Ituaçu - 83292,-13.812778,-41.3,1.1,118.8,62.1,141.4,25.4,20.2,8.5,15.1,2.8,2.7,5.2,2.4,Sudoeste,RPGA do Rio de Contas,398.1
Vitória da Conquista - 83344,-14.883333,-40.8,7.4,103,56.5,55.3,28.7,34.4,22.1,43.9,0,23.9,55,56.1,Sudoeste,RPGA do Rio Pardo,375.2
Ituruçu (Jaguaquara) - 83295,-13.527828,-40.119752,78.1,185.6,52,69.9,66.4,107.8,70.9,74.4,44.1,23.6,11.6,3.2,Sudoeste,RPGA do Recôncavo Sul,772.8
Brumado - A433,-14.181886,-41.672281,0.6,76.4,10.6,,,23.4,15.8,6.4,0,29.2,11,20.2,Sudoeste,RPGA do Rio de Contas,162.4
Ipiaú - A445,-14.171304,-39.692502,72.6,110,40.2,31.6,66.8,175,117.6,,,28.6,2.2,5.6,Sudoeste,RPGA do Rio de Contas,642.4
Itapetinga - A446,-15.24462,-40.22955,9.4,99,49.2,0.4,0,,21.6,,0.2,8,3,0.6,Sudoeste,RPGA do Rio Pardo,187.8
Anagé - CO-CL-01,-14.618055,-41.149722,5.5,146.75,38,76,12.25,9,7.25,13,0,50.25,6.75,10.25,Sudoeste,RPGA do Rio de Contas,358
Brumado - CO-CL-02,-14.207222,-41.778055,0,104.5,,,,,,6.75,,,,,Sudoeste,RPGA do Rio de Contas,111.25
Planaltino - PG-PR-03,-13.259292,-40.373976,27.5,192.25,7.75,146.75,192,22,33.5,29,6.75,27.5,38.25,0.5,Sudoeste,RPGA do Recôncavo Sul,685
Vitória da Conquista (Centro) - 293330701A,-14.852,-40.839,36.8,78.7,28.2,38.3,19.3,14,10.2,27.2,0,34.7,6.2,13.1,Sudoeste,RPGA do Rio Pardo,287.4
Itororó (Centro) - 291710201A,-15.119,-40.065,106.1,75,8.5,69.8,,88.1,53.3,79.6,0,29.2,7.1,3.1,Sudoeste,RPGA do Leste,509.6
Itapetinga (Clerolândia) - 291640101A,-15.243,-40.221,5.8,104.8,53.8,30.7,,40.2,34.6,55.9,1,6.2,2.2,0.4,Sudoeste,RPGA do Rio Pardo,333
Vitória da Conquista (Recreio) - 293330702A,-14.861,-40.841,49.6,70.5,24.2,45.7,16,15.8,11.2,29.9,0,31.1,9.1,,Sudoeste,RPGA do Rio Pardo,294
Vitória da Conquista (Patagônia) - 293330704A,-14.87,-40.863,10.7,95.2,37,38,13.6,14.6,9.2,30.3,0,,25.1,19.1,Sudoeste,RPGA do Rio Pardo,248.6
Vitória da Conquista (Barcelar) - 293330705A,-14.838,-40.856,14,68.8,35.1,59.2,20.1,17.2,21.3,38.3,,,,,Sudoeste,RPGA do Rio Pardo,274
Vitória da Conquista (Lomantão) - 293330703A,-14.87,-40.827,20.8,89.1,34.3,45.1,16.6,20.6,10.8,30.6,0,24.5,19.2,49,Sudoeste,RPGA do Rio Pardo,292.4
Jaguaquara - RS-CL-01,-13.573055,-39.940833,36.75,115,8.3,48.5,57.25,86,106.75,82.75,25.75,26,5.5,13,Sudoeste,RPGA do Recôncavo Sul,593.05
Jequié - CO-CL-03,-13.873055,-40.071944,13.25,105.75,33.25,20,21,40.25,27.5,37.25,9.25,8,4,1.5,Sudoeste,RPGA do Rio de Contas,315.5
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,5.75,100.5,55.95,53.75,21.25,25.5,14.5,37.75,0,23,104.45,46.8,Sudoeste,RPGA do Rio Pardo,337.95
Tremedal - CO-PR-03,-14.980998,-41.410135,2.25,85,11.75,25.25,15.25,5.25,,,,,,,Sudoeste,RPGA do Rio de Contas,144.75
Jucuruçu (PCH Cach. da Lixa M) - 55354000,-17.06703,-40.068619,,,,,,,0,0,,143,269.1,79.3,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",143
Caravelas - A405,-17.739413,-39.258617,18.2,45,115.4,101.2,139,209.6,90.2,1.8,0.2,53.4,31,21.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",774
Vereda (PCH Colino II M) - 55355600,-17.07126,-40.15474,,,,,,,,20.6,,53,104.6,6.6,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",73.6
Ilhéus - A410,-14.658803,-39.181438,59,114.2,77.2,43.2,124.4,465.4,160.6,163.4,21.6,33.4,17.8,25.6,Sul,RPGA do Leste,1262.4
Canavieiras - 83398,-15.666667,-38.95,64.6,220.3,66.9,62.3,373.8,415.1,101.9,184.2,4.2,55.6,8.9,7.4,Sul,RPGA do Rio Pardo,1548.9
Caravelas - 83498,-17.739167,-39.258333,16,42,111.4,98,124.5,,94.6,36.4,12.7,48.6,29,20.5,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",584.2
Guaratinga - 83446,-16.58,-39.78,35.6,96.4,75.9,41.8,79.3,100.4,74.5,77.6,2.4,17.9,53.1,7.5,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",601.8
Maraú - A438,-13.90694,-38.97222,194.2,111.2,95.8,243.6,,,,131.8,40.4,65.4,127.2,26.8,Sul,RPGA do Recôncavo Sul,882.4
Una - A437,-15.280215,-39.09127,77,155.6,87.6,,113,343.2,172,207,8.6,158,20.4,31.6,Sul,RPGA do Leste,1322
Porto Seguro - A427,-16.388977,-39.182389,56.8,122.8,,,,233.4,106,135.6,15.4,106.2,52.8,5.8,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",776.2
Caravelas (Abrolhos) - A422,-17.79052,-39.22789,12.6,118,68.4,33.4,29.6,113.4,62.8,15.4,0.6,38,6,35.6,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",492.2
Belmonte - A447,-16.08487,-39.21726,,,,,158,156.2,4.2,3.8,6.8,77,25.6,9,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",406
Camacan (Centro) - 290560201A,-15.422225,-39.494984,64.1,62.4,59.2,186,112.8,226.9,135.8,173.1,1.6,,,,Sul,RPGA do Rio Pardo,1021.91
Ilhéus (CPLAC) - LE-CL-01,-14.80184,-39.181444,85.25,84.75,79.25,44.75,82.75,359.25,124.5,115.5,6.25,25.5,4.55,2,Sul,RPGA do Leste,1007.75
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,35.5,54.5,138.25,38,101.2,122.25,62.75,29.5,7,24.75,50.25,16.5,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",613.7
Itabuna - Fazenda Barra,-14.8997,-39.3686,83.4,152.8,56,39.2,60,176.4,109.4,117.2,1.8,83.4,5.4,2.2,Sul,RPGA do Leste,879.6
Belmonte (Centro) - 290340901A,-15.859179,-38.878025,77.5,157,99.6,204.9,,302.7,78.3,81.6,3.4,53.9,22.7,13.2,Sul,RPGA do Rio Jequitinhonha,1058.9
Camacan (São João do Panelinha) - 290560202A,-15.375278,-39.489984,,,,176.4,,,,125.1,2.8,63.2,47.6,,Sul,RPGA do Rio Pardo,367.5
Camacan (Centro) - 290560203A,-15.416389,-39.493873,57,72.5,67.4,146.1,118.5,223.3,138,,1.6,61.2,70.7,3.2,Sul,RPGA do Rio Pardo,885.6
Ilhéus (Conquista) - 291360601A,-14.797213,-39.04608,98.2,136.5,72.4,39.9,149.4,541.7,159.1,133.6,,,,16.1,Sul,RPGA do Leste,1330.8
Ilhéus (Malhado) - 291360602A,-14.789158,-39.048858,83.7,104.4,68.7,40.1,150.65,480.7,153.7,120.1,7,40.9,5.7,19.4,Sul,RPGA do Leste,1249.95
Itabuna (São Caetano) - 291480202A,-14.80638,-39.27803,,,,50.1,50.1,,114.9,110.9,10.3,28.4,4.6,5.6,Sul,RPGA do Leste,364.7
Itabuna (Nova Ferradas) - 291480203A,-14.857213,-39.346922,,,,42.4,53.2,,108.47,107.3,5.8,63.4,5.2,1.4,Sul,RPGA do Leste,380.57
Medeiros Neto (Planalto I) - 292110401A,-17.365,-40.223,0.6,39.6,131.6,50.4,34.6,47.1,43.2,31.2,1.4,10.2,31.4,41.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",389.9
Nova Viçosa (Centro) - 292300102A,-17.893,-39.372,12.3,51.5,71,192.3,,,,,,,25.1,20.5,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",327.1
Nova Viçosa (Posto da Mata) - 292300103A,-17.896,-39.37,9.7,50.3,64.6,193.2,217.2,104.8,111.5,42.6,16.3,85.4,29.1,18.5,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",895.6
Porto Seguro (Areião) - 292530301A,-16.441,-39.076,,,,180.4,195.9,256,,70.2,20.4,64.3,65.9,17.6,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",787.2
Porto Seguro (Paraguai) - 292530302A,-16.41,-39.08,18.8,91.8,73.3,249.8,194,238.9,108.6,89.6,25.2,75.3,55.1,17.8,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1165.3
Porto Seguro (Trancoso) - 292530303A,-16.595,-39.109,23,55.5,27.7,155.6,364.6,266.6,108.05,86.9,11.3,71.8,62.2,16.3,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1171.05
Santa Cruz Cabrália (BR367km4) - 292770501A,-16.321,-39.023,23.5,56,37.6,180.3,160,311,80.8,68.3,13.2,63.2,39.1,26.6,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",993.9
Itagimirim (Estádio Municipal) - 291530401A,-16.089181,-39.615546,,,,,60.6,74.8,72.4,83.6,4.4,61.8,9.3,5.9,Sul,RPGA do Rio Jequitinhonha,357.6
Itapebi (Jusante) - 54945000,-15.949206,-39.5225,,,,,,,,143.3,,,56.4,4.7,Sul,RPGA do Rio Jequitinhonha,143.3
Santa Rita de Cássia - A415,-11.002768,-44.524965,106,,65.8,142.4,12.8,0,,,,,,,São Francisco,RPGA do Rio Grande,327.01
Bom Jesus da Lapa - A418,-13.251094,-43.405365,,,,,,0,0,0,0,1.8,88,12,São Francisco,RPGA do Rio Carnaíba de Dentro,1.8
Barra - 83179,-11.083333,-43.166667,11.1,65.8,,78.6,19.6,0,0,0,0,21.1,93,3.3,São Francisco,RPGA do Rio Grande,196.2
Bom Jesus da Lapa - 83288,-13.251389,-43.405278,30.8,60.7,92.1,117.5,59.6,0,0,0,0,2.2,89.6,12.6,São Francisco,RPGA do Rio Carnaíba de Dentro,362.91
Caetité - 83339,-14.066667,-42.483333,1.6,107,42.6,123.8,34.3,3.6,13.3,9.2,0,15.2,72.6,26.2,São Francisco,RPGA do Rio de Contas,350.6
Carinhanha - 83408,-14.283333,-43.766667,0.5,132.7,38.7,66.5,60.7,0.1,0,0,0,,108.8,15.5,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",299.2
Santa Rita de Cássia - 83076,-11.016667,-44.516667,117,156.2,69.2,161.1,12.5,0,0,0,0,34.1,132.8,43.3,São Francisco,RPGA do Rio Grande,550.1
Guanambí - A426,-14.208123,-42.749647,9.4,89.6,87.4,163.2,40,0,0.2,0.2,0,2.8,82.6,12.8,São Francisco,RPGA do Rio Carnaíba de Dentro,392.8
Buritirama - A432,-10.722925,-43.651203,41.6,77.2,111,87.2,6,0,0,0,0,10.2,45.8,22.6,São Francisco,RPGA do Rio Grande,333.2
Barra - A429,-11.084858,-43.138998,13.2,,,,,0,0.2,0,0,25.4,109.2,4.4,São Francisco,RPGA do Rio Grande,38.8
Ibotirama - A439,-12.19306,-43.21342,35.6,135,94,101.4,4.4,0,0,0,2,10.2,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,382.6
Paramirim (Zabumbão) - PM-PR-02,-13.43836,-42.21638,0,124.25,,,,,,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,124.25
Gentio do Ouro,-11.42951,-42.513484,0,76,14,92.6,5.6,2.6,3,2,0,0.8,67.4,17.6,São Francisco,RPGA dos Rios Verde e Jacaré,196.6
Cotegipe (Faz. Macambira) - 46675000,-11.6106,-44.1567,35,101.4,110.2,127,7.2,0,0,0,0,48,71.6,27,São Francisco,RPGA do Rio Grande,428.8
Mansidão (Fz.P. Limpo) - 46870000,-11.236845,-43.950633,,113,228.2,111,52.4,0,0,0,0,29,62.8,14,São Francisco,RPGA do Rio Grande,533.6
Fazenda Caraíbas,-12.571486,-42.074028,14.8,119.4,26.4,116.4,37.4,11.4,11.4,3.2,0,4.2,96,12.4,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,344.6
Santa Rita C-Ibipetu-ANA_INEMA,-11.007115,-44.525369,,,38.4,,,0,,,,,,,São Francisco,RPGA do Rio Grande,38.4
Fazenda Piabanha,-14.59737,-42.38433,2.25,85,11.75,,,,,,,,,,São Francisco,RPGA do Rio de Contas,99
