Dados de Precipitação Mensal das Estações,,,,,,,,,,,,,,,,,
Estação,Latitude,Longitude,Jan/13,Fev/13,Mar/13,Abr/13,Mai/13,Jun/13,Jul/13,Ago/13,Set/13,Out/13,Nov/13,Dez/13,Região,Rpga,Total
Amargosa - EBDA,-13.034677,-39.601086,84.5,71,14.3,8,32,93,61.6,128.7,,44,52.1,,Recôncavo,RPGA do Recôncavo Sul,537.1
Coração de Maria - EBDA,-12.234663,-38.751059,22.3,21.5,3.5,140.8,90.7,139.2,113.8,,12.1,105.6,98.1,,Recôncavo,RPGA do Recôncavo Norte,649.5
Irará - EBDA,-12.034659,-38.767726,48,10,5.4,95.5,112,136.5,173.5,,49,101,82.5,,Recôncavo,RPGA do Recôncavo Norte,730.9
Santo Amaro - EBDA,-12.551335,-38.701059,25.8,2.5,20,551,98.5,231.5,165.9,78.3,78,59.4,23.7,,Recôncavo,RPGA do Recôncavo Norte,1310.9
Conceição de Jacuípe - EBDA,-12.317998,-38.767728,25,15,26,139.5,64.5,122.5,,,35,90,17.5,,Recôncavo,RPGA do Recôncavo Norte,517.5
Itaparica - EBDA,-12.884677,-38.684395,42.8,77.7,47.9,324.5,257.4,443.7,,227.4,,151.1,181.7,,Recôncavo,RPGA do Recôncavo Sul,1572.5
Muritiba - EBDA,-12.618004,-38.984401,130,141.4,43,210.5,176,304,134,127.5,42,193,10,,Recôncavo,RPGA do Rio Paraguaçu,1501.4
Santo Antônio de Jesus - EBDA,-12.96801,-39.267744,34,72,15,56.9,68.5,126.5,164,158.5,35,0,135,,Recôncavo,RPGA do Recôncavo Sul,730.4
Gandu - EBDA,-13.751359,-39.484419,192.3,152.3,68.6,117,27,123,89.5,103.72,100.77,,,,Recôncavo,RPGA do Recôncavo Sul,974.19
Valença - EBDA,-13.368019,-39.06774,94.5,129.7,54.7,53.6,75.4,107,,,,,,,Recôncavo,RPGA do Recôncavo Sul,514.9
Ubaíra - EBDA,-13.268014,-39.667756,15,51.9,60.6,20.3,67.8,104.9,116,53.8,64,28.8,42.3,,Recôncavo,RPGA do Recôncavo Sul,583.1
Castro Alves - EBDA,-12.751338,-39.434413,95.5,27.5,0,0,7.5,8,55.5,27.5,47.5,28,38,,Recôncavo,RPGA do Rio Paraguaçu,297
Cruz das Almas - EBDA,-12.668004,-39.101071,82.5,79.5,16,109.5,119.5,177,82,97,42,47,76,,Recôncavo,RPGA do Rio Paraguaçu,852
Conceição do Almeida - EBDA,-12.768005,-39.16774,83.5,57.5,22,142,109,227,156,82.5,75.5,56,58,,Recôncavo,RPGA do Recôncavo Sul,1011
Alagoinhas - EBDA,-12.134662,-38.434384,45.6,,18.2,229.3,164.5,146.8,157.5,104.9,68,71.7,,,Recôncavo,RPGA do Recôncavo Norte,1006.51
Aramari - EBDA,-12.08466,-38.501053,57.8,,10,145.6,155.8,94,174.6,95.6,48.8,74,,,Recôncavo,RPGA do Recôncavo Norte,856.2
Mata de São João - EBDA,-12.534671,-38.30105,70,,32,302.8,178.5,172,209,183,64,166,,,Recôncavo,RPGA do Recôncavo Norte,1377.3
Catu - EBDA,-12.351333,-38.384384,62.5,,20,314,206.2,178,80,133.5,93.9,164.5,,,Recôncavo,RPGA do Recôncavo Norte,1252.61
Espinheira,-14.283478,-41.75792,,,,,21.75,0,0.5,1,3,54.5,113.25,209.25,Sudoeste,RPGA do Rio de Contas,80.75
Maracás - EBDA,-13.43468,-40.434443,123,36,6,88,20,75.7,24,10,41,0,20,,Sudoeste,RPGA do Rio de Contas,423.7
Tanhaçu - EBDA,-14.018022,-41.234467,177.5,0,0,68,52.6,0,,,,,,,Sudoeste,RPGA do Rio de Contas,298.1
Anagé - EBDA,-14.618034,-41.134467,107.6,10,30,49.3,0.3,3,,,,,,,Sudoeste,RPGA do Rio de Contas,200.2
Cândido Sales - EBDA,-15.501383,-41.234473,133.8,7.3,66,73.3,3.9,11.5,,,,,,,Sudoeste,RPGA do Rio Pardo,295.8
Itambé - EBDA,-15.251383,-40.617789,155,31,34,113,27,59,,,,,,,Sudoeste,RPGA do Rio Pardo,419
Ibicuí - EBDA,-14.83471,-39.984437,178.3,74,21.3,222.4,25.2,116,,,,,,,Sudoeste,RPGA do Rio de Contas,637.2
Itapetinga - EBDA,-15.251383,-40.251113,112.5,22.8,0,139.9,14.9,60.6,,,,,,,Sudoeste,RPGA do Rio Pardo,350.71
Itarantim - EBDA,-15.651392,-40.067777,135,113,47.4,128,23,44,,,,,,,Sudoeste,RPGA do Rio Pardo,490.4
Macarani - EBDA,-15.568056,-40.417786,156.4,39,12.8,75,11,26,,,,,,,Sudoeste,RPGA do Rio Pardo,320.21
Vitória da Conquista - EBDA,-14.851374,-40.834461,96.3,64.8,2.8,58.6,8.5,29.9,,,,,,,Sudoeste,RPGA do Rio Pardo,260.9
Condeúba - EBDA,-14.884701,-41.984489,155.5,6,54.2,132.4,9.3,0,0,0,0,29.5,125.7,,Sudoeste,RPGA do Rio de Contas,386.91
Brumado - EBDA,-14.201356,-41.651143,146.5,0,3.2,35.4,9.6,3.2,0,0,0,88.9,35.6,,Sudoeste,RPGA do Rio de Contas,286.8
Jequié - EBDA,-13.851356,-40.084435,202,32,4.5,128,9,38,38,32.7,37,0,136,,Sudoeste,RPGA do Rio de Contas,521.2
Itiruçu - EBDA,-13.534683,-40.151101,138,47,35.5,43,44,71,84.5,80.5,28.5,2,50,,Sudoeste,RPGA do Rio de Contas,574
Ipiaú - EBDA,-14.134698,-39.734428,161,82.2,36.8,92.4,53.1,105.7,57.7,112.2,83.9,27.9,80.7,,Sudoeste,RPGA do Rio de Contas,812.91
Jaguaquara - EBDA,-13.534684,-39.984431,129.5,33,30,185.5,39,46.5,56,45.5,38,9.5,63,,Sudoeste,RPGA do Recôncavo Sul,612.5
Jaguaquara - RS-CL-01,-13.573055,-39.940833,176.25,54.25,11,110.25,53,77.75,86,61.5,77.25,26,79,144.25,Sudoeste,RPGA do Recôncavo Sul,733.25
Jequié - CO-CL-03,-13.873055,-40.071944,220.5,26.75,13.5,147,13,30,31,19.75,22.25,0.75,158.75,133.75,Sudoeste,RPGA do Rio de Contas,524.5
Vitória da Conquista - PA-CL-01,-14.886111,-40.800833,96.75,64.75,0.5,59.5,8.5,38.75,15.25,13.75,16.25,42.25,31,236,Sudoeste,RPGA do Rio Pardo,356.25
Barra do Choça - EBDA,-14.868041,-40.651122,160,25,5,95,75,66,,,,,,,Sudoeste,RPGA do Rio Pardo,426
Itiruçu - A407,-13.52629,-40.12055,104,76.8,22.8,35,39.4,71.6,68.4,71.6,59.4,17.4,69.4,140.6,Sudoeste,RPGA do Recôncavo Sul,566.4
Vitória da Conquista - A414,-14.886428,-40.80133,101.4,64.6,3,61,13.4,37.8,17.6,19,20.6,28.2,32.6,233.6,Sudoeste,RPGA do Rio Pardo,366.6
Ituaçu - 83292,-13.812778,-41.3,181.5,0,0.5,11.1,49.4,28.6,9.5,13,4.2,12.1,19.6,150.4,Sudoeste,RPGA do Rio de Contas,309.91
Vitória da Conquista - 83344,-14.883333,-40.8,95.4,65.1,2.1,59.3,11.4,35.3,17.1,20.4,20.8,29.3,33.2,232.7,Sudoeste,RPGA do Rio Pardo,356.2
Ituruçu (Jaguaquara) - 83295,-13.527828,-40.119752,105,72.4,22.1,31.3,37.3,,67.3,65.6,56.2,36.6,71.9,144.7,Sudoeste,RPGA do Recôncavo Sul,493.8
Brumado - A433,-14.181886,-41.672281,149,0.4,6.6,24.4,15.4,9.6,2.4,5.8,4.6,80.6,56.2,234.6,Sudoeste,RPGA do Rio de Contas,298.8
Ipiaú - A445,-14.171304,-39.692502,194.2,86,30.8,113.2,65.4,111.8,80.2,106,37.6,12,18.2,57.4,Sudoeste,RPGA do Rio de Contas,837.2
Itapetinga - A446,-15.24462,-40.22955,90.2,36.4,7.8,154.6,26.4,76,22.8,71.6,32.8,34.4,118.8,168.2,Sudoeste,RPGA do Rio Pardo,553
Jacaraci - EBDA,-14.784698,-42.451167,53,0,,57,0,0,0,0,0,0,161,,Sudoeste,RPGA do Rio de Contas,110
Rio do Antônio - EBDA,-14.318023,-42.117824,53,0,55,123,0,0,0,0,0,45,118,,Sudoeste,RPGA do Rio de Contas,276
Malhada de Pedras - EBDA,-14.389415,-41.880318,121,,102,80,,,,,,42,159,,Sudoeste,RPGA do Rio de Contas,345
Tremedal - EBDA,-14.977207,-41.411976,93,0,157,100,8.3,0,,,,,,,Sudoeste,RPGA do Rio de Contas,358.3
Ibiassucê - EBDA,-14.2608,-42.258105,,0,,82.5,0,0,0,0,0,0,128,,Sudoeste,RPGA do Rio de Contas,82.5
Aracatu - EBDA,-14.42914,-41.463085,80,4,12,26,0,0,0,0,0,0,118,,Sudoeste,RPGA do Rio de Contas,122
Cordeiros - EBDA,-15.04026,-41.936155,,0,,,,,,0,0,0,116.5,,Sudoeste,RPGA do Rio de Contas,0
Guajeru - EBDA,-14.548306,-41.941155,,0,,,,,,0,0,35,83,,Sudoeste,RPGA do Rio de Contas,35
Maetinga - EBDA,-14.664143,-41.493087,,,,,,,,,3,62,84.5,,Sudoeste,RPGA do Rio de Contas,65
Mortugaba - EBDA,-15.024146,-42.368945,,,,,,,,,,0,85,,Sudoeste,RPGA do Rio de Contas,0
Presidente Jânio Quadros-EBDA,-14.690254,-41.678926,,,,,,,,,,0,83,,Sudoeste,RPGA do Rio de Contas,0
Lajedo do Tabocal - EBDA,-13.47635,-40.22416,,,,,15,22,55,59,16,0,0,,Sudoeste,RPGA do Rio de Contas,167
Piripá - EBDA,-14.941371,-41.721149,,,,,,,,,,71,171,,Sudoeste,RPGA do Rio de Contas,71
Itaquara - EBDA,-13.452183,-39.942209,,,,,,64,82,78.5,55.5,21,69,,Sudoeste,RPGA do Recôncavo Sul,301
Anagé - CO-CL-01,-14.618055,-41.149722,,7,27,51.75,0.25,2.75,0,5,0.75,39.25,77.5,259.35,Sudoeste,RPGA do Rio de Contas,133.75
Brumado - CO-CL-02,-14.207222,-41.778055,147.6,0,14.25,59,,,,,,,,,Sudoeste,RPGA do Rio de Contas,220.85
Planaltino - PG-PR-03,-13.259292,-40.373976,240.25,26.75,7,,,306.75,,,,,33.5,131.25,Sudoeste,RPGA do Recôncavo Sul,580.75
Tremedal - CO-PR-03,-14.980998,-41.410135,55,3.25,139.75,99.75,4.75,0.5,0.5,1.5,3.75,41.5,106,350,Sudoeste,RPGA do Rio de Contas,350.25
Potiraguá - EBDA,-15.601392,-39.867771,112.1,29.6,0,133.5,37.8,100.5,,,,,,,Sul,RPGA do Rio Pardo,413.5
Camacã - EBDA,-15.418056,-39.501095,98,42.4,40.5,123.5,96.7,85,101.8,113.9,148.6,123.9,,,Sul,RPGA do Rio Pardo,974.3
Coaraci - EBDA,-14.634708,-39.551092,129.8,128.8,46,108.1,51.1,114.3,50.2,97.7,73.6,147.6,,,Sul,RPGA do Leste,947.21
Ibicaraí - EBDA,-14.868046,-39.584428,110.8,107.3,27.1,97.6,42.7,118.5,55,77.6,53.5,50.4,,,Sul,RPGA do Leste,740.5
Ilhéus - 01 - EBDA,-14.784713,-39.05108,169.5,185,60.3,117.5,86,239,139.5,214.3,,,,,Sul,RPGA do Leste,1211.1
Ubaitaba - EBDA,-14.318037,-39.31775,122.8,185.7,125.9,113.2,62.4,141.4,44.5,119.3,136.4,69.4,,,Sul,RPGA do Rio de Contas,1121
Itapebi - EBDA,-15.968068,-39.534431,153,45,,283,84,119,72,,60,34,,,Sul,RPGA do Rio Jequitinhonha,850
Canavieiras - EBDA,-15.684731,-38.95108,,112.3,60.2,93.8,205.6,312.3,224.4,165.9,183.4,225.9,,,Sul,RPGA do Rio Pardo,1583.81
Uruçuca - EBDA,-14.601377,-39.284419,112,131,62,90,,,,,,,,,Sul,RPGA do Leste,395
Una - EBDA,-15.301389,-39.084416,101.4,163.7,43.8,129.1,42.4,247.7,124.5,189.9,139.2,270.9,,,Sul,RPGA do Leste,1452.6
Eunápolis - EBDA,-16.368074,-39.567768,90,22.5,24.5,180,0,94,,,,,,,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",411
Medeiros Neto - EBDA,-17.368089,-40.234458,144,12,49,147.2,37,44,72,55,44,102,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",706.2
Itanhém - EBDA,-17.134752,-40.334459,53.4,0,41.2,87.2,44.5,58.7,70.7,23.4,51.7,106,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",536.8
Nova Viçosa - EBDA,-17.884771,-39.38444,46.2,5.6,49.9,117.2,64.4,57.7,110.1,89.3,82.4,103.3,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",726.1
Mucuri - EBDA,-18.084773,-39.55111,90,0,15,118.5,53,45,104,77,130,98,,,Sul,RPGA do Rio Mucuri,730.5
Itamaraju - EBDA,-17.068089,-39.534438,77.2,7.1,70.6,219.5,70,64.6,118.8,71,88.5,140.8,,,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",928.1
Camacã,-15.418059,-39.051083,98,42.4,40.5,,,,,,,,,,Sul,RPGA do Leste,180.9
Coaraci,-14.634708,-39.551092,129.8,128.8,46,,,,,,,,,,Sul,RPGA do Leste,304.6
Camacã (Fz Nanci) - 53880000,-15.581395,-39.521095,107,71,31,60,60,123,69,68,84,47,123,136,Sul,RPGA do Rio Pardo,720
Caravelas - A405,-17.739413,-39.258617,72.6,17.8,168.8,126.6,41.2,85.2,,,,206.2,299.6,341.6,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",718.4
Ilhéus - A410,-14.658803,-39.181438,189.6,235,,,,238.6,117.2,138.6,167.8,121.4,427.6,78.8,Sul,RPGA do Leste,1208.21
Canavieiras - 83398,-15.666667,-38.95,205.2,135.7,54.3,114.5,254.2,401.6,254.9,221.8,246.8,215.7,241.5,579.3,Sul,RPGA do Rio Pardo,2104.7
Caravelas - 83498,-17.739167,-39.258333,67.1,15.1,145.2,117.3,36.9,79,187.1,140.9,68.8,175,227.6,274.8,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",1032.4
Guaratinga - 83446,-16.58,-39.78,110.5,34.8,25,131.6,36.2,91.1,59.5,92.5,86.7,73.7,280.1,260,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",741.6
Maraú - A438,-13.90694,-38.97222,304.4,275,118.8,361,311.2,223.4,300,298,143.2,127,463,28.6,Sul,RPGA do Recôncavo Sul,2462
Una - A437,-15.280215,-39.09127,192.2,226.8,53.2,166.6,116.2,195,146.4,175.2,266.6,207.4,342.8,227,Sul,RPGA do Leste,1745.61
Porto Seguro - A427,-16.388977,-39.182389,141,44.6,,,194.4,290.6,193.8,238.6,203.4,175.6,275.8,192,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1482
Caravelas (Abrolhos) - A422,-17.79052,-39.22789,44.8,31.2,36.8,122.4,55.2,98,,,,140,66.8,165.4,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",528.4
Belmonte - A447,-16.08487,-39.21726,208.2,128.8,20.4,150.4,88.2,257,140.8,213.2,144.8,94.8,149.4,186.6,Sul,"RPGA dos Rios dos Frades, Buranhém e Santo Antônio",1446.6
Ilhéus - 02 - EBDA,-14.790269,-39.050524,194.6,190.5,82,94.9,82,220.5,160.6,272.7,242.8,107.9,,,Sul,RPGA do Leste,1648.5
Itapitanga - EBDA,-14.424149,-39.567758,56.1,49.9,24.9,34,20.8,190.1,17.3,37.6,57.4,27.4,,,Sul,RPGA do Rio de Contas,515.5
Itanagra - EBDA,-15.26445,-38.042722,,,0,,,,,,,,,,Sul,RPGA do Leste,0
Ubatã - EBDA,-14.215256,-39.523867,89.7,93.1,42.5,95.5,63.1,108.6,59.6,74.8,111.6,69.1,,,Sul,RPGA do Rio de Contas,807.6
Ilhéus 03 - EBDA,-14.793047,-39.049969,160.4,227.1,62,134.2,78.3,206.3,134,122.2,148.6,105.5,,,Sul,RPGA do Leste,1378.6
Ilhéus (CPLAC) - LE-CL-01,-14.80184,-39.181444,175,,,,,,,,,,,,Sul,RPGA do Leste,175
Teixeira de Freitas - PJ-CL-01,-17.575555,-39.732777,79.04,9.25,58.5,190,62,58.25,196,88,70.5,177,159.5,287.5,Sul,"RPGA dos Rios Peruípe, Itanhém e Jucuruçu",988.54
Camamu - EBDA,-13.951362,-39.117744,,174.7,138.5,267.7,126.9,207.4,164.5,190.6,157.2,77.3,,,Sul,RPGA do Recôncavo Sul,1504.8
Angical (SEDE) - EBDA,-12.001302,-44.684543,240.4,13.5,86.5,16,10,0,0,0,0,95.5,225,418,São Francisco,RPGA do Rio Grande,461.9
Baianópolis (SEDE) - EBDA,-12.301308,-44.53454,148.3,40.8,138.3,58.3,11.1,0,0,0,0.3,45.6,187.9,294.5,São Francisco,RPGA do Rio Grande,442.71
Cristópolis (SEDE) - EBDA,-12.217972,-44.434539,350,13.2,114,47.7,11.8,6.8,0,0,0,39.1,146.1,326.8,São Francisco,RPGA do Rio Grande,582.6
Santa Rita de Cássia (SEDE),-11.001281,-44.517867,193.2,4.5,158.2,113.9,31,0,0,0,0,27,238.8,377.5,São Francisco,RPGA do Rio Grande,527.8
Wanderley (SEDE) - EBDA,-12.117972,-43.884524,188.6,21.2,144.1,20.9,6,6,0,0,0,54.4,230.6,288.6,São Francisco,RPGA do Rio Grande,441.2
Bom Jesus da Lapa - EBDA,-13.251329,-43.417851,95.5,19,56.7,42.8,12.8,32.7,0,0,0,86.3,,,São Francisco,RPGA do Rio Carnaíba de Dentro,345.8
Carinhanha - EBDA,-14.301347,-43.767864,222.1,4.4,119.8,84.8,0,0,0,0,0,27,,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",458.1
Ibotirama - EBDA,-12.184644,-43.21784,193,0.6,128.7,54,0,0,0,0,0,72.2,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,448.5
Paratinga - EBDA,-12.684653,-43.184509,118.6,0,144.8,64.2,0,0,0,0,0,6.5,,,São Francisco,RPGA do Rio Carnaíba de Dentro,334.1
Riacho de Santana - EBDA,-13.601338,-42.934507,112.6,26.1,90.8,26.3,0,0,0,0,0,57.5,,,São Francisco,RPGA do Rio Carnaíba de Dentro,313.3
Serra do Ramalho - EBDA,-13.618002,-43.567857,107,0,147.1,38.9,0,0,0,0,0,61.1,,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",354.1
Santa Maria da Vitória - CT-PR-07,-13.384662,-44.184537,304.8,10.6,133.3,12.3,1,5,0,0,15.2,108,183.1,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",590.2
Coribe - EBDA,-13.834669,-44.451212,182,0,85.4,38.1,0,0,0,0,0,126,167.7,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",431.5
Santana - EBDA,-12.984656,-44.0512,221.7,11.3,136.6,62.3,6.2,0,0,0,0,65.3,243.1,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",503.41
Barra - EBDA,-11.084623,-43.151167,84.5,0,0,85.5,0,0,0,0,0,23,83.2,,São Francisco,RPGA do Rio Grande,193
Gentio do Ouro - EBDA,-11.417965,-42.501152,157.9,0,0,30.9,0,0,0,0,0,11.7,107.8,,São Francisco,RPGA dos Rios Verde e Jacaré,200.5
Xique-Xique - EBDA,-10.817951,-42.717822,134,0,13,67,0,0,0,0,0,0,147.5,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,214
Brotas de Macaúbas - EBDA,-12.001308,-42.617825,181,0,35.6,120.1,0,0,0,0,0,9.8,0,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,346.5
Oliveira dos Brejinhos - EBDA,-12.301314,-42.8845,189.3,15,70,64,0,0,0,0,0,0,103,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,338.3
Caetité - EBDA,-14.068017,-42.484498,197.5,0,94,7.5,3,0,13.5,6,8,65,71.5,,São Francisco,RPGA do Rio de Contas,394.5
Urandi - EBDA,-14.768029,-42.651173,119,0,27.5,83,0,0,0,0,0,0,59.5,,São Francisco,RPGA do Rio Verde Grande,229.5
Paramirim - EBDA,-13.434672,-42.234489,105,0,140,164,0,0,0,0,0,78,62,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,487
Guanambí - EBDA,-14.218017,-42.76784,62.8,0,35.3,3,0,0,0,0,0,0,137.9,,São Francisco,RPGA do Rio Carnaíba de Dentro,101.1
Macaúbas - EBDA,-13.017996,-42.684498,91,0,88,106,0,0,0,5.2,0,85,124,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,375.2
Palmas do Monte Alto - EBDA,-14.268017,-43.167849,94,0,188,42.3,0,0,0,0,0,46,77,,São Francisco,RPGA do Rio Carnaíba de Dentro,370.3
Paramirim (Zabumbão) - PM-PR-02,-13.43836,-42.21638,100,4.75,59.5,120.75,0.5,,,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,285.5
Gentio do Ouro,-11.42951,-42.513484,202.8,0,6.2,28.8,0.2,,,,,,132.4,385.4,São Francisco,RPGA dos Rios Verde e Jacaré,238
Fazenda Caraíbas,-12.571486,-42.074028,211.8,4,21.4,115.2,3.2,,,,,,85,390.8,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,355.6
Sítio do Mato - EBDA,-13.167995,-43.501185,172.2,6.4,68.1,73.4,0,0,0,0,0,82.8,,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",402.91
Matina - EBDA,-13.918012,-42.834506,47.5,0,85,34,0,0,0,0,0,0,,,São Francisco,RPGA do Rio Carnaíba de Dentro,166.5
Igaporã - EBDA,-13.701341,-42.75117,77,0,167,20,0,0,0,0,0,43.5,,,São Francisco,RPGA do Rio Carnaíba de Dentro,307.5
Serra Dourada - EBDA - EBDA,-12.751317,-43.951194,213,0,50,0,0,0,0,0,0,0,42,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",263
Iuiú - EBDA,-14.40135,-43.551194,98,0,55,172,0,0,0,0,0,34,88,,São Francisco,RPGA do Rio Carnaíba de Dentro,359
Malhada - EBDA,-14.334683,-43.767866,218,0,131,156,0,0,0,0,0,50,49.7,,São Francisco,RPGA do Rio Carnaíba de Dentro,555
Sebastião Laranjeiras - EBDA,-14.534689,-42.967846,71,0,14,45,0,0,0,0,0,80,108,,São Francisco,RPGA do Rio Verde Grande,210
Morpará - 46360000,-11.5583,-43.2825,1,1,0,1,,,,,,,,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,3
Santa Rita de Cássia - A415,-11.002768,-44.524965,186.4,10.8,118,112.8,39.8,0,0.2,0,0.6,18.4,239,77.4,São Francisco,RPGA do Rio Grande,487.01
Bom Jesus da Lapa - A418,-13.251094,-43.405365,136,33.6,68.4,59.4,15.4,24.2,0,0,2.6,10.8,4.8,1.8,São Francisco,RPGA do Rio Carnaíba de Dentro,350.4
Barra - 83179,-11.083333,-43.166667,133.8,1.2,,86.8,1.4,0,0,0,0,23,138.7,330.4,São Francisco,RPGA do Rio Grande,246.21
Bom Jesus da Lapa - 83288,-13.251389,-43.405278,75.3,34,78.6,58,16,24.6,0,0,2.8,90.2,128.5,237.7,São Francisco,RPGA do Rio Carnaíba de Dentro,379.5
Caetité - 83339,-14.066667,-42.483333,202.6,0,87.3,7.2,7.4,8,11.8,5.4,9.1,30.1,73.3,292.5,São Francisco,RPGA do Rio de Contas,368.9
Carinhanha - 83408,-14.283333,-43.766667,263.5,5.6,82.5,97.9,1.4,0,0,0.6,0,,92.5,294.1,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",451.5
Santa Rita de Cássia - 83076,-11.016667,-44.516667,194.5,11.6,128.7,118.4,41.6,0,0.2,0,0.3,20.1,258.8,385.4,São Francisco,RPGA do Rio Grande,515.4
Guanambí - A426,-14.208123,-42.749647,116.2,0,8.8,29.4,0,0.4,3,0,0,49,,270.8,São Francisco,RPGA do Rio Carnaíba de Dentro,206.8
Buritirama - A432,-10.722925,-43.651203,147.6,4.2,19.8,26,0,0,0,0,0,19.2,79.4,181,São Francisco,RPGA do Rio Grande,216.8
Barra - A429,-11.084858,-43.138998,165.2,1.6,54,104.8,1.8,0,0,0,0,26.4,155.2,368.8,São Francisco,RPGA do Rio Grande,353.8
Ibotirama - A439,-12.19306,-43.21342,194.4,1.4,104.4,78.4,0,0,0.2,0,0,,139.2,363.2,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,378.8
Feira da Mata - EBDA,-14.218288,-44.268154,244.6,0,170,0,0,0,0,0,0,34.1,71,,São Francisco,RPGA do Rio Carinhanha,448.71
Canápolis - EBDA,-13.06799,-44.201203,137.3,9.4,99.9,0,0,0,0,0,0,118.2,214.1,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",364.8
Brejolândia - EBDA,-12.384644,-43.967861,202.8,0,130.1,132.7,0,0,0,0,0,110,237.4,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",575.6
Boquira - EBDA,-12.801323,-42.801167,50,0,65,160,0,0,0,0,0,82,77,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,357
Botuporã - EBDA,-13.301335,-42.551164,131.3,0.5,76.8,43.6,0,0,0,0,0,33.4,81.2,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,285.6
Licínio de Almeida - EBDA,-14.634693,-42.567837,63,0,,32,0,0,0,0,0,0,99.5,,São Francisco,RPGA do Rio Verde Grande,95
Lagoa Real - EBDA,-13.984681,-42.567834,178,0,14,125.5,0,0,0,0,0,20,133.7,,São Francisco,RPGA do Rio Carnaíba de Dentro,337.5
Ibipitanga - EBDA,-12.801326,-42.467825,68,0.5,71,194,0,0,0,0,0,59,116,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,392.5
Tanque Novo - EBDA,-13.501338,-42.501164,63.9,40,100.7,32.6,0,0,0,0,0,0,78.1,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,237.21
Baianópolis (Fz. São Rafael) - EBDA,-12.307697,-44.535931,272,23,136,17,35,0,0,0,0,60,277,419,São Francisco,RPGA do Rio Grande,543
Baianópolis (Cascudeiro) - EBDA,-12.528533,-44.480095,227,15,115,80,65,0,0,0,0,36,86,175,São Francisco,RPGA do Rio Grande,538
Candiba - EBDA,-14.412189,-42.868121,,0,,,,,,0,0,47,152,,São Francisco,RPGA do Rio Carnaíba de Dentro,47
Caturama - EBDA,-13.330226,-42.291989,,0,,,,,,0,0,51,10,,São Francisco,RPGA dos Rios Paramirim e Santo Onofre,51
Tabocas do Brejo Velho - EBDA,-12.70715,-44.008141,0,0,157.7,0,0,0,0,0,0,0,389,,São Francisco,"RPGA do Rio Corrente e Riachos do Ramalho, Serra Dourada e Brejo Velho",157.7
Pindaí - EBDA,-14.494134,-42.688117,,,,,,,,,0,0,79,,São Francisco,RPGA do Rio Carnaíba de Dentro,0
Angical (Ouriçangas) - EBDA,-12.008246,-44.696209,332.7,8,128,11,0,0,0,0,0,146,139.5,334.1,São Francisco,RPGA do Rio Grande,625.7
Buritirama - EBDA,-10.709058,-43.632012,95.8,0,0,54,0,0,0,0,0,18.6,63.6,,São Francisco,RPGA do Rio Grande,168.4
Cotegipe (Faz. Macambira) - 46675000,-11.6106,-44.1567,,,,,,,,,,25.2,103,297.8,São Francisco,RPGA do Rio Grande,25.2
